ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
23004,10.25,28.25,0,2330.5940742,20.7115646752292,20.962995222488,0.202952568034714,0.197318084241108,167.158444885267,160.568457517537
23005,10.25,28.75,0,2883.9349537,21.2582022205686,22.0696660499343,0.190983607902398,0.174998595152049,189.642234045124,167.380285405765
23006,10.25,29.25,0,4311.2199218,42.1634986312781,39.4893211698257,0.038640183336081,0.0450234510194173,28.9189658185353,35.9781917611489
23007,10.25,29.75,0,4289.9864403,38.362597131493,36.7828581642505,0.0481695590031889,0.0531355569314879,39.4276262802429,45.3602799811602
23008,10.25,30.25,0,4264.0760842,15.8221559247963,16.0797784627381,0.380427116810418,0.366357030655046,750.431047207948,711.098000083754
23009,10.25,30.75,0,2926.4597631,18.4337501937285,18.3541619143864,0.266354094812945,0.269056839269653,309.505435071547,314.00175636139
23010,10.25,31.25,0,2875.2355949,9.85601898482579,9.85784452227525,1.14794504963644,1.14744908233126,2451.16782397503,2449.65507543385
23011,10.25,31.75,1,3017.953198,3.32654390394975,3.34348339486413,6.29371571359153e-08,6.29371571359153e-08,1.09027235569928e-07,1.09027235569928e-07
23012,10.25,32.25,1,1018.4849665,1.84842144230117,1.85156689120881,1.34628695078631e-07,1.34628695078631e-07,1.09027235569928e-07,1.09027235569928e-07
23013,10.25,32.75,1,60334.3499853,1.3740909290081,1.38539510358822,7.73233436304015e-09,7.73233436304015e-09,1.09027235569928e-07,1.09027235569928e-07
23112,10.75,23.75,1,981.3624249,15.6481747340752,15.6362161162278,1.38173664156486e-07,1.38173664156486e-07,1.09027235569928e-07,1.09027235569928e-07
23113,10.75,24.25,1,978.1985321,16.8483372845158,16.8685887282502,1.38486349560412e-07,1.38486349560412e-07,1.09027235569928e-07,1.09027235569928e-07
23114,10.75,24.75,0,1389.6443182,27.9224019203902,28.3876036985347,0.101080690461116,0.0972577670133801,36.8213005878115,34.8481124268746
23115,10.75,25.25,0,1427.2028469,30.7946736891533,29.5887218706553,0.0804355910811132,0.0882937968881571,27.2859071549348,31.1723636189104
