2.8742,45.982
0.61866,45.978
5.1336,45.959
7.1675,45.95
4.4123,45.991
3.486,45.975
4.027,45.956
5.0851,45.936
8.1035,45.935
10.847,46.036
9.5725,46.013
7.0339,45.976
4.3154,45.935
3.3675,45.909
5.0802,45.898
13.769,46.063
13.614,46.056
12.051,46.023
8.9137,45.964
4.5213,45.901
1.7195,45.861
3.5383,45.83
15.395,46.076
14.404,46.049
12.704,46.007
8.7579,45.925
4.0098,45.856
2.4101,45.8
2.1086,45.779
7.7182,45.775
15.91,46.058
15.391,46.036
14.573,46.018
11.786,45.95
7.4612,45.861
3.9476,45.792
0.83543,45.74
1.4226,45.709
3.1637,45.706
14.798,45.942
15.028,45.968
13.924,45.941
9.9287,45.856
6.7241,45.783
3.978,45.717
2.7294,45.66
1.6064,45.618
5.5364,45.584
11.712,45.715
12.766,45.795
14.086,45.849
12.888,45.831
9.1333,45.76
6.6594,45.692
4.8876,45.63
3.6341,45.57
3.3691,45.522
3.6116,45.496
5.46,45.452
10.502,45.553
11.027,45.599
11.78,45.678
12.511,45.726
11.581,45.708
9.0774,45.663
7.0901,45.604
5.5742,45.534
4.5115,45.466
3.5728,45.405
2.26,45.356
3.2735,45.333
10.147,45.401
10.573,45.478
11.182,45.551
11.716,45.6
11.606,45.612
9.8345,45.581
8.1619,45.522
6.5017,45.44
4.6955,45.353
3.5615,45.283
2.0856,45.247
3.9106,45.239
7.0848,45.263
9.9319,45.363
9.4,45.15
9.78,45.244
10.27,45.34
10.959,45.421
11.973,45.499
13.375,45.555
12.078,45.534
10.255,45.47
7.9552,45.35
5.4514,45.212
1.7938,45.118
4.3727,45.097
6.181,45.143
3.0715,45.21
6.8883,45.305
8.1685,45.381
8.8382,44.982
9.1005,45.029
9.4468,45.11
9.9888,45.193
10.861,45.281
12.518,45.384
15.812,45.51
17.164,45.555
15.466,45.453
10.206,45.221
6.516,45.018
5.9784,44.892
6.8973,44.824
6.7289,44.909
4.7965,45.134
3.1443,45.334
4.1961,45.47
8.5421,44.846
8.6851,44.905
9.0154,44.967
9.577,45.035
10.569,45.116
12.578,45.224
16.48,45.383
18.812,45.477
18.022,45.377
13.002,45.024
8.8852,44.733
6.8136,44.523
5.9245,44.433
2.0766,44.547
3.6873,44.859
12.776,45.619
2.2511,45.686
8.1988,44.659
7.9239,44.713
7.9636,44.769
8.2504,44.814
8.9702,44.86
9.7706,44.917
11.675,45.001
15.484,45.136
18.356,45.227
18.019,45.089
12.517,44.689
9.7821,44.345
5.446,44.087
1.5819,44.008
6.2265,43.974
7.183,44.137
14.053,44.708
22.44,46.985
28.761,5.9807
8.1698,44.559
8.1277,44.579
7.744,44.612
5.0845,44.636
7.8282,44.656
8.2903,44.674
8.2975,44.689
9.2052,44.717
12.239,44.766
15.332,44.778
15.315,44.584
12.37,44.183
8.4246,43.781
1.9125,43.508
5.8665,43.294
8.0485,42.996
10.182,42.594
8.1129,42.036
12.692,40.469
6.1059,27.261
9.8108,24.408
5.7199,19.758
6.1059,13.875
17.465,4.7538
20.109,5.1394
8.1884,44.49
8.0915,44.505
7.7276,44.512
7.6258,44.509
7.6652,44.498
7.7737,44.474
7.0914,44.444
4.1486,44.403
7.2646,44.345
8.8049,44.218
8.0201,43.943
7.5888,43.528
7.3497,43.251
3.2263,42.969
7.3916,42.64
9.2435,42.009
10.66,41.121
10.931,39.616
9.2699,36.747
4.0244,32.383
5.3996,27.932
7.3482,24.814
4.0252,20.534
5.4615,15.595
4.3756,13.057
16.952,5.039
23.771,5.7264
8.074,44.417
8.0604,44.429
7.9796,44.431
7.896,44.417
7.8396,44.389
7.7937,44.346
7.4723,44.281
6.3466,44.201
4.248,44.1
1.7092,43.958
1.2778,43.752
2.2571,43.524
2.9425,43.214
5.124,42.854
2.5563,42.494
5.1748,42.012
8.1288,41.164
10.29,39.944
9.8925,38.063
7.5607,35.074
7.2273,31.866
5.3683,28.632
4.9015,25.849
3.754,22.485
6.0555,18.892
6.2855,15.051
4.5451,11.203
15.791,1.8451
7.9498,44.398
7.8876,44.396
7.6971,44.387
7.6053,44.365
7.6244,44.33
7.7757,44.276
7.7026,44.203
7.3401,44.106
6.4108,43.992
4.4142,43.867
0.98387,43.732
5.8939,43.523
2.1678,43.266
6.4854,42.904
2.3697,42.473
1.5661,42.039
1.8786,41.495
6.9012,40.557
9.1733,39.253
9.0575,37.497
8.4406,35.168
4.3457,32.094
7.3341,29.263
4.934,26.637
11.297,24.909
4.5191,20.458
5.8908,18.635
17.556,5.9907
21.992,6.7211
7.6931,44.393
7.5747,44.376
7.2464,44.349
5.7399,44.308
7.166,44.249
7.5102,44.178
7.5332,44.095
7.1384,43.984
6.8325,43.831
6.9654,43.722
9.7269,43.586
4.6801,43.299
1.2152,42.964
7.1439,42.546
6.8106,42.093
6.369,41.698
1.746,41.18
7.0013,40.213
9.7242,38.97
7.956,37.583
11.376,35.8
16.347,34.091
4.0597,29.649
3.4414,27.154
5.6064,24.841
7.0676,22.032
7.8587,16.906
7.9921,16.75
21.563,5.8525
24.724,6.9472
7.3633,44.451
7.3905,44.428
7.3464,44.395
7.2177,44.365
6.829,44.322
5.8099,44.26
6.6402,44.187
7.0949,44.093
7.3772,43.979
7.2663,43.839
4.6756,43.684
8.4117,43.507
3.9285,43.275
2.2811,43.041
5.4509,42.66
7.8489,42.257
9.3036,41.832
8.833,41.327
10.775,40.847
8.9095,39.949
11.527,38.956
11.865,38.057
20.718,37.668
18.358,34.932
9.8293,30.119
3.8862,27.468
4.3372,25.271
9.8972,22.7
6.2034,18.514
18.794,7.0038
7.8502,16.112
24.771,5.9515
6.8726,44.467
6.5482,44.446
6.1636,44.406
6.5058,44.355
6.4438,44.293
6.213,44.213
5.9211,44.115
6.0826,44.001
6.7303,43.863
7.5025,43.707
7.5968,43.525
5.1895,43.293
5.3582,43.045
2.1926,42.769
5.2527,42.377
7.3187,41.966
7.0476,41.481
8.8442,40.948
7.3412,40.445
12.684,39.74
11.989,38.828
15.178,38.065
20.839,37.571
15.141,34.014
7.6303,30.738
5.6927,27.653
4.2939,25.694
6.1476,23.51
6.0834,18.716
6.8353,18.198
19.197,7.2966
21.385,6.0288
8.2094,44.552
6.1203,44.52
2.0141,44.474
5.127,44.421
5.9118,44.357
6.1922,44.275
5.9896,44.177
5.5059,44.057
5.4263,43.918
5.6793,43.759
6.2527,43.575
7.2647,43.368
6.6654,43.123
4.4773,42.836
0.81616,42.529
3.9605,42.148
1.5544,41.673
4.163,41.159
1.4453,40.573
7.7044,40.022
7.5007,39.348
7.8873,38.526
11.898,37.657
15.764,36.24
11.328,33.839
7.4959,31.497
6.5175,28.246
2.4955,25.729
7.1081,25.413
5.5588,20.804
6.8257,18.7
5.9726,14.042
19.526,5.3414
7.0237,44.617
5.7981,44.567
4.3382,44.513
3.7372,44.449
5.7227,44.369
5.9382,44.272
5.6788,44.152
5.0324,44.012
4.7592,43.853
4.8169,43.671
5.4023,43.467
6.8769,43.24
7.1616,42.991
3.7077,42.654
0.81364,42.389
3.5245,42.016
1.9864,41.506
2.8198,40.921
6.5485,40.348
7.2079,39.764
7.4265,39.017
1.3025,38.131
10.586,37.114
13.267,35.696
11.993,33.841
13.051,32.482
12.282,29.473
3.4368,26.3
5.728,21.298
7.2696,19.795
6.0537,18.42
5.9675,15.656
22.042,6.5822
8.3824,44.757
7.9401,44.716
7.2059,44.666
6.7042,44.625
6.0113,44.566
5.7662,44.487
5.743,44.396
5.7087,44.281
5.2121,44.143
4.4949,43.984
3.9776,43.804
3.7761,43.603
4.1269,43.385
5.3555,43.166
3.866,42.899
5.2826,42.587
3.9512,42.251
4.2326,41.839
6.3931,41.346
7.5927,40.797
8.5856,40.195
9.8432,39.56
8.1228,38.638
9.1207,37.813
8.5351,36.754
7.1532,35.005
9.7047,33.844
9.441,32.539
12.381,30.136
5.3436,26.636
5.3684,21.279
