87.196,136.18
83.936,124.08
89.41,103.6
97.195,43.184
90.741,146.4
86.008,139.41
82.773,129.5
67.968,110.14
68.59,111.71
90.255,121.48
105.45,158.04
101.96,155.8
86.983,149.02
79.283,143.84
78.304,136.68
81.275,131.09
76.87,126.57
61.479,127.45
76.284,132.92
66.064,128.01
127.22,147.33
107.33,157.69
104.13,157.48
93.729,154.36
79.35,149.34
58.312,146.9
74.961,142.95
86.852,141.55
81.475,136.98
74.738,131.75
70.014,124.26
77.722,122.29
62.42,114.36
87.522,106.9
62.227,91.922
59,85.631
112.64,150.58
109.77,152.53
62.935,151.51
77.634,149.24
68.244,147.53
64.387,145.88
67.307,145.38
83.222,145.9
88.495,144.71
82.919,135.74
75.66,121.86
39.394,99.016
86.172,101.09
98.347,95.482
100.34,67.931
82.636,27.696
93.622,127.27
93.624,132.81
75.002,132.99
64.204,139.97
63.286,143.72
57.806,145.08
60.376,145.97
56.497,146.77
86.592,147.28
86.92,140.82
82.626,124.07
47.998,88.743
84.801,32.596
106.84,79.442
39.398,91.898
86.6,103
75.458,99.351
66.305,118.25
59.559,132.38
55.703,139.92
53.445,143.59
38.948,145.83
39.144,146.93
53.3,145.56
75.724,140.46
31.037,121.52
73.172,93.266
95.109,33.702
105.19,27.417
87.323,102.31
74.49,33.083
58.574,93.477
62.547,112.8
55.975,127.88
53.696,137.7
51.765,142.38
56.755,145.77
71.156,147.54
72.942,146.31
37.027,139.36
39.077,127.48
84.242,105.95
103.46,63.436
115.42,94.274
113.94,86.779
76.244,107.62
48.752,99.499
56.538,95.582
54.091,116.9
53.013,130.2
53.241,138.05
57.719,142.75
60.725,146.05
73.257,147.53
71.885,146.75
60.125,142.79
44.574,134.11
72.327,125.55
95.386,124.52
75.475,106.07
111.42,64.425
110.7,56.211
65.521,128.84
43.733,122.44
50.307,122.17
51.484,127.18
50.31,135.21
53.436,140.07
60.127,144.33
55.243,146.62
67.194,147.51
77.253,147.76
70.503,145.65
76.179,140.1
96.347,137.33
103.32,132.14
95.414,110.75
88.876,96.131
110.33,47.031
117.56,186.73
88.263,179.61
81.607,168.49
76.197,154.34
43.987,143.59
45.692,138.34
49.812,136.86
47.868,138.16
49.627,140.04
54.059,142.48
63.821,145.89
51.52,147.03
72.351,147.76
44.251,147.5
89.652,147.03
84.962,138.46
85.28,130.29
88.475,122
83.638,111.71
72.647,101.32
87.176,179.85
81.44,177.09
73.888,168.83
69.186,159.24
59.081,150.45
33.47,145.18
26.3,143.2
48.641,142.93
49.026,143.14
55.088,145.47
62.293,146.72
67.116,147.09
68.272,146.04
69.518,144.52
84.535,142.78
81.022,131.81
74.873,119.27
75.794,113.59
77.765,110.03
81.73,110.09
67.954,176.01
44.785,174.56
72.073,169.74
64.623,162.27
57.255,154.22
49.165,149.64
58.819,147.25
29.301,145.34
51.543,145.17
63.092,146.26
23.378,146.21
57.489,145.81
76.668,142.81
57.798,137.19
48.992,127.27
55.852,113.62
45.036,103.17
67.531,100.65
78.239,104.52
62.726,174.65
67.194,173.5
64.759,170.14
62.425,164.29
62.108,156.91
73.027,153.23
64.215,149.07
49.591,145.45
55.07,144.38
67.169,145.59
62.814,145.98
76.88,144.1
83.911,137.94
71.145,124.73
63.29,108.12
57.432,84.783
45.335,73.645
59.867,71.981
68.245,175.15
64.731,173.77
63.152,170.63
59.466,164.07
60.422,157.04
60.141,152.38
45.632,147.36
31.683,142.09
45.53,139.61
57.324,140.63
84.468,144.49
87.489,138.9
62.087,125.63
62.389,110.33
52.519,89.954
39.354,64.47
61.977,24.224
39.551,49.812
52.882,176.9
70.168,175.46
63.551,171.73
57.738,165.44
54.569,157.68
50.388,149.58
48.904,141.86
51.906,135.61
53.922,130.82
65.182,131.66
77.201,132.81
84.996,129.35
72.782,116.93
56.737,101.14
45.489,82.501
25.839,57.705
56.343,24.219
73.445,179.38
72.294,177.92
66.415,173.8
58.614,167.51
51.687,158.5
45.524,145.36
45.608,133.32
51.474,121.36
65.147,120.19
25.668,115.69
47.906,115.41
73.35,116.13
73.863,109.05
56.847,96.116
39.557,82.699
22.153,61.714
78.135,183.01
79.906,182.06
70.421,177.44
63.168,169.07
50.522,157.95
43.239,141.45
41.37,123.63
47.408,107.08
43.065,95.301
35.975,91.2
46.971,95.711
62.881,103.26
48.081,105.49
83.432,80.573
41.852,88.093
81.897,186.76
67.564,186.64
73.29,183.46
71.737,173.44
55.155,158.19
32.752,141.01
45.654,119.74
33.247,97.897
49.735,68.931
23.704,61.755
26.096,63.95
54.527,96.358
37.334,102.78
70.776,105.84
97.461,194.17
92.899,189.04
75.59,179.09
58.981,162.65
58.642,140.97
52.969,119.88
58.112,96.025
42.839,66.382
62.651,14.178
774.59,27.138
122.34,200.35
91.654,193.25
55.724,185.51
1380.1,45.373
90.179,197.42
