"ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"19369","-11.75"," 11.75","Guinea","2","11","  107152.8962364","  0.003399500","900","3014.466","  35.54622427859","  15.881759541586","     0.000000"," 2275.357225"," 585.809175","0.6650000","25.920830","132.9001000","189.22222500","19.666810000000002"," 254.12415","     0.0000000","      0.00000","324"
"19370","-11.75"," 12.25","Guinea","2","11","   20698.5593171","  0.003399500","900","3009.023","   6.87883111638","   4.726028713627","     0.000000"," 2828.916450"," 362.425800","0.5830000","27.394870","123.6492000","172.41667500","25.124910000000000"," 293.00977","     0.0000000","      0.00000","324"
"19371","-11.75"," 12.75","Senegal","2","11","   27645.9107661","  0.003399500","900","3003.355","   9.20500914974","   1.413313535888","     0.000000","   94.512275"," 152.419975","0.3320000","28.622120","112.7968000","162.44447500","24.056960000000000"," 320.14283","     0.0000000","      0.00000","686"
"19372","-11.75"," 13.25","Senegal","2","11","   27762.0531411","  0.003399500","900","2997.464","   9.26184835470","   3.379387310510","     0.000000","  411.990350"," 127.248603","0.3920000","28.901760","103.9683950","151.75002500","24.539980000000000"," 350.90508","     0.0000000","      0.00000","686"
"19373","-11.75"," 13.75","Mali","2","11","   32606.0409653","  0.276239909","900","2991.349","  10.90011380192","   2.380200394833","   426.640908","  471.419650"," 148.067225","0.3520000","28.950640"," 84.5850600","139.47222500","35.055100000000003"," 386.82030","   246.3212500","   9852.84973","466"
"19374","-11.75"," 14.25","Mali","2","11","   53840.3202572","  0.247298247","900","2985.011","  18.03689360094","  13.341121539580","   247.557561"," 1359.597450"," 145.524462","0.3250000","29.141190"," 68.9779300","127.86110000","35.714320000000001"," 423.57587","   221.8035125","   8872.14040","466"
"19375","-11.75"," 14.75","Mali","2","11","   73215.4983854","  0.017036556","900","2978.450","  24.58174490122","  47.196611775629","    23.226930","  864.101325","  56.179720","0.2100000","29.592150"," 61.5387400","117.30557500","37.191949999999999"," 452.48610","    13.0382375","    625.83540","466"
"19376","-11.75"," 15.25","Mali","2","11","   63243.8130789","  0.003399500","900","2971.667","  21.28226772204","   5.610552644182","     0.000000"," 1649.926750","  96.230005","0.0570000","29.587980"," 52.7426450"," 93.77777250","32.690700000000000"," 472.33218","     0.0000000","      0.00000","466"
"19377","-11.75"," 15.75","Mauritania","2","11","   47664.1948826","  0.003399500","900","2964.662","  16.07744593197","  14.775700393979","     0.000000"," 2808.211250"," 158.506683","0.0100000","29.509290"," 43.0165550"," 75.88889000","11.140680000000000"," 460.09530","     0.0000000","      0.00000","478"
"19378","-11.75"," 16.25","Mauritania","2","11","   16024.2234106","  0.003399500","900","2957.436","   5.41828290837","   1.369302662296","     0.000000"," 3215.226500"," 223.944725","0.0150000","29.075480"," 33.5081450"," 55.55555500","11.298150000000000"," 451.85895","     0.0000000","      0.00000","478"
"19379","-11.75"," 16.75","Mauritania","2","11","   51488.8634129","  0.038047964","900","2949.988","  17.45392148072","  18.433775231118","    55.336425"," 3821.810750"," 227.919150","0.0090000","29.221950"," 27.9640000"," 36.33333500"," 0.000000000000000"," 449.99435","    31.9485000","   1277.93999","478"
"19380","-11.75"," 17.25","Mauritania","2","11","   10175.2773677","  0.003399500","900","2942.320","   3.45824953302","   1.401742953503","     0.000000"," 2394.440300"," 328.561100","0.0090000","29.175800"," 24.1723300"," 31.36111000"," 0.000000000000000"," 454.56273","     0.0000000","      0.00000","478"
"19381","-11.75"," 17.75","Mauritania","2","11","   13685.7435651","  0.003399500","900","2934.432","   4.66384769058","   1.438941956010","     0.000000"," 1492.916375"," 382.759450","0.0120000","29.146800"," 19.5374950"," 25.77778000"," 0.000000000000000"," 465.35863","     0.0000000","      0.00000","478"
"19382","-11.75"," 18.25","Mauritania","2","11","    7195.1024495","  0.003399500","900","2926.324","   2.45875114316","   0.636040588395","     0.000000"," 1339.940250"," 392.437225","0.0100000","29.214420"," 15.4625350"," 22.58333500"," 0.000000000000000"," 481.94878","     0.0000000","      0.00000","478"
"19383","-11.75"," 18.75","Mauritania","2","11","    1932.0450201","  0.003399500","900","2917.997","   0.66211347195","   0.000458875158","     0.000000"," 1797.528250"," 317.416950","0.0080000","29.128040"," 13.4131750"," 20.80555500"," 0.000000000000000"," 503.74712","     0.0000000","      0.00000","478"
"19384","-11.75"," 19.25","Mauritania","2","11","    1360.5883362","  0.003399500","900","2909.451","   0.46764435659","   0.164869963150","     0.000000","  638.246800"," 241.442500","0.0030000","29.235900"," 12.0365250"," 17.24999750"," 0.000000000000000"," 527.88770","     0.0000000","      0.00000","478"
"19385","-11.75"," 19.75","Mauritania","2","11","     811.4604924","  0.003399500","900","2900.687","   0.27974769687","   0.098241055733","     0.000000","   10.496921"," 296.526425","0.0030000","28.997600","  9.7451595"," 14.25000250"," 0.000000000000000"," 517.40760","     0.0000000","      0.00000","478"
"19386","-11.75"," 20.25","Mauritania","2","11","     293.5206060","  0.003399500","900","2891.705","   0.10150433112","   0.011632807954","     0.000000","   13.005050"," 301.417525","0.0020000","28.654010","  7.3414415"," 11.61111000"," 0.000000000000000"," 501.03798","     0.0000000","      0.00000","478"
"19387","-11.75"," 20.75","Mauritania","2","11","     149.0868001","  0.003399500","900","2882.506","   0.05172123799","   0.020874621045","     0.000000","  346.306700"," 346.016925","0.0020000","28.299680","  6.3277775"," 10.36111250"," 0.000000000000000"," 490.03270","     0.0000000","      0.00000","478"
"19388","-11.75"," 21.25","Mauritania","2","11","     104.3865165","  0.003399500","900","2873.091","   0.03633247809","   0.002058257584","     0.000000"," 1123.699450"," 431.374450","0.0020000","27.948240","  6.1684305"," 11.22222250"," 0.000000000000000"," 475.48557","     0.0000000","      0.00000","478"
"19389","-11.75"," 21.75","Mauritania","2","11","      86.1102114","  0.003399500","900","2863.460","   0.03007208845","   0.000024036965","     0.000000","  260.929675"," 403.776100","0.0020000","27.555930","  5.9740985","  9.00000000"," 0.000000000000000"," 444.26300","     0.0000000","      0.00000","478"
"19390","-11.75"," 22.25","Mauritania","2","11","      85.8071370","  0.003399500","900","2853.613","   0.03006964909","   0.000024561800","     0.000000","  325.359950"," 385.484725","0.0030000","27.051600","  5.7042415","  7.88888900"," 0.000000000000000"," 417.40465","     0.0000000","      0.00000","478"
"19391","-11.75"," 22.75","Mauritania","2","11","      85.4975278","  0.003399500","900","2843.551","   0.03006716609","   0.000025084669","     0.000000","  284.030332"," 405.564725","0.0030000","27.118430","  5.5371245","  7.61111100"," 0.000000000000000"," 395.99167","     0.0000000","      0.00000","478"
"19392","-11.75"," 23.25","Mauritania","2","11","      85.1814077","  0.003399500","900","2833.275","   0.03006464023","   0.000025605755","     0.000000","  262.217650"," 410.660300","0.0020000","26.658170","  5.4571320","  8.86111125"," 0.000000000000000"," 380.92610","     0.0000000","      0.00000","478"
"19393","-11.75"," 23.75","Mauritania","2","11","      84.8588009","  0.003399500","900","2822.786","   0.03006207236","   0.000026124972","     0.000000","   79.966279"," 302.977225","0.0030000","26.213940","  5.3435060","  7.44444450"," 0.000000000000000"," 372.96010","     0.0000000","      0.00000","478"
"19394","-11.75"," 24.25","Mauritania","2","11","      84.5297315","  0.003399500","900","2812.084","   0.03005946310","   0.000026642161","     0.000000","  158.306138"," 323.774175","0.0030000","25.672120","  5.1787160","  7.05555550"," 0.000000000000000"," 372.53235","     0.0000000","      0.00000","478"
"19395","-11.75"," 24.75","Mauritania","2","11","      84.2100772","  0.003399500","900","2801.169","   0.03006247254","   0.000038377965","     0.000000","  162.779503"," 294.565825","0.0030000","25.132210","  5.0812685","  7.08333325"," 0.000000000000000"," 379.65263","     0.0000000","      0.00000","478"
"19396","-11.75"," 25.25","Mauritania","2","11","     142.3168468","  0.003399500","900","2790.043","   0.05100883127","   0.000046962803","     0.000000"," 1094.154300"," 438.200300","0.0040000","24.292630","  5.1709085","  8.16666650"," 0.000000000000000"," 386.31673","     0.0000000","      0.00000","478"
"19397","-11.75"," 25.75","Mauritania","2","11","     147.5735068","  0.003399500","900","2778.706","   0.05310870993","   0.012566099404","     0.000000"," 1416.875850"," 546.053875","0.0040000","23.632850","  5.3984235"," 11.16666750"," 0.000000000000000"," 348.48253","     0.0000000","      0.00000","478"
"19398","-11.75"," 26.25","Western-Sahara","2","15","    1835.7377047","  0.003399500","900","2767.159","   0.66340156690","   0.006568396173","     0.000000"," 4325.007250"," 367.110825","0.0040000","23.334780","  5.6511260"," 16.05555750"," 0.000000000000000"," 304.20085","     0.0000000","      0.00000","732"
"19399","-11.75"," 26.75","Western-Sahara","2","15","   50570.3369629","  0.642400342","900","2755.403","  18.35315782806","  69.543457887375","   620.231756"," 2555.895500"," 208.796400","0.0070000","22.869390","  5.9590090"," 19.72222500"," 0.000000000000000"," 263.22545","   577.3954125","  23095.81612","732"
"19400","-11.75"," 27.25","Western-Sahara","2","15","    1171.8329608","  0.003399500","900","2743.437","   0.42714044586","   0.202339538734","     0.000000","  755.202275"," 280.113050","0.0060000","22.252080","  6.4390765"," 23.44444500"," 0.000000000000000"," 227.32993","     0.0000000","      0.00000","732"
"19401","-11.75"," 27.75","Morocco","2","15","    1496.4929224","  0.003399500","900","2731.264","   0.54791226328","   0.147405109291","     0.000000","  767.191050"," 258.194725","0.0080000","21.413460","  7.3470345"," 28.05555500"," 0.000000000000000"," 199.25268","     0.0000000","      0.00000","504"
"19402","-11.75"," 28.25","Morocco","2","15","     629.9338256","  0.055689741","515","2718.883","   0.23168844522","   0.107105349830","     4.649738"," 1350.504167","  91.497467","0.0100000","21.595670","  8.0751950"," 31.85648333"," 0.000000000000000"," 186.95903","     3.5793700","    107.38110","504"
"19403","-11.25","  6.75","Liberia","2","11","   78338.4447346","  0.003399500","520","3056.512","  25.63001048668","  13.219673671894","     0.000000","  231.004055"," 123.065625","0.3560000","26.193750","311.7644000","277.98887500","22.503399999999999"," 165.16725","     0.0000000","      0.00000","430"
"19404","-11.25","  7.25","Sierra-Leone","2","11","  174254.9340382","  0.003399500","900","3053.325","  57.07054398546","  21.612486025166","     0.000000","  425.489978"," 121.177230","0.3700000","26.283490","285.2502000","274.63890000","22.911090000000002"," 135.56390","     0.0000000","      0.00000","694"
"19405","-11.25","  7.75","Sierra-Leone","2","11","  415544.4456177","  0.092509336","900","3049.911"," 136.24803641367"," 499.706049904687","   140.233241","  784.158750"," 162.486925","0.3510000","26.215710","235.5930500","271.83332500","22.664990000000000"," 124.57725","    80.9637000","   3238.54797","694"
"19406","-11.25","  8.25","Sierra-Leone","2","11","  264003.3121300","  0.003399500","900","3046.271","  86.66441742090","  33.405688223500","     0.000000"," 1237.426850"," 270.810525","0.4620000","25.948880","217.8346000","268.72222500","21.677510000000002"," 136.61310","     0.0000000","      0.00000","694"
"19407","-11.25","  8.75","Sierra-Leone","2","11","  144125.3706474","  0.006784555","900","3042.405","  47.37219198713","  19.503372079903","     6.389035"," 2146.166075"," 392.894450","0.6190000","25.517950","217.7742500","262.72222500","19.985959999999999"," 165.82290","     3.8114350","    152.45740","694"
"19408","-11.25","  9.25","Sierra-Leone","2","11","   71821.2076454","  0.003399500","900","3038.312","  23.63852410816","   4.580691113870","     0.000000"," 1514.697300"," 495.234200","0.5210000","25.393910","206.8798500","248.52777500","19.622219999999999"," 182.68967","     0.0000000","      0.00000","694"
"19409","-11.25","  9.75","Sierra-Leone","2","11","   72078.5690775","  0.003399500","900","3033.993","  23.75699647122","   6.357769817399","     0.000000","  631.677950"," 455.566400","0.3430000","25.766030","182.1245000","225.33335000","18.886890000000001"," 194.46245","     0.0000000","      0.00000","694"
"19410","-11.25"," 10.25","Guinea","2","11","   75254.2776661","  0.003399500","900","3029.449","  24.84091034340","  15.720335898708","     0.000000"," 1957.829232"," 596.273900","0.5960000","25.186060","154.2981000","217.77777500","19.414919999999999"," 209.97883","     0.0000000","      0.00000","324"
"19411","-11.25"," 10.75","Guinea","2","11","  136047.7794776","  0.043792163","900","3024.680","  44.97923235185","  37.192812276691","    37.897489"," 1607.414350"," 675.283925","0.5950000","25.199040","134.5509000","212.94442500","19.535110000000000"," 233.12293","    37.8831800","   1515.32722","324"
"19412","-11.25"," 11.25","Guinea","2","11","   73020.6236715","  0.003399500","900","3019.685","  24.18153288026","  13.792955429938","     0.000000"," 2248.462175"," 628.624750","0.8600000","25.617310","129.0141000","202.66665000","18.580430000000000"," 254.84717","     0.0000000","      0.00000","324"
"19413","-11.25"," 11.75","Guinea","2","11","   29618.9334726","  0.003399500","900","3014.466","   9.82559771215","   3.056441789577","     0.000000"," 2856.117350"," 603.004425","0.6080000","25.915700","128.3662000","185.77780000","19.548580000000001"," 284.83505","     0.0000000","      0.00000","324"
"19414","-11.25"," 12.25","Mali","2","11","   30286.6227450","  0.003399500","900","3009.023","  10.06526878304","   4.369724639574","     0.000000"," 1670.371150"," 315.153025","0.7140000","27.623720","117.8152000","170.19445000","30.246780000000001"," 321.29330","     0.0000000","      0.00000","466"
"19415","-11.25"," 12.75","Mali","2","11","   81021.9945307","  0.194134139","900","3003.355","  26.97716155182","  10.132218086671","   291.118579","  996.094875"," 219.970300","0.7570000","28.375320"," 93.7967900","161.50000000","33.217770000000002"," 357.67332","   173.1909550","   6927.63846","466"
"19416","-11.25"," 13.25","Mali","2","11","   61634.7492713","  0.241700921","900","2997.464","  20.56230129054","  14.138256976026","   336.839724"," 1024.224594"," 227.853050","0.5180000","28.445510"," 79.8071700","151.08332500","33.335500000000003"," 385.72680","   216.0010450","  10368.05035","466"
"19417","-11.25"," 13.75","Mali","2","11","   24076.1952355","  0.003399500","900","2991.349","   8.04860879195","   1.713839838892","     0.000000","  785.605250"," 221.565825","0.3050000","28.596790"," 78.0865250","137.13887500","33.720460000000003"," 417.74583","     0.0000000","      0.00000","466"
"19418","-11.25"," 14.25","Mali","2","11","  242239.6232729","  0.419702398","900","2985.011","  81.15201191291"," 394.105648802789","   650.276825"," 1735.445275"," 125.933610","0.4190000","29.178210"," 69.6461350","124.47225000","35.882719999999999"," 453.99203","   375.4375000","  15017.50000","466"
"19419","-11.25"," 14.75","Mali","2","11","   88889.3414855","  0.003399500","900","2978.450","  29.84416093613","  22.754537475092","     0.000000","  660.083300","  89.553330","0.2460000","29.531570"," 60.4749250","114.72225000","36.898280000000000"," 488.88635","     0.0000000","      0.00000","466"
"19420","-11.25"," 15.25","Mali","2","11","   30643.9653344","  0.003399500","900","2971.667","  10.31204544069","   5.844962290910","     0.000000"," 2030.443500"," 167.213350","0.1570000","29.368750"," 51.6756400"," 94.30555750","31.928920000000002"," 513.91515","     0.0000000","      0.00000","466"
"19421","-11.25"," 15.75","Mauritania","2","11","   35010.3833828","  0.003399500","900","2964.662","  11.80923221887","   8.651412238561","     0.000000"," 1182.762025"," 176.502225","0.0330000","29.444710"," 41.9245150"," 73.94444250","11.062950000000001"," 507.45087","     0.0000000","      0.00000","478"
"19422","-11.25"," 16.25","Mauritania","2","11","   23250.8386436","  0.003399500","900","2957.436","   7.86182384004","   8.315579457013","     0.000000","  679.686300"," 136.583600","0.0060000","29.471470"," 32.6771050"," 53.38889000","11.685150000000000"," 499.17230","     0.0000000","      0.00000","478"
"19423","-11.25"," 16.75","Mauritania","2","11","   63982.4278911","  0.076340267","900","2949.988","  21.68904494168","  21.951286676409","   115.028183"," 1305.932650"," 137.219200","0.0160000","29.415540"," 27.6306300"," 35.36111250"," 0.000000000000000"," 496.69140","    66.4115500","   2656.46210","478"
"19424","-11.25"," 17.25","Mauritania","2","11","    8284.7474778","  0.003399500","900","2942.320","   2.81571922423","   2.673489132880","     0.000000"," 1423.651250"," 176.823900","0.0060000","29.489260"," 24.4208300"," 30.36111250"," 0.000000000000000"," 500.07925","     0.0000000","      0.00000","478"
"19425","-11.25"," 17.75","Mauritania","2","11","    5198.9227046","  0.003399500","900","2934.432","   1.77169647626","   0.852119849714","     0.000000"," 2814.866500"," 296.380550","0.0040000","29.476760"," 19.7131350"," 26.38889000"," 0.000000000000000"," 509.20390","     0.0000000","      0.00000","478"
"19426","-11.25"," 18.25","Mauritania","2","11","    5082.1094564","  0.003399500","900","2926.324","   1.73668721511","   0.248324728393","     0.000000"," 2665.353250"," 421.017500","0.0090000","29.200320"," 15.1112950"," 22.05555500"," 0.000000000000000"," 523.75188","     0.0000000","      0.00000","478"
"19427","-11.25"," 18.75","Mauritania","2","11","    5558.3463562","  0.038744079","900","2917.997","   1.90485002467","   0.102355416917","    56.421596"," 1606.474375"," 434.921400","0.0080000","28.947280"," 12.8091950"," 20.72222250"," 0.000000000000000"," 543.27468","    32.5750250","   1303.00095","478"
"19428","-11.25"," 19.25","Mauritania","2","11","    4924.0986166","  0.003399500","900","2909.451","   1.69244941184","   0.461010885508","     0.000000","  360.729750"," 333.981925","0.0050000","28.933490"," 12.1539050"," 17.55555500"," 0.000000000000000"," 567.24680","     0.0000000","      0.00000","478"
"19429","-11.25"," 19.75","Mauritania","2","11","    1194.2248408","  0.003399500","900","2900.687","   0.41170414565","   0.546567493983","     0.000000","   33.992910"," 302.788875","0.0030000","28.740390"," 10.5574700"," 14.75000000"," 0.000000000000000"," 562.03785","     0.0000000","      0.00000","478"
"19430","-11.25"," 20.25","Mauritania","2","11","     291.0918274","  0.048037144","900","2891.705","   0.10066441889","   0.000075137578","    69.242318","   24.758238"," 296.366950","0.0030000","28.635260","  8.1870115"," 12.13889000"," 0.000000000000000"," 546.35040","    41.7036680","   2001.77605","478"
"19431","-11.25"," 20.75","Mauritania","2","11","     114.4761430","  0.003399500","900","2882.506","   0.03971409834","   0.009139744059","     0.000000","  131.768585"," 333.015825","0.0020000","28.320830","  6.7369745"," 10.27777825"," 0.000000000000000"," 535.63828","     0.0000000","      0.00000","478"
"19432","-11.25"," 21.25","Mauritania","2","11","     106.7964152","  0.003399500","900","2873.091","   0.03717126069","   0.000996989080","     0.000000","  439.222025"," 501.609975","0.0020000","28.013940","  6.2037915","  9.72222150"," 0.000000000000000"," 514.17707","     0.0000000","      0.00000","478"
"19433","-11.25"," 21.75","Mauritania","2","11","      86.2021003","  0.003399500","900","2863.460","   0.03010417861","   0.000352802777","     0.000000","  305.899650"," 504.629425","0.0030000","27.669710","  5.9376130","  9.11111100"," 0.000000000000000"," 484.60390","     0.0000000","      0.00000","478"
"19434","-11.25"," 22.25","Mauritania","2","11","      85.8071368","  0.003399500","900","2853.613","   0.03006964904","   0.000024561747","     0.000000","  139.803790"," 333.081375","0.0030000","27.161220","  5.6932060","  7.83333350"," 0.000000000000000"," 459.42973","     0.0000000","      0.00000","478"
"19435","-11.25"," 22.75","Mauritania","2","11","      85.4975278","  0.003399500","900","2843.551","   0.03006716606","   0.000025084675","     0.000000","   43.756512"," 305.506125","0.0030000","27.325800","  5.5076575","  8.94444450"," 0.000000000000000"," 439.39603","     0.0000000","      0.00000","478"
"19436","-11.25"," 23.25","Mauritania","2","11","      85.1814077","  0.003399500","900","2833.275","   0.03006464020","   0.000025605797","     0.000000","  114.235763"," 295.712225","0.0030000","26.916830","  5.3702325","  8.52777775"," 0.000000000000000"," 425.21430","     0.0000000","      0.00000","478"
"19437","-11.25"," 23.75","Mauritania","2","11","      84.8588009","  0.003399500","900","2822.786","   0.03006207236","   0.000026124956","     0.000000","  211.412162"," 291.052225","0.0030000","26.456890","  5.2097220","  7.22222225"," 0.000000000000000"," 417.46573","     0.0000000","      0.00000","478"
"19438","-11.25"," 24.25","Mauritania","2","11","      84.5297315","  0.003399500","900","2812.084","   0.03005946310","   0.000026642139","     0.000000","  152.565240"," 289.388350","0.0030000","25.999680","  5.0170045","  7.00000000"," 0.000000000000000"," 416.49420","     0.0000000","      0.00000","478"
"19439","-11.25"," 24.75","Mauritania","2","11","      84.2099121","  0.003399500","900","2801.169","   0.03006241360","   0.000038123590","     0.000000","   37.505572"," 279.934700","0.0030000","25.378520","  4.9172300","  6.97222225"," 0.000000000000000"," 422.33230","     0.0000000","      0.00000","478"
"19440","-11.25"," 25.25","Mauritania","2","11","     142.3168470","  0.003399500","900","2790.043","   0.05100883134","   0.000046962779","     0.000000","  236.214475"," 370.291100","0.0040000","24.693910","  4.9539040","  7.02777775"," 0.000000000000000"," 417.97100","     0.0000000","      0.00000","478"
"19441","-11.25"," 25.75","Mauritania","2","11","     146.6185693","  0.003399500","900","2778.706","   0.05276504729","   0.010438634563","     0.000000","  923.882300"," 484.505850","0.0040000","23.759130","  5.0919670"," 10.63888950"," 0.000000000000000"," 374.72675","     0.0000000","      0.00000","478"
"19442","-11.25"," 26.25","Western-Sahara","2","15","    1835.9197814","  0.025439692","900","2767.159","   0.66346736607","   0.026833467713","    30.237594"," 2728.000100"," 334.803900","0.0050000","23.815700","  5.3352855"," 14.22222500"," 0.000000000000000"," 333.31648","    21.3659550","    875.43209","732"
"19443","-11.25"," 26.75","Western-Sahara","2","15","    2531.4182756","  0.003399500","900","2755.403","   0.91871088727","   0.037626396285","     0.000000"," 1786.376250"," 209.564175","0.0070000","23.324360","  5.6588965"," 18.83333500"," 0.000000000000000"," 295.74195","     0.0000000","      0.00000","732"
"19444","-11.25"," 27.25","Western-Sahara","2","15","    2548.0468707","  0.003399500","900","2743.437","   0.92877902640","   0.000918203168","     0.000000"," 1436.877575"," 220.336675","0.0090000","22.409450","  6.1146770"," 21.77777750"," 0.000000000000000"," 263.62825","     0.0000000","      0.00000","732"
"19445","-11.25"," 27.75","Morocco","2","15","    1394.7537562","  0.012623404","900","2731.264","   0.51066241334","   0.240048477070","    15.197832"," 1575.612875"," 231.230000","0.0100000","21.506890","  7.0098345"," 29.47222250"," 0.000000000000000"," 239.16147","     9.0664000","    362.65598","504"
"19446","-11.25"," 28.25","Morocco","2","15","   83659.0045230","  0.852375723","842","2718.883","  30.76962039459"," 271.336867824695","  1138.178315"," 1987.380250"," 155.704798","0.0110000","21.614260","  8.3446320"," 31.94444500"," 0.000000000000000"," 224.82303","   742.6791750","  29707.16705","504"
"19447","-10.75","  6.75","Liberia","2","11","  185116.6436787","  0.029579180","896","3056.512","  60.56466317167","  45.032021487134","    38.922583","  252.505703"," 122.554565","0.2910000","25.897920","272.8120500","284.00002500","21.131419999999999"," 209.88307","    24.3266150","    973.06458","430"
"19448","-10.75","  7.25","Liberia","2","11","   61746.8012109","  0.003399500","900","3053.325","  20.22280490316","  10.056697204125","     0.000000"," 1848.926050"," 214.107500","0.3320000","25.779650","242.4777000","281.47220000","20.643149999999999"," 184.65335","     0.0000000","      0.00000","430"
"19449","-10.75","  7.75","Sierra-Leone","2","11","  155428.0413995","  0.003399500","900","3049.911","  50.96149321121","  45.122545603845","     0.000000"," 1416.609150"," 270.491100","0.5690000","25.615550","209.9844000","278.50000000","19.959320000000002"," 173.82365","     0.0000000","      0.00000","694"
"19450","-10.75","  8.25","Sierra-Leone","2","11","  318668.1130650","  0.003399500","900","3046.271"," 104.60924200754","  34.691544584754","     0.000000","  922.139475"," 278.136125","0.4090000","26.005290","208.4543500","274.66670000","21.783850000000001"," 179.93342","     0.0000000","      0.00000","694"
"19451","-10.75","  8.75","Sierra-Leone","2","11","  200980.6790924","  0.078801036","900","3042.405","  66.05981495763"," 265.067473096898","   105.875171"," 1161.560125"," 484.263625","0.6560000","25.167790","209.6098500","268.72225000","18.334830000000000"," 201.39478","    68.6263000","   2745.05188","694"
"19452","-10.75","  9.25","Sierra-Leone","2","11","   78990.9125366","  0.003399500","900","3038.312","  25.99829008085","   3.558743374111","     0.000000"," 2688.969975"," 589.865300","0.3910000","24.890870","192.8026000","254.24997500","17.408159999999999"," 227.58093","     0.0000000","      0.00000","694"
"19453","-10.75","  9.75","Guinea","2","11","   82296.0424833","  0.003399500","900","3033.993","  27.12466154495","  27.240879749293","     0.000000","  576.442238"," 478.160275","0.3350000","25.723080","160.3089000","227.83332500","21.363750000000000"," 240.59692","     0.0000000","      0.00000","324"
"19454","-10.75"," 10.25","Guinea","2","11","  112883.0406451","  0.022616306","900","3029.449","  37.26190163433","  62.306662452672","    20.859152","  256.794123"," 448.579725","0.4910000","25.918750","137.6111000","215.27777500","22.531860000000002"," 252.64755","    18.8249025","    991.90920","324"
"19455","-10.75"," 10.75","Guinea","2","11","  111732.3190823","  0.003399500","900","3024.680","  36.94021292012","  16.845924928326","     0.000000"," 1206.322725"," 483.571950","0.4050000","26.003680","129.1238500","207.19442500","22.855180000000001"," 273.97613","     0.0000000","      0.00000","324"
"19456","-10.75"," 11.25","Guinea","2","11","   84015.2836804","  0.003399500","900","3019.685","  27.82252797377","   9.685659833240","     0.000000"," 1282.675750"," 472.109750","0.4760000","26.365870","125.8375500","195.08332500","24.423349999999999"," 295.22447","     0.0000000","      0.00000","324"
"19457","-10.75"," 11.75","Guinea","2","11","   57270.6989326","  0.003399500","900","3014.466","  18.99861954604","   8.506198495825","     0.000000"," 2023.456300"," 497.227225","0.6560000","26.591190","124.2079000","179.11110000","22.176290000000002"," 320.14682","     0.0000000","      0.00000","324"
"19458","-10.75"," 12.25","Mali","2","11","   24776.6853709","  0.003399500","900","3009.023","   8.23413029279","   2.615715267717","     0.000000"," 1714.647250"," 385.487750","0.5590000","27.389420","110.8764500","168.61112500","29.249730000000000"," 351.82108","     0.0000000","      0.00000","466"
"19459","-10.75"," 12.75","Mali","2","11","   30154.7760186","  0.003399500","900","3003.355","  10.04036334733","   3.791323478508","     0.000000","  662.315600"," 297.751400","0.3330000","27.968270"," 92.7703050","160.41665000","31.629750000000001"," 388.58050","     0.0000000","      0.00000","466"
"19460","-10.75"," 13.25","Mali","2","11","   38400.5927782","  0.003399500","900","2997.464","  12.81102896948","   7.100723687356","     0.000000","  776.242175"," 205.210825","0.3190000","28.615220"," 81.3606950","149.33332500","34.159059999999997"," 422.86683","     0.0000000","      0.00000","466"
"19461","-10.75"," 13.75","Mali","2","11","   40355.9616747","  0.085605340","900","2991.349","  13.49089192729","   2.193211606270","   114.604672"," 1209.258575"," 171.818350","0.3840000","29.045190"," 74.9154250","136.13887500","35.597479999999997"," 451.78062","    75.5150450","   3020.60176","466"
"19462","-10.75"," 14.25","Mali","2","11","   59849.2590313","  0.014099573","900","2985.011","  20.04993120558","   3.752644904392","    16.631932"," 1174.805325"," 247.012775","0.6200000","28.663620"," 71.5493250","123.88890000","33.792479999999998"," 484.72447","    10.3949575","    415.79830","466"
"19463","-10.75"," 14.75","Mali","2","11","   83401.1363945","  0.003399500","900","2978.450","  28.00152296347","  22.498187482719","     0.000000","  844.363225"," 160.949455","0.3300000","29.095030"," 61.6768050","109.74997500","35.169339999999998"," 521.24770","     0.0000000","      0.00000","466"
"19464","-10.75"," 15.25","Mali","2","11","   86891.6848831","  0.007901071","900","2971.667","  29.24004753153","  22.372964673160","     7.706084","  370.474600"," 121.937790","0.1560000","29.466350"," 49.2684300"," 90.41667000","32.279780000000002"," 554.52465","     4.8163025","    192.65209","466"
"19465","-10.75"," 15.75","Mauritania","2","11","   20780.8851140","  0.003399500","900","2964.662","   7.00952901147","   1.887150834448","     0.000000","  497.157850"," 225.685275","0.0700000","29.179010"," 43.7455300"," 71.61111500","10.904339999999999"," 554.75275","     0.0000000","      0.00000","478"
"19466","-10.75"," 16.25","Mauritania","2","11","   20896.5017831","  0.003399500","900","2957.436","   7.06575011812","   2.341390537147","     0.000000","  214.564325"," 198.017225","0.0320000","29.191020"," 35.2941800"," 49.80555500","11.427020000000001"," 546.42917","     0.0000000","      0.00000","478"
"19467","-10.75"," 16.75","Mauritania","2","11","   24078.5345147","  0.003399500","900","2949.988","   8.16224758002","   2.536620521912","     0.000000","  929.594050"," 232.129425","0.0230000","29.208810"," 25.8021050"," 34.27777750"," 0.000000000000000"," 543.42922","     0.0000000","      0.00000","478"
