0,0,0,0,16.721,0,0,0,0,0,0,17.609,0,0,0,0,0,23.942,24.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15.263,32.112,0,0,0,0,17.609,0,29.698,0,0,0,0,32.083,31.909,34.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21.918,34.483,32.007,0,0,0,0,29.698,0,36.491,0,0,0,0,35.48,35.066,40.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,39.143,32.901,30.966,0,0,0,0,36.491,0,36.696,0,0,0,0,33.755,42.662,37.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,31.636,21.018,34.803,0,0,0,0,36.696,0,26.181,0,0,0,0,92.17,98.534,35.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25.587,28.252,12.309,0,0,0,0,26.181,0,29.513,0,0,0,0,34.292,28.246,31.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,40.999,15.031,0,0,0,0,0,29.513,0,0,0,0,0,0,35.577,35.818,24.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23.942,32.083,0,0,0,0,0,0,35.968,0,0,0,0,0,0,35.383,33.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24.746,31.909,35.48,0,0,0,0,35.968,0,35.366,0,0,0,0,0,36.054,31.108,32.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,34.499,35.066,33.755,0,0,0,0,35.366,0,98.534,0,0,0,0,0,33.914,30.964,47.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,40.841,42.662,92.17,0,0,0,0,98.534,0,32.141,0,0,0,0,0,39.386,33.601,98.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,37.227,98.534,34.292,0,0,0,0,32.141,0,37.118,0,0,0,0,0,43.207,98.534,31.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.491,28.246,35.577,0,0,0,0,37.118,0,33.409,0,0,0,0,0,37.85,34.763,44.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.282,35.818,0,0,0,0,0,33.409,0,15.484,0,0,0,0,0,33.228,33.291,29.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.022,0,0,0,0,0,0,15.484,0,0,0,0,0,0,0,18.647,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.383,36.054,0,0,0,0,0,0,0,32.054,0,0,0,0,0,0,31.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.227,31.108,33.914,0,0,0,0,0,32.054,0,27.885,0,0,0,0,0,32.263,26.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.045,30.964,39.386,0,0,0,0,0,27.885,0,26.533,0,0,0,0,32.607,26.068,27.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.974,33.601,43.207,0,0,0,0,0,26.533,0,98.534,0,0,0,0,31.862,32.059,32.464,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.534,98.534,37.85,0,0,0,0,0,98.534,0,98.534,0,0,0,0,90.181,98.534,35.052,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.544,34.763,33.228,0,0,0,0,0,98.534,0,40.735,0,0,0,0,37.893,25.466,48.228,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.158,33.291,18.647,0,0,0,0,0,40.735,0,25.524,0,0,0,0,27.011,46.972,41.903,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.014,13.21,0,0,0,0,0,0,25.524,0,0,0,0,0,0,27.588,23.144,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.563,32.263,32.607,0,0,0,0,0,0,26.208,0,0,0,0,0,19.404,33.837,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.477,26.068,31.862,0,0,0,0,26.208,0,28.745,0,0,0,0,22.971,27.817,17.425,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.884,32.059,90.181,0,0,0,0,28.745,0,28.199,0,0,0,0,43.851,19.866,37.231,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.464,98.534,37.893,0,0,0,0,28.199,0,36.774,0,0,0,0,24.475,37.168,42.643,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.052,25.466,27.011,0,0,0,0,36.774,0,24.253,0,0,0,0,24.993,26.902,27.38,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.228,46.972,27.588,0,0,0,0,24.253,0,35.534,0,0,0,0,36.807,34.419,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.903,23.144,0,0,0,0,0,35.534,0,0,0,0,0,0,38.212,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.404,22.971,0,0,0,0,0,0,21.983,0,0,0,0,30.23,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.837,27.817,43.851,0,0,0,0,21.983,0,18.766,0,0,0,33.42,26.172,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.425,19.866,24.475,0,0,0,0,18.766,0,24.954,0,0,23.271,23.497,27.563,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.231,37.168,24.993,0,0,0,0,24.954,0,23.27,0,0,16.108,16.132,25.659
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.643,26.902,36.807,0,0,0,0,23.27,0,37.226,0,0,34.378,38.152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38,34.419,38.212,0,0,0,0,37.226,0,0,0,0,43.111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.23,33.42,23.271,0,0,0,0,24.025,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.172,23.497,16.108,0,0,24.025,0,17.966,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.563,16.132,34.378,0,0,17.966,0,30.397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.659,38.152,43.111,0,0,30.397,0
