"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326373519622221,0.319066837029164,0.370839073638706,0,0,0,0,0,0.357492584072938,0,0.388335540580199,0,0,0,0,0,0.338460351042703,0.305741459530047,0.401269721604663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375372198449833,0.327316016916123,0.318847741901335,0,0,0,0,0,0.388335540580199,0,0.351923737302378,0,0,0,0,0,0.417019727795757,0.319855789175401,0.337873070223522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335801242892602,0.291050768078462,0.297613056261153,0,0,0,0,0,0.351923737302378,0,0.304274765420192,0,0,0,0,0,0.38697189050669,0.367998630068839,0.339267806917251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295133719331228,0.279545489911334,0.307787522270062,0,0,0,0,0,0.304274765420192,0,0.267654916061569,0,0,0,0,0,0.332181149978283,0.274955819577495,0.303562007945472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305501821602023,0.249623290850782,0.282552314050969,0,0,0,0,0,0.267654916061569,0,0.273178301288355,0,0,0,0,0,0.319910376980165,0.25571251003396,0.28716492232308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294386270506915,0.264399470793424,0,0,0,0,0,0,0.273178301288355,0,0,0,0,0,0,0,0.27989448295124,0.270845999817719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279172367568415,0.308516757447523,0,0,0,0,0,0,0,0.305538330632264,0,0,0,0,0,0,0.315922323476936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337895582244908,0.352180715296529,0.338460351042703,0,0,0,0,0,0.305538330632264,0,0.300362617376894,0,0,0,0,0,0.296210445265717,0.332196931856907,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322252613246496,0.305741459530047,0.417019727795757,0,0,0,0,0,0.300362617376894,0,0.310922367076673,0,0,0,0,0.313484732704193,0.262770341774057,0.345810185706002,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401269721604663,0.319855789175401,0.38697189050669,0,0,0,0,0,0.310922367076673,0,0.330925062202334,0,0,0,0,0.360935956807811,0.347341845756968,0.322665963204578,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337873070223522,0.367998630068839,0.332181149978283,0,0,0,0,0,0.330925062202334,0,0.299883473508052,0,0,0,0,0.336097981095013,0.302265068717491,0.391507521316979,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339267806917251,0.274955819577495,0.319910376980165,0,0,0,0,0,0.299883473508052,0,0.339200776549591,0,0,0,0,0.317932043835195,0.372169031760218,0.358342644771906,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303562007945472,0.25571251003396,0.27989448295124,0,0,0,0,0,0.339200776549591,0,0.268782294635302,0,0,0,0,0.311549039692972,0.273106012995193,0.310239297452904,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28716492232308,0.270845999817719,0,0,0,0,0,0,0.268782294635302,0,0,0,0,0,0,0.288572828708421,0.271445973924047,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315922323476936,0.296210445265717,0.313484732704193,0,0,0,0,0,0,0.296371905638734,0,0,0,0,0,0.303677296199779,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332196931856907,0.262770341774057,0.360935956807811,0,0,0,0,0.296371905638734,0,0.293132103852314,0,0,0,0,0.262318023446996,0.306900779846148,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345810185706002,0.347341845756968,0.336097981095013,0,0,0,0,0.293132103852314,0,0.328447809803182,0,0,0,0.3181117021337,0.273532286137732,0.3128185251749,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322665963204578,0.302265068717491,0.317932043835195,0,0,0,0,0.328447809803182,0,0.388853713842797,0,0,0,0.334059628666213,0.348120031047827,0.382822394772073,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391507521316979,0.372169031760218,0.311549039692972,0,0,0,0,0.388853713842797,0,0.299371262508206,0,0,0,0.308151921746143,0.251588874446737,0.30219801727983,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358342644771906,0.273106012995193,0.288572828708421,0,0,0,0,0.299371262508206,0,0.276177296178371,0,0,0,0.294442233697153,0.272518030360987,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310239297452904,0.271445973924047,0,0,0,0,0,0.276177296178371,0,0,0,0,0,0.294702325017182,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303677296199779,0.262318023446996,0.3181117021337,0,0,0,0,0,0.300152144610736,0,0,0,0.305148795073803,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306900779846148,0.273532286137732,0.334059628666213,0,0,0,0.300152144610736,0,0.284988277734664,0,0,0.294290936373239,0.325720282979688,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3128185251749,0.348120031047827,0.308151921746143,0,0,0,0.284988277734664,0,0.286902608145761,0,0.31923548834498,0.266449938000484,0.301087767542474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382822394772073,0.251588874446737,0.294442233697153,0,0,0,0.286902608145761,0,0.280373898640659,0,0.297150311941995,0.259057661043271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30219801727983,0.272518030360987,0.294702325017182,0,0,0,0.280373898640659,0,0,0,0.313756133404099
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305148795073803,0.294290936373239,0.31923548834498,0,0,0,0.315608268236003,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325720282979688,0.266449938000484,0.297150311941995,0,0.315608268236003,0,0.29342143618821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301087767542474,0.259057661043271,0.313756133404099,0,0.29342143618821,0
