"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402601500518172,0.24945204142621,0.336700709230501,0,0,0,0,0,0.346575120466794,0,0.288994974830902,0,0,0,0,0,0,0.331234361143024,0.287827183046408,0.297231861919064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374271720549429,0.286850365758159,0.313076008383418,0,0,0,0,0,0.288994974830902,0,0.293754893094605,0,0,0,0,0,0,0.300476511521389,0.298824676080071,0.29340954194324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307096734450734,0.287780153872852,0.297881780941211,0,0,0,0,0,0.293754893094605,0,0.318267707391057,0,0,0,0,0,0,0.302881132580761,0.288248410890034,0.345907151648413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305181115244086,0.274725280639552,0,0,0,0,0,0,0.318267707391057,0,0,0,0,0,0,0,0,0.352532978532389,0.322413264614132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328186634083341,0,0,0,0,0,0,0,0,0.311257447860821,0,0,0,0,0,0,0,0.276479534903233,0.321303789821884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272098144992869,0.298286238813953,0,0,0,0,0,0,0.311257447860821,0,0.292167352065956,0,0,0,0,0,0,0.319905645027986,0.299006969867694,0.322194363507356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306301456131649,0.281723063319938,0.347652697649489,0,0,0,0,0,0,0.292167352065956,0,0.309139757305466,0,0,0,0,0,0,0.341016798178395,0.281909816062287,0.292395365946284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282860229768349,0.303117102416993,0.305713393608079,0,0,0,0,0,0,0.309139757305466,0,0.273074681013685,0,0,0,0,0,0,0.32862020004474,0.301309338961635,0.293466908519876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3022278175673,0.304856424535494,0.331234361143024,0,0,0,0,0,0,0.273074681013685,0,0.306731751317595,0,0,0,0,0,0,0.313845484548825,0.293331396088686,0.32288882829991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341896293427118,0.287827183046408,0.300476511521389,0,0,0,0,0,0,0.306731751317595,0,0.274618871921783,0,0,0,0,0,0,0.324945175497328,0.281911505633761,0.304453023447401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297231861919064,0.298824676080071,0.302881132580761,0,0,0,0,0,0,0.274618871921783,0,0.30257173449431,0,0,0,0,0,0,0.291521358861343,0.287701310913698,0.328024143606121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
