"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121"
0,0,0,0,0,0,0,0,0,0,0.318316549748664,0.283321504448098,0.316215989687233,0,0,0,0,0,0,0,0,0,0,0.279969383783107,0,0.272897093002775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306759233694349,0.294142681946639,0.308370160078745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.297332497530529,0.267332979905991,0.273683306547561,0,0,0,0,0,0,0,0,0,0,0.272897093002775,0,0.278332429948297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304956213911155,0.299602500364277,0.32888403730871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.299440752755051,0.24885399621387,0.384465768661452,0,0,0,0,0,0,0,0,0,0,0.278332429948297,0,0.249644850686383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336508192172946,0.24885399621387,0.273739596851458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.323989190313354,0.284680868849087,0.32374920351369,0,0,0,0,0,0,0,0,0,0,0.249644850686383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315528807710681,0.27972811567768,0.305812591113667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316519623167395,0.279588999164553,0,0,0,0,0,0,0,0,0,0,0,0,0.308020691986742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330278906133385,0.298589277888483,0.300989945980963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324224623558272,0,0,0,0,0,0,0,0,0,0,0,0.308020691986742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319275112754521,0.303017744125054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336314992231151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315398253900858,0.309629222777458,0.366270211553983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336314992231151,0,0.300679072549393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364325231886751,0.31091854485595,0.298869276720455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310536292515016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300679072549393,0,0.290908131641665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340917106052089,0.333276785981158,0.356180532604819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312494622357792,0.29303255638916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290908131641665,0,0.280032305862583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353961970328173,0.35487920100733,0.323649177179449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309832342824781,0.290971580477243,0.291386718808331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280032305862583,0,0.265224382899722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331199274192292,0.282261598511323,0.299318337515694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321576278774206,0.270848030082175,0.311282748673411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265224382899722,0,0.268338901355355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289986262960519,0.295586977894235,0.301674791897363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296272200739286,0.31394374727172,0.299728162858273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268338901355355,0,0.267840028943911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306401907676781,0.266855133677945,0.324354617868351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322666516345564,0.263756451613855,0.297827148769441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267840028943911,0,0.281933185066394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303184159967152,0.306821347982342,0.308139911269523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304373802518349,0.273502775845116,0.306377018693407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281933185066394,0,0.294571388457329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330433961327696,0.331380084202855,0.349092839478343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299527681568308,0.289598029403744,0.306759233694349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294571388457329,0,0.288067256005979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316016787098088,0.314133541923105,0.343309903827252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302185565189086,0.294142681946639,0.304956213911155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288067256005979,0,0.276508820702202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361194010712331,0.306890650934028,0.303189471060049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308370160078745,0.299602500364277,0.336508192172946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276508820702202,0,0.292741691340828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301113588853627,0.289736556217792,0.296574837711127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32888403730871,0.24885399621387,0.315528807710681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292741691340828,0,0.292574006918611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337106256448366,0.322466149669033,0.343199205233708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273739596851458,0.27972811567768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292574006918611,0,0.306554314157404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338613894803191,0.317115358449771,0.386542522452577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305812591113667,0.330278906133385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306554314157404,0,0.306890378426653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298628855717694,0.370427412484288,0.359539438398918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
