"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
0,0,0,0,0,0,0,0,0.115763913778704,0.123163272023405,0.135368301488599,0,0,0,0,0.100719057254648,0,0.139958626559838,0,0,0,0,0,0.151959379854978,0.10065456222458,0.145046211104233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.122089464907903,0.117966984214989,0.127146727054572,0,0,0,0,0.139958626559838,0,0.116917197314462,0,0,0,0,0,0.131684222399897,0.113955135452239,0.121155680241347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.130707053921169,0.129352737511511,0.132736265746444,0,0,0,0,0.116917197314462,0,0.111460556590538,0,0,0,0,0,0.123282186500932,0.114285811094171,0.120474397483644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.119810683888649,0.124256734817058,0,0,0,0,0,0.111460556590538,0,0,0,0,0,0,0,0.117878416724003,0.109642894586039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.117489355834108,0,0,0,0,0,0,0,0.112892964113997,0,0,0,0,0,0,0.128656223633015,0.108708563685607,0.120872842501733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.120813312895005,0.13227954769053,0,0,0,0,0,0.112892964113997,0,0.130593747032534,0,0,0,0,0,0,0.118022260643483,0.112131629646615,0.112536058612065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.127716931442868,0.115345557037369,0.144518908631504,0,0,0,0,0,0.130593747032534,0,0.114639685010164,0,0,0,0,0,0,0.135579255842098,0.119740339093597,0.119424068285349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119392265974629,0.145856082556274,0.151959379854978,0,0,0,0,0,0.114639685010164,0,0.13519601957462,0,0,0,0,0,0,0.120663700279538,0.120358922455735,0.133532012355784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155121590676142,0.10065456222458,0.131684222399897,0,0,0,0,0,0.13519601957462,0,0.114717857593571,0,0,0,0,0,0,0.12974013628577,0.114302536842661,0.117647275471005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145046211104233,0.113955135452239,0.123282186500932,0,0,0,0,0,0.114717857593571,0,0.116410704600889,0,0,0,0,0,0,0.118801222884551,0.118213753829727,0.116287881764304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121155680241347,0.114285811094171,0.117878416724003,0,0,0,0,0,0.116410704600889,0,0.125128594703988,0,0,0,0,0,0,0.11965641730987,0.114452344939141,0.134958458979557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120474397483644,0.109642894586039,0,0,0,0,0,0,0.125128594703988,0,0,0,0,0,0,0,0,0.137314909361716,0.126602946520544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128656223633015,0,0,0,0,0,0,0,0,0.122635422298744,0,0,0,0,0,0,0,0.110266788509385,0.126208365988337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108708563685607,0.118022260643483,0,0,0,0,0,0,0.122635422298744,0,0.115846101611835,0,0,0,0,0,0,0.125711121057013,0.118278585928879,0.126525095166177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120872842501733,0.112131629646615,0.135579255842098,0,0,0,0,0,0,0.115846101611835,0,0.12188227362676,0,0,0,0,0,0,0.133219223182258,0.112198047556226,0.115927193889802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112536058612065,0.119740339093597,0.120663700279538,0,0,0,0,0,0,0.12188227362676,0,0.109055865044326,0,0,0,0,0,0,0.128810419734621,0.119097414827716,0.116308283971275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119424068285349,0.120358922455735,0.12974013628577,0,0,0,0,0,0,0.109055865044326,0,0.121025875364366,0,0,0,0,0,0,0.123555847801746,0.116260089485385,0.126772078954686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133532012355784,0.114302536842661,0.118801222884551,0,0,0,0,0,0,0.121025875364366,0,0.109605050726239,0,0,0,0,0,0,0.127503411092404,0.112198648445958,0.120215454377736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647275471005,0.118213753829727,0.11965641730987,0,0,0,0,0,0,0.109605050726239,0,0.119546381045442,0,0,0,0,0,0,0.11561635656106,0.114257770892627,0.128598434506639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116287881764304,0.114452344939141,0.137314909361716,0,0,0,0,0,0,0.119546381045442,0,0.122617464118126,0,0,0,0,0,0,0.133302648084522,0.122710510133032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134958458979557,0.126602946520544,0,0,0,0,0,0,0,0.122617464118126,0,0,0,0,0,0,0,0,0.124295593864284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110266788509385,0.125711121057013,0,0,0,0,0,0,0,0,0.117721633140249,0,0,0,0,0,0,0.138748724500558,0.100778540228335,0.11786275320063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126208365988337,0.118278585928879,0.133219223182258,0,0,0,0,0,0,0.117721633140249,0,0.139127644843829,0,0,0,0,0,0,0.134930934051989,0.114489483378072,0.126669513465361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126525095166177,0.112198047556226,0.128810419734621,0,0,0,0,0,0,0.139127644843829,0,0.119845276594596,0,0,0,0,0,0,0.13904827640041,0.130436601781948,0.130518875126028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115927193889802,0.119097414827716,0.123555847801746,0,0,0,0,0,0,0.119845276594596,0,0.117007087857464,0,0,0,0,0,0,0.124580220499678,0.12468406961895,0.121523091019714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116308283971275,0.116260089485385,0.127503411092404,0,0,0,0,0,0,0.117007087857464,0,0.113434927633217,0,0,0,0,0,0,0.127950208518159,0.111130829452671,0.119542730307282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126772078954686,0.112198648445958,0.11561635656106,0,0,0,0,0,0,0.113434927633217,0,0.109989042198999,0,0,0,0,0,0,0.123175752711469,0.109367904248582,0.116093419081961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120215454377736,0.114257770892627,0.133302648084522,0,0,0,0,0,0,0.109989042198999,0,0.109564110906997,0,0,0,0,0,0,0.124349794977997,0.113485359213809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128598434506639,0.122710510133032,0.124295593864284,0,0,0,0,0,0,0.109564110906997,0,0,0,0,0,0,0,0,0.122152042646392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138748724500558,0,0,0,0,0,0,0,0,0.112080208972475,0,0,0,0,0,0,0.117725931092699,0.118674548466187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100778540228335,0.134930934051989,0,0,0,0,0,0,0.112080208972475,0,0.134918781132231,0,0,0,0,0,0.12647494593343,0.1133171535318,0.138038328925273,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11786275320063,0.114489483378072,0.13904827640041,0,0,0,0,0,0,0.134918781132231,0,0.114166688492025,0,0,0,0,0,0.132659046304518,0.122665786834127,0.147458139500343,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126669513465361,0.130436601781948,0.124580220499678,0,0,0,0,0,0,0.114166688492025,0,0.122468313355663,0,0,0,0,0,0.114846956767589,0.141613097845225,0.132021890776072,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130518875126028,0.12468406961895,0.127950208518159,0,0,0,0,0,0,0.122468313355663,0,0.110534429338741,0,0,0,0,0,0.13573834042795,0.122860565109815,0.120549846433796,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121523091019714,0.111130829452671,0.123175752711469,0,0,0,0,0,0,0.110534429338741,0,0.110694928390487,0,0,0,0,0,0.118527443041091,0.105256272500702,0.125348304654694,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119542730307282,0.109367904248582,0.124349794977997,0,0,0,0,0,0,0.110694928390487,0,0.120399905157572,0,0,0,0,0,0.120960689270354,0.115364708549832,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116093419081961,0.113485359213809,0.122152042646392,0,0,0,0,0,0,0.120399905157572,0,0,0,0,0,0,0,0.127760730796088,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117725931092699,0.12647494593343,0,0,0,0,0,0,0,0.11203559936437,0,0,0,0,0,0.12322442694428,0.133149316105148,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118674548466187,0.1133171535318,0.132659046304518,0,0,0,0,0,0.11203559936437,0,0.136053447236002,0,0,0,0,0.134953676919121,0.141615065820936,0.146943693656008,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138038328925273,0.122665786834127,0.114846956767589,0,0,0,0,0,0.136053447236002,0,0.14763295603743,0,0,0,0,0.153048274477005,0.150336380565319,0.154588197780611,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147458139500343,0.141613097845225,0.13573834042795,0,0,0,0,0,0.14763295603743,0,0.127248908375918,0,0,0,0,0.117574271816122,0.140559354422045,0.120904522307395,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132021890776072,0.122860565109815,0.118527443041091,0,0,0,0,0,0.127248908375918,0,0.113466874818074,0,0,0,0,0.140850672995984,0.121537635302856,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120549846433796,0.105256272500702,0.120960689270354,0,0,0,0,0,0.113466874818074,0,0.113526682671035,0,0,0,0,0.119446209677923,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125348304654694,0.115364708549832,0.127760730796088,0,0,0,0,0,0.113526682671035,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12322442694428,0.134953676919121,0,0,0,0,0,0,0.129261554886675,0,0,0,0.113564993715084,0.132569519869293,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133149316105148,0.141615065820936,0.153048274477005,0,0,0,0,0.129261554886675,0,0.110313196617899,0,0,0.134244693926312,0.144366884946543,0.147743803025173,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146943693656008,0.150336380565319,0.117574271816122,0,0,0,0,0.110313196617899,0,0.144083528515134,0,0,0.149191975787382,0.14809038403547,0.142143451429066
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154588197780611,0.140559354422045,0.140850672995984,0,0,0,0,0.144083528515134,0,0.125754563329453,0,0,0.123576675143698,0.123012813213501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120904522307395,0.121537635302856,0.119446209677923,0,0,0,0,0.125754563329453,0,0,0,0,0.121545492383803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113564993715084,0.134244693926312,0,0,0,0,0.117221934467453,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132569519869293,0.144366884946543,0.149191975787382,0,0,0.117221934467453,0,0.119793214269079,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147743803025173,0.14809038403547,0.123576675143698,0,0,0.119793214269079,0,0.128373794880984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142143451429066,0.123012813213501,0.121545492383803,0,0,0.128373794880984,0
