"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95"
0,0,0,0,0,0,0,0,0,0,0,0.190065997990336,0.166220971878599,0,0,0,0,0,0,0.151492458213238,0,0.145643168358478,0,0,0,0,0,0,0.164493638079306,0.143999755344098,0.159078480958451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.159078480958451,0,0,0,0,0,0,0,0.145643168358478,0,0,0,0,0,0,0,0,0.159078480958451,0.143887172142427,0.15902486092874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.170644567429904,0.182406543049504,0,0,0,0,0,0,0,0,0.179849643791359,0,0,0,0,0,0,0,0,0.167059653872041,0.176489444201496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.193373376735381,0.166197351001532,0.190637548824824,0,0,0,0,0,0,0.179849643791359,0,0.198163669268505,0,0,0,0,0,0,0,0.170530548016911,0.16441657564129,0.187013304754317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187243732236378,0.157886059062133,0.189247987542364,0,0,0,0,0,0,0.198163669268505,0,0.174954900891613,0,0,0,0,0,0,0,0.180072120087431,0.162272239841542,0.170570746266892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178734317664851,0.154567299542825,0.17620372348791,0,0,0,0,0,0,0.174954900891613,0,0.177292918623158,0,0,0,0,0,0,0,0.177990303917649,0.170851325227429,0.204055300942628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182492093538447,0.152568730811473,0.189028360522455,0,0,0,0,0,0,0.177292918623158,0,0.178673806661196,0,0,0,0,0,0,0,0.176199675562069,0.175267965891053,0.177746229817533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170867734341711,0.144214679996409,0.159181342914369,0,0,0,0,0,0,0.178673806661196,0,0.145639131770725,0,0,0,0,0,0,0,0.204781882030954,0.144214679996409,0.159181342914369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159181342914369,0.144108918463079,0.164493638079306,0,0,0,0,0,0,0.145639131770725,0,0.14564112391871,0,0,0,0,0,0,0,0.159181342914369,0.144108918463079,0.159130643242333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164058894200383,0.143999755344098,0.159078480958451,0,0,0,0,0,0,0.14564112391871,0,0.145643168358478,0,0,0,0,0,0,0,0.159130643242333,0.143999755344098,0.159078480958451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159078480958451,0.143887172142427,0,0,0,0,0,0,0,0.145643168358478,0,0.145645264472431,0,0,0,0,0,0,0,0.159078480958451,0.143887172142427,0.163012892410641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15902486092874,0,0,0,0,0,0,0,0,0.145645264472431,0,0,0,0,0,0,0,0,0,0.15902486092874,0.151091865881401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167059653872041,0.170530548016911,0,0,0,0,0,0,0,0,0,0.159583793203465,0,0,0,0,0,0,0,0,0.186898772132177,0.181517371522046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176489444201496,0.16441657564129,0.180072120087431,0,0,0,0,0,0,0,0.159583793203465,0,0.16119051142864,0,0,0,0,0,0,0,0.178525662083638,0.170132305802759,0.201969667114531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187013304754317,0.162272239841542,0.177990303917649,0,0,0,0,0,0,0,0.16119051142864,0,0.172127391240312,0,0,0,0,0,0,0,0.182722806628622,0.185500478776335,0.159324620460581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170570746266892,0.170851325227429,0.176199675562069,0,0,0,0,0,0,0,0.172127391240312,0,0.14563530674103,0,0,0,0,0,0,0,0.191258822417538,0.144416068968058,0.174977955999078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204055300942628,0.175267965891053,0.204781882030954,0,0,0,0,0,0,0,0.14563530674103,0,0.178481121463262,0,0,0,0,0,0,0,0.159278335917264,0.144317057773464,0.200896500248442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177746229817533,0.144214679996409,0.159181342914369,0,0,0,0,0,0,0,0.178481121463262,0,0.158024143622301,0,0,0,0,0,0,0,0.20214100351052,0.172613231556649,0.219539567640697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159181342914369,0.144108918463079,0.159130643242333,0,0,0,0,0,0,0,0.158024143622301,0,0.14564112391871,0,0,0,0,0,0,0,0.171233645554763,0.144108918463079,0.159130643242333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159130643242333,0.143999755344098,0.159078480958451,0,0,0,0,0,0,0,0.14564112391871,0,0.145643168358478,0,0,0,0,0,0,0,0.159130643242333,0.143999755344098,0.159078480958451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159078480958451,0.143887172142427,0.15902486092874,0,0,0,0,0,0,0,0.145643168358478,0,0.155079409419464,0,0,0,0,0,0,0,0.159078480958451,0.143887172142427,0.180049221848643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163012892410641,0.151091865881401,0,0,0,0,0,0,0,0,0.155079409419464,0,0,0,0,0,0,0,0,0,0.178638122886135,0.15318438983139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186898772132177,0.178525662083638,0,0,0,0,0,0,0,0,0,0.155258389216741,0,0,0,0,0,0,0,0,0.209104015822122,0.18109677441349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181517371522046,0.170132305802759,0.182722806628622,0,0,0,0,0,0,0,0.155258389216741,0,0.21131696554275,0,0,0,0,0,0,0,0.204585381832006,0.171639042633671,0.212392949672948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201969667114531,0.185500478776335,0.191258822417538,0,0,0,0,0,0,0,0.21131696554275,0,0.145633475014531,0,0,0,0,0,0,0,0.21700896479814,0.178952413481035,0.18883503727339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159324620460581,0.144416068968058,0.159278335917264,0,0,0,0,0,0,0,0.145633475014531,0,0.14563530674103,0,0,0,0,0,0,0,0.18658198659654,0.149204883124673,0.19477990171191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174977955999078,0.144317057773464,0.20214100351052,0,0,0,0,0,0,0,0.14563530674103,0,0.186743245934799,0,0,0,0,0,0,0,0.188019643339909,0.159069071163408,0.174913977339458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200896500248442,0.172613231556649,0.171233645554763,0,0,0,0,0,0,0,0.186743245934799,0,0.145639131770725,0,0,0,0,0,0,0,0.189840546678708,0.191659930936051,0.206052578030016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219539567640697,0.144108918463079,0.159130643242333,0,0,0,0,0,0,0,0.145639131770725,0,0.187344916808703,0,0,0,0,0,0,0,0.178691436380047,0.189201073064354,0.194829287343748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159130643242333,0.143999755344098,0.159078480958451,0,0,0,0,0,0,0,0.187344916808703,0,0.171200953735807,0,0,0,0,0,0,0,0.177814978855173,0.155374118260252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159078480958451,0.143887172142427,0.178638122886135,0,0,0,0,0,0,0,0.171200953735807,0,0.158105493001418,0,0,0,0,0,0,0,0.165750654236681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180049221848643,0.15318438983139,0,0,0,0,0,0,0,0,0.158105493001418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209104015822122,0.204585381832006,0,0,0,0,0,0,0,0,0,0.191229133764086,0,0,0,0,0,0,0.17640756541604,0.190859164470696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18109677441349,0.171639042633671,0.21700896479814,0,0,0,0,0,0,0,0.191229133764086,0,0.201704434537167,0,0,0,0,0,0.199449193908083,0.172675711618616,0.192321941514336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212392949672948,0.178952413481035,0.18658198659654,0,0,0,0,0,0,0,0.201704434537167,0,0.166036350205413,0,0,0,0,0,0.189111536952771,0.192148404486202,0.176739647113029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18883503727339,0.149204883124673,0.188019643339909,0,0,0,0,0,0,0,0.166036350205413,0,0.178786205931616,0,0,0,0,0,0.187954888844699,0.170491649778535,0.194138657465549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
