"ID","rownumber"
20989,1
20990,2
20991,3
21072,4
21073,5
21074,6
21075,7
21076,8
21077,9
21078,10
21079,11
21080,12
21081,13
21082,14
21083,15
21161,16
21162,17
21163,18
21164,19
21165,20
21166,21
21167,22
21168,23
21169,24
21170,25
21171,26
21172,27
21173,28
21247,29
21248,30
21249,31
21250,32
21251,33
21252,34
21253,35
21254,36
21255,37
21256,38
21257,39
21258,40
21331,41
21332,42
21333,43
21334,44
21335,45
21336,46
21337,47
21338,48
21339,49
21340,50
21341,51
21342,52
21413,53
21414,54
21415,55
21416,56
21417,57
21418,58
21419,59
21420,60
21421,61
21422,62
21423,63
21494,64
21495,65
21496,66
21497,67
21498,68
21499,69
21500,70
21501,71
