"ID","rownumber"
20628,1
20629,2
20630,3
20631,4
20632,5
20636,6
20637,7
20716,8
20717,9
20718,10
20719,11
20720,12
20721,13
20722,14
20723,15
20724,16
20725,17
20726,18
20727,19
20803,20
20804,21
20805,22
20806,23
20807,24
20808,25
20809,26
20810,27
20811,28
20812,29
20813,30
20814,31
20890,32
20891,33
20892,34
20893,35
20894,36
20895,37
20896,38
20897,39
20898,40
20899,41
20900,42
20901,43
20980,44
20981,45
20982,46
20983,47
20984,48
20985,49
20986,50
20987,51
20988,52
20989,53
20990,54
21071,55
21072,56
21073,57
21074,58
21075,59
21076,60
21077,61
21078,62
21079,63
21080,64
21081,65
21161,66
21162,67
21163,68
21164,69
21165,70
21166,71
21167,72
21168,73
21169,74
21170,75
21247,76
