"ID","rownumber"
19045,1
19050,2
19051,3
19052,4
19062,5
19063,6
19064,7
19065,8
19066,9
19067,10
19068,11
19069,12
19070,13
19083,14
19084,15
19085,16
19086,17
19087,18
19088,19
19089,20
19090,21
19091,22
19092,23
19093,24
19113,25
19114,26
19115,27
19116,28
19117,29
19118,30
19119,31
19120,32
19121,33
19122,34
19123,35
19124,36
19144,37
19145,38
19146,39
19147,40
19148,41
19149,42
19150,43
19151,44
19152,45
19153,46
19154,47
19155,48
19176,49
19177,50
19178,51
19179,52
19180,53
19181,54
19182,55
19183,56
19184,57
19185,58
19186,59
19187,60
19211,61
19212,62
19213,63
19214,64
19215,65
19216,66
19217,67
19218,68
19219,69
19220,70
19221,71
19222,72
19247,73
19248,74
19249,75
19250,76
19251,77
19252,78
19253,79
19254,80
19255,81
19256,82
19257,83
19286,84
19287,85
19288,86
19289,87
19290,88
19291,89
19292,90
19293,91
19294,92
19295,93
19296,94
19327,95
19328,96
19329,97
19330,98
19331,99
19332,100
19333,101
19334,102
19335,103
19336,104
19369,105
19370,106
19371,107
19372,108
19373,109
19374,110
19375,111
19376,112
19377,113
19413,114
19414,115
19415,116
19416,117
19417,118
19418,119
19419,120
19420,121
19458,122
19459,123
19460,124
19461,125
