"ID","rownumber"
19142,1
19143,2
19173,3
19174,4
19175,5
19208,6
19209,7
19210,8
19212,9
19242,10
19243,11
19244,12
19245,13
19246,14
19247,15
19248,16
19282,17
19283,18
19284,19
19285,20
19286,21
19287,22
19324,23
19325,24
19326,25
19327,26
19328,27
19366,28
19367,29
19368,30
19369,31
19370,32
19410,33
19411,34
19412,35
19413,36
19453,37
19454,38
19455,39
19456,40
19457,41
19497,42
19498,43
19499,44
19500,45
19501,46
19502,47
19503,48
19545,49
19546,50
19547,51
19548,52
19549,53
19550,54
19551,55
19597,56
19598,57
19599,58
19600,59
19601,60
19602,61
19603,62
19604,63
19605,64
19606,65
19660,66
19661,67
19662,68
19663,69
19664,70
19665,71
19666,72
19667,73
19734,74
19735,75
19736,76
19737,77
19738,78
19739,79
