"ID","rownumber"
19242,1
19243,2
19244,3
19279,4
19280,5
19281,6
19282,7
19283,8
19284,9
19319,10
19320,11
19321,12
19322,13
19323,14
19324,15
19325,16
19360,17
19361,18
19362,19
19363,20
19364,21
19365,22
19366,23
19367,24
19403,25
19404,26
19405,27
19406,28
19407,29
19408,30
19409,31
19410,32
19411,33
19447,34
19448,35
19449,36
19450,37
19451,38
19452,39
19453,40
19454,41
19455,42
19493,43
19494,44
19495,45
19496,46
19497,47
19498,48
19499,49
19500,50
19542,51
19543,52
19544,53
19545,54
19546,55
19547,56
