0,0,2.4605,0,0,0,0,0,0,0
28.719,0,0,28.932,29.37,0,0,0,0,0
5.9407,0,0,1.8649,0,1.4716,0,0,0,0
6.7027,3.3378,5.4815,0,2.16,1.2614,2.3854,0,0,0
5.695,1.9411,0,0,0,0.97952,0.95404,3.4362,0,0
0,0,3.9397,0.30457,2.012,0,2.6238,0,0,2.9863
0,0,0,24.741,24.978,27.389,0,24.468,21.944,20.82
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.135,4.0268,0,0,4.7754
0,0,0,0,0,1.564,0,2.3962,0,0
