0,0,0,0,0,0,0,0,0,0
0,0,0,0.61499,0.67462,0,0,0,0,0
0,0,0,0.36133,0,0,0,0,0,0
0,1.3317,0.48951,0,0.33008,0.34435,0.068921,0,0,0
0,1.2227,0,0,0,0.30836,0,0,0,0
0,0,0.6635,0.75887,0.918,0,0.76665,0.24185,0.53232,0
0,0,0,0.85965,1.1328,1.0519,0,1.188,1.4778,0
0,0,0,0,0,0.65795,1.2751,0,0.34667,0.38793
0,0,0,0,0,1.8331,2.4725,1.3131,0,0.8096
0,0,0,0,0,0,0,0.68495,0,0
