0,545.91,0,0,0,696.1,25910,11842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.22,0,5.2528,0,0,0,978.15,699.36,52.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58329,0,4.6519,0,0,0,29167,287.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.8293e+12,0,0,0,0,0,1.0742e+12,3.5151e+10,5.6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.9086e+15,0,0,0,0,0,7.2513e+15,1.2048e+15,2417.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.663,0,0,0,0,0,2113.5,0,0,0,0,0,2458.1,2047.6,1211.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.134,44.865,0,0,0,44.764,0,31.488,0,0,0,0,0,54.325,35.56,46.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.221,40.575,0,0,0,0,28.533,0,3.3786,0,0,0,0,0,40.593,39.228,1.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.6748e+05,35.953,20.231,0,0,0,54659,0,0,0,0,0,0,0,1.0946e+05,1006.4,90.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.5924e+06,11924,0,0,0,0,4.5894e+05,0,0.1791,0,0,0,0,0,6.3473e+06,4.1682e+06,6111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.869e+12,26086,0,0,0,0,9.0842e+13,0,10.212,0,0,0,0,0,3.2584e+14,9.7923e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.303e+16,0,0,0,0,0,7.0099e+15,0,0,0,0,0,0,0,7.9395e+15,198.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,919.72,0,0,0,0,0,0,0,996.64,0,0,0,0,0,0,25.764,38.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21.757,7.0084,0,0,0,0,0,3.6733,0,9.3288,0,0,0,0,0,12.462,8.9781,49.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.379,22.912,34.987,0,0,0,0,0,26.573,0,65.669,0,0,0,0,0,43.25,104.97,58.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15.827,16.282,19.074,0,0,0,0,0,31.509,0,45.458,0,0,0,0,0,28.184,3.4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3922.5,744.45,0,0,0,0,0,0,24069,0,17.92,0,0,0,0,0,18746,858.02,789.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,881.14,0,0,0,0,0,0,0,28945,0,1.5113,0,0,0,0,0,89618,4.1875e+05,8.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0762e+12,6.3995e+09,4.1852,0,0,0,0,0,1.3275e+13,0,0,0,0,0,0,0,1.5026e+12,1.7205e+11,40278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.1843e+14,211.68,0,0,0,0,0,0,1.8606e+17,0,0,0,0,0,0,0,1.8846e+17,7.7625e+14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,150.47,1253.2,0,0,0,0,0,0,0,967.51,0,0,0,0,0,0,192.44,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,77.224,713.19,955.08,0,0,0,0,0,70.153,0,1325.7,0,0,0,0,0,336.11,670.75,957.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.26,5.2737,4.7613,0,0,0,0,0,0,0,2.1332,0,0,0,0,0,9.9333,8.0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.318,14.273,22.331,0,0,0,0,0,40.016,0,2.4278,0,0,0,0,0,38.324,2.6075,20.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.48,87.457,85.949,0,0,0,0,0,283.41,0,297.01,0,0,0,0,0,210.7,173.57,91.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23554,912.12,0,0,0,0,0,0,30701,0,0,0,0,0,0,0,42081,37853,94.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6145e+05,4.9652,0,0,0,0,0,0,9.5097e+06,0,0,0,0,0,0,0,2.9376e+07,32117,1.3909e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2177e+17,17.657,0,0,0,0,0,0,3.3199e+17,0,0,0,0,0,0,0,1.6461e+17,5.0251e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.88,731.66,0,0,0,0,0,0,0,1167.7,0,0,0,0,0,0,6194.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.874,53.083,212.65,0,0,0,0,0,1.825,0,61.008,0,0,0,0,0,203.1,157.69,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.27,851.67,450.21,0,0,0,0,0,89.325,0,624.17,0,0,0,0,86.779,397.14,565.01,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.07,57.431,15.375,0,0,0,0,0,288.54,0,140.19,0,0,0,0,108.01,224.13,101.26,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.45,24.837,26.975,0,0,0,0,0,647.86,0,11.989,0,0,0,0,1006.5,4611.8,26.307,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.224,24.861,18.073,0,0,0,0,0,94.124,0,16.373,0,0,0,0,1494.2,52.529,5.9525,0,0,0,0,0,0,0,0,0
