0,0.42578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3374,0,2.0517,0.37398,0,3.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28832,1.4409,0,0,0.22963,0,0.71611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0775,0,0,2.8632,0,0,0,17.061,14.657,9.3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.51856,1.4377,1.4354,0,1.5991,0,0,0,0.99662,2.5919,9.1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.7513,0.38465,0,0.95814,0,1.1757,0,0,0,0.0085448,0,0.53003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.87926,0,0,0.16709,0,0.50079,0,0,0,0,0,0.41156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.52612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.9251,0,0,0,0,0,0,0,0,0,0,4.5159,3.0383,0.67907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.164,1.1328,0,0,0,1.2852,0,0.088077,0,0,0,0,1.6987,2.1183,0.38869,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.1487,1.6732,0.017911,0,0,0,0,0,0.98011,0,0,0,0,0.14952,0.0383,0.74835,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.023,7.9779,0.88398,0,0,0,4.4754,0,1.6031,0,0,0,0,2.2083,10.636,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.23719,0.060914,1.3102,0,0,0,0,0,2.8259,0,0,0,0,2.3599,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.59681,6.5409,0,0,0,0,3.2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.2275,0,0,0,0,0,0,1.2193,0,0,0,3.2662,0.30727,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.9004,0.11934,0,0,0,0,0.57885,0,0.079675,0,0,2.0596,0.67431,0.0086471,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.50282,0,0.032847,0,0,0,0,0.04173,0,0,0,0,0.59082,0.18344,0.3476,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.031538,0.073173,0,0,0,0,0.14449,0,2.7523,0,0,0.34805,0.26186,7.7469,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.2673,6.6333,4.6623,0,0,0,0,4.3625,0,0,0,0,0.47423,1.417,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87572,0,0,0,0,0.020572,0,0,0,1.0398,1.9115,0.001226,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40494,0.49855,0,0,0.1165,0,0.043138,0,0,0,0.55399,0.084421,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016854,0.35648,0.2431,0,0,0.12585,0,2.0912,0,0,0,0.74138,0.66785,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91116,0.34583,0.25781,0,0,2.9213,0,2.8074,0,0,0,9.7287,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5865,0.16167,0,0,0,1.9078,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,1.197,0,0,0.3739,0.21447,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40194,0.10544,0,0,0,0.44291,0,0.0869,0,1.6045,0.11528,0.03755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086674,0.14985,0,0,0,0.28553,0,0,0,0.9541,0.0027858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41437,1.5374,11.985,0,0,0,4.6434,0,0,0,4.7355
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26605,2.433,0,0,0,1.4056,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018321,0.15198,0.56304,0,0.8868,0,0.36674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17317,0.0024533,0,0,0.65039,0
