"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104635848420734,8.51842227700971e-05,0.000117511665063916,0,0,0,0,0,9.41261440048476e-05,0,8.26829529586883e-05,0,0,0,0,0.000106400757447891,8.43070696191936e-05,0.000150461693258709,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110061003044573,9.54012412860308e-05,9.75383078202452e-05,0,0,0,0,0,8.26829529586883e-05,0,6.67770498870871e-05,0,0,0,0,0.000126966706646625,9.2069474816968e-05,0.000121483414406789,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123495508506898,6.73199772387963e-05,9.3974636590027e-05,0,0,0,0,0,6.67770498870871e-05,0,7.84898987493752e-05,0,0,0,0,8.73153316113067e-05,5.81033034836856e-05,8.06747466643588e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107034131149059,6.55842914633167e-05,0,0,0,0,0,0,7.84898987493752e-05,0,0,0,0,0,0,8.46277613878868e-05,6.38421964211014e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40411515656247e-05,8.5623402267742e-05,9.46903092002974e-05,0,0,0,0,0,0,8.18594263479018e-05,0,0,0,0,0,5.07250129169412e-05,7.2111952964211e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97992016480781e-05,9.91846856757655e-05,0.000142793453737002,0,0,0,0,8.18594263479018e-05,0,8.24612288098213e-05,0,0,0,0,0.000107767384406996,7.91350567118411e-05,0.000107465931213611,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01377735656567e-05,7.16874896897127e-05,0.000106400757447891,0,0,0,0,8.24612288098213e-05,0,6.59749838093076e-05,0,0,0,0,9.96406497627365e-05,0.000100492678243272,0.000223320931192937,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69244482834353e-05,8.43070696191936e-05,0.000126966706646625,0,0,0,0,6.59749838093076e-05,0,0.000201620427720231,0,0,0,0,0.000164665376546017,0.00028304196420292,0.000222625145968926,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150461693258709,9.2069474816968e-05,8.73153316113067e-05,0,0,0,0,0.000201620427720231,0,6.71917625876534e-05,0,0,0,0,0.000181201073520972,0.000104553533518479,0.000103023374879018,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121483414406789,5.81033034836856e-05,8.46277613878868e-05,0,0,0,0,6.71917625876534e-05,0,5.92091893828952e-05,0,0,0,0,0.000111675567974894,6.0654375152135e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06747466643588e-05,6.38421964211014e-05,0,0,0,0,0,5.92091893828952e-05,0,0,0,0,0,0,9.61429383685669e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07250129169412e-05,0.000107767384406996,0,0,0,0,0,0,4.93214701865038e-05,0,0,0,0,7.79508766065773e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2111952964211e-05,7.91350567118411e-05,9.96406497627365e-05,0,0,0,0,4.93214701865038e-05,0,8.2990908684668e-05,0,0,0,4.53796154698658e-05,7.45020977382832e-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107465931213611,0.000100492678243272,0.000164665376546017,0,0,0,0,8.2990908684668e-05,0,0.000198555576954308,0,0,0.000121378727706125,0.000163113297794258,0.00017693670656831,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223320931192937,0.00028304196420292,0.000181201073520972,0,0,0,0,0.000198555576954308,0,8.04828683491773e-05,0,0,6.80497872363155e-05,5.01066937677414e-05,7.77758171275657e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222625145968926,0.000104553533518479,0.000111675567974894,0,0,0,0,8.04828683491773e-05,0,5.98988209468954e-05,0,0,7.99169015542986e-05,3.9456037749018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103023374879018,6.0654375152135e-05,9.61429383685669e-05,0,0,0,0,5.98988209468954e-05,0,0,0,0,6.87063651571609e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79508766065773e-05,4.53796154698658e-05,0.000121378727706125,0,0,0,0,5.09210482232828e-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45020977382832e-05,0.000163113297794258,6.80497872363155e-05,0,0,5.09210482232828e-05,0,4.89638601889312e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017693670656831,5.01066937677414e-05,7.99169015542986e-05,0,0,4.89638601889312e-05,0,3.99454200791473e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77758171275657e-05,3.9456037749018e-05,6.87063651571609e-05,0,0,3.99454200791473e-05,0
