"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
0,0,0,0.00113683486968366,0.000695202035349521,0,0,0,0,0.000724418221403898,0,0.0012325114185778,0,0,0,0,0,0.00128825704023365,0.000947954413086033,0.00141849022672291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0017853895825644,0,0,0,0,0,0.0012325114185778,0,0,0,0,0,0,0,0.00186732451637638,0.000889246194087546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00183711013043113,0,0,0,0,0,0,0,0.000339300058044757,0,0,0,0,0,0,0.000358790062438872,0.000541609253363235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00119877929376467,0.0015784076019514,0,0,0,0,0,0.000339300058044757,0,0.000622868150467457,0,0,0,0,0,0.000448804484381565,0.00036318946863242,0.00223928537535237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00110839799633718,0.00149470762638901,0.00115778927512757,0,0,0,0,0,0.000622868150467457,0,0.00170023463460308,0,0,0,0,0,0.00288313908664358,0.0023683855373742,0.00210313788294691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00184678218475342,0.00130408751732458,0.00111547509587217,0,0,0,0,0,0.00170023463460308,0,0.000554442931739342,0,0,0,0,0,0.000801345276170191,0.000802958055476969,0.000839853466223994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00095056167175166,0.000747586273287701,0.00135579809338656,0,0,0,0,0,0.000554442931739342,0,0.000889110768836075,0,0,0,0,0,0.000950030799330653,0.00071052353670797,0.0012727980613448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00150880264494666,0.00116517988579726,0.00128825704023365,0,0,0,0,0,0.000889110768836075,0,0.000985135528466199,0,0,0,0,0,0.00105738115025983,0.000956432059714833,0.00152483083881079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00103249842714722,0.000947954413086033,0.00186732451637638,0,0,0,0,0,0.000985135528466199,0,0.00104218019783562,0,0,0,0,0,0.00105376906455321,0.00109031287865926,0.00134728249303968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00141849022672291,0.000889246194087546,0,0,0,0,0,0,0.00104218019783562,0,0,0,0,0,0,0,0.00128287039047443,0.000918814245740026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000358790062438872,0.000448804484381565,0,0,0,0,0,0,0,0.000547476458767827,0,0,0,0,0,0,0.000762920687143754,0.000682119338828063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000541609253363235,0.00036318946863242,0.00288313908664358,0,0,0,0,0,0.000547476458767827,0,0.000486630881510107,0,0,0,0,0,0.000779528646149099,0.00065869632128328,0.000881914844658218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223928537535237,0.0023683855373742,0.000801345276170191,0,0,0,0,0,0.000486630881510107,0,0.000621905705240816,0,0,0,0,0,0.000650820127864014,0.000589336874357647,0.000714383003665311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210313788294691,0.000802958055476969,0.000950030799330653,0,0,0,0,0,0.000621905705240816,0,0.000609226619767583,0,0,0,0,0,0.000886991739569686,0.000637801289832116,0.000779475915228693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000839853466223994,0.00071052353670797,0.00105738115025983,0,0,0,0,0,0.000609226619767583,0,0.00072093734850746,0,0,0,0,0,0.000815859186730124,0.000550621174417706,0.000796563038841119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012727980613448,0.000956432059714833,0.00105376906455321,0,0,0,0,0,0.00072093734850746,0,0.000623078301950465,0,0,0,0,0,0.000925746085717388,0.000771439976166922,0.00105148379364995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152483083881079,0.00109031287865926,0.00128287039047443,0,0,0,0,0,0.000623078301950465,0,0.000830141497647965,0,0,0,0,0,0.00141272146847214,0.00065134720688649,0.00102689305794653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134728249303968,0.000918814245740026,0,0,0,0,0,0,0.000830141497647965,0,0,0,0,0,0,0,0.00107337436115585,0.000835995390962488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762920687143754,0.000779528646149099,0,0,0,0,0,0,0,0.000485682471430799,0,0,0,0,0,0,0.000759537462503899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000682119338828063,0.00065869632128328,0.000650820127864014,0,0,0,0,0,0.000485682471430799,0,0.000587131377153715,0,0,0,0,0,0.000521513507890491,0.000711541982024912,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000881914844658218,0.000589336874357647,0.000886991739569686,0,0,0,0,0,0.000587131377153715,0,0.000778989040317088,0,0,0,0,0.00081511132729482,0.000459265691814017,0.000738422366879231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714383003665311,0.000637801289832116,0.000815859186730124,0,0,0,0,0,0.000778989040317088,0,0.000819119752834495,0,0,0,0,0.00133792698195069,0.000819084665774748,0.000726636915121127,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000779475915228693,0.000550621174417706,0.000925746085717388,0,0,0,0,0,0.000819119752834495,0,0.000597825944054924,0,0,0,0,0.0012912941989788,0.000840305485295652,0.000979426352514857,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796563038841119,0.000771439976166922,0.00141272146847214,0,0,0,0,0,0.000597825944054924,0,0.000662353904795555,0,0,0,0,0.000929287836245304,0.000973395511311872,0.000884609388946162,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105148379364995,0.00065134720688649,0.00107337436115585,0,0,0,0,0,0.000662353904795555,0,0.000923751136046602,0,0,0,0,0.00140137064472523,0.000703538859913253,0.000951213609769272,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102689305794653,0.000835995390962488,0,0,0,0,0,0,0.000923751136046602,0,0,0,0,0,0,0.0010442138218649,0.000827387036416569,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000759537462503899,0.000521513507890491,0.00081511132729482,0,0,0,0,0,0,0.000755033100601462,0,0,0,0,0,0.000429685241424523,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000711541982024912,0.000459265691814017,0.00133792698195069,0,0,0,0,0.000755033100601462,0,0.000578429945097564,0,0,0,0,0.000283312439614014,0.000421105311919435,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738422366879231,0.000819084665774748,0.0012912941989788,0,0,0,0,0.000578429945097564,0,0.000726777247688544,0,0,0,0.000449320511369586,0.000325642799034514,0.000670547613432309,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726636915121127,0.000840305485295652,0.000929287836245304,0,0,0,0,0.000726777247688544,0,0.000803365939234726,0,0,0,0.00134677590893436,0.000497813745621937,0.000707704529676668,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000979426352514857,0.000973395511311872,0.00140137064472523,0,0,0,0,0.000803365939234726,0,0.000809272010430473,0,0,0,0.00105762585758964,0.000776629057862082,0.00105466740504919,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884609388946162,0.000703538859913253,0.0010442138218649,0,0,0,0,0.000809272010430473,0,0.00064747649963612,0,0,0,0.000977870329098035,0.00098623211088736,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951213609769272,0.000827387036416569,0,0,0,0,0,0.00064747649963612,0,0,0,0,0,0.00161602103496443,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429685241424523,0.000283312439614014,0.000449320511369586,0,0,0,0,0,0.000296604551999534,0,0,0,0.000477121470061215,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000421105311919435,0.000325642799034514,0.00134677590893436,0,0,0,0.000296604551999534,0,0.000784643571268114,0,0,0.000841502039302058,0.000510097098631947,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000670547613432309,0.000497813745621937,0.00105762585758964,0,0,0,0.000784643571268114,0,0.00048403941963165,0,0.000996311395154673,0.000653303018155338,0.000765007550053742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000707704529676668,0.000776629057862082,0.000977870329098035,0,0,0,0.00048403941963165,0,0.000814470272733723,0,0.000677877503478377,0.000445354176428258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105466740504919,0.00098623211088736,0.00161602103496443,0,0,0,0.000814470272733723,0,0,0,0.00119120716986611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000477121470061215,0.000841502039302058,0.000996311395154673,0,0,0,0.000443215177614474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510097098631947,0.000653303018155338,0.000677877503478377,0,0.000443215177614474,0,0.000437875101106226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000765007550053742,0.000445354176428258,0.00119120716986611,0,0.000437875101106226,0
