"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
0,0,5.84871121935041e-05,0,0,0,0,0,0,0,0,0,0,4.46320855755477e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.75758501944052e-05,3.80759776171733e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.89625219983666e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.16371859863971e-05,0,0,0,0,0,0,0,0,0,0,0,6.39007780839113e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.99366576995432e-05,0.000134879994031224,0,0,0,0,0,0,0,0,0,0,7.16371859863971e-05,0,6.41443325320414e-05,0,0,0,0,0,0,0,0,0,0,5.57413945777319e-05,7.62912460651252e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.6803145550987e-05,0.000178659728323349,7.17126182780647e-05,0,0,0,0,0,0,0,0,0,0,6.41443325320414e-05,0,4.63211225659573e-05,0,0,0,0,0,0,0,0,0,8.07344820957978e-05,6.35864660363513e-05,7.0112147007893e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.000215702922029417,8.25858155883799e-05,0.000144280119046463,0,0,0,0,0,0,0,0,0,0,4.63211225659573e-05,0,5.87982137107807e-05,0,0,0,0,0,0,0,0,0,7.44193573765296e-05,6.32849860738638e-05,8.98904694267916e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.000120545100196251,8.36530141224268e-05,6.2989095328888e-05,0,0,0,0,0,0,0,0,0,0,5.87982137107807e-05,0,5.06202675903929e-05,0,0,0,0,0,0,0,0,0,8.22078911779451e-05,9.87676663250108e-05,0.000186656971568906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9.27514605047799e-05,7.18231436205139e-05,7.35835269514545e-05,0,0,0,0,0,0,0,0,0,0,5.06202675903929e-05,0,4.7471698315188e-05,0,0,0,0,0,0,0,0,0,0.000123561202303806,0.000211427382098349,0.000239594364277026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.06448906209772e-05,3.97788399312019e-05,5.81739992578055e-05,0,0,0,0,0,0,0,0,0,0,4.7471698315188e-05,0,8.55196619335648e-05,0,0,0,0,0,0,0,0,0,0.00023438952914437,0.000155301584484418,7.36429989527605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.08021844799484e-05,5.29464480797821e-05,5.47611117762241e-05,0,0,0,0,0,0,0,0,0,0,8.55196619335648e-05,0,4.1292642957778e-05,0,0,0,0,0,0,0,0,0,0.000124027757899262,3.98076513460671e-05,5.81406908003978e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.79588301555486e-05,5.75874812055838e-05,6.71426458791279e-05,0,0,0,0,0,0,0,0,0,0,4.1292642957778e-05,0,3.58460807990556e-05,0,0,0,0,0,0,0,0,0,6.49011589700263e-05,3.85131913757972e-05,6.35960644270359e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.05761523011769e-05,3.30179667625149e-05,5.6619343110898e-05,0,0,0,0,0,0,0,0,0,0,3.58460807990556e-05,0,5.1053824055773e-05,0,0,0,0,0,0,0,0,0,8.45384326498096e-05,3.52596096675341e-05,6.45442592757303e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.64396443941902e-05,4.97731964446855e-05,5.21362611977697e-05,0,0,0,0,0,0,0,0,0,0,5.1053824055773e-05,0,4.21784027824145e-05,0,0,0,0,0,0,0,0,0,5.43024180385155e-05,4.8248858286842e-05,6.60315406783973e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.50223777255934e-05,4.31190984876727e-05,8.75758501944052e-05,0,0,0,0,0,0,0,0,0,0,4.21784027824145e-05,0,4.93197585962212e-05,0,0,0,0,0,0,0,0,0,7.8442120732956e-05,8.18044248448703e-05,0.00020943171420333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.63342963095612e-05,3.80759776171733e-05,0,0,0,0,0,0,0,0,0,0,0,4.93197585962212e-05,0,0,0,0,0,0,0,0,0,0,0,6.42850279017594e-05,8.50828197464743e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39007780839113e-05,5.57413945777319e-05,8.07344820957978e-05,0,0,0,0,0,0,0,0,0,0,0,4.53586916101503e-05,0,0,0,0,0,0,0,0,0,0,5.12069022399406e-05,8.19619655313458e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62912460651252e-05,6.35864660363513e-05,7.44193573765296e-05,0,0,0,0,0,0,0,0,0,4.53586916101503e-05,0,6.27545965177069e-05,0,0,0,0,0,0,0,0,0,6.29874405964148e-05,5.72237654634764e-05,6.92344095836084e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0112147007893e-05,6.32849860738638e-05,8.22078911779451e-05,0,0,0,0,0,0,0,0,0,6.27545965177069e-05,0,9.51139072133383e-05,0,0,0,0,0,0,0,0,0,8.29106829019631e-05,5.65607389971623e-05,7.33561019919718e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98904694267916e-05,9.87676663250108e-05,0.000123561202303806,0,0,0,0,0,0,0,0,0,9.51139072133383e-05,0,6.15395423764031e-05,0,0,0,0,0,0,0,0,0,7.95516489466304e-05,7.92971059560115e-05,0.000116745195802041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186656971568906,0.000211427382098349,0.00023438952914437,0,0,0,0,0,0,0,0,0,6.15395423764031e-05,0,7.69398433809462e-05,0,0,0,0,0,0,0,0,0,6.539082488836e-05,4.57388973497449e-05,8.15268769655363e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239594364277026,0.000155301584484418,0.000124027757899262,0,0,0,0,0,0,0,0,0,7.69398433809462e-05,0,8.4499946975334e-05,0,0,0,0,0,0,0,0,0,6.66186587100094e-05,5.01465557635881e-05,6.91806322534104e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36429989527605e-05,3.98076513460671e-05,6.49011589700263e-05,0,0,0,0,0,0,0,0,0,8.4499946975334e-05,0,3.6471949071199e-05,0,0,0,0,0,0,0,0,0,5.76615670020256e-05,5.674322771269e-05,6.63982940667023e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81406908003978e-05,3.85131913757972e-05,8.45384326498096e-05,0,0,0,0,0,0,0,0,0,3.6471949071199e-05,0,5.61985103195912e-05,0,0,0,0,0,0,0,0,0,7.03603943847934e-05,4.13677361462112e-05,6.68336461562411e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35960644270359e-05,3.52596096675341e-05,5.43024180385155e-05,0,0,0,0,0,0,0,0,0,5.61985103195912e-05,0,6.82939324980759e-05,0,0,0,0,0,0,0,0,0,5.94095026540246e-05,5.44176748513854e-05,6.13263123165893e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45442592757303e-05,4.8248858286842e-05,7.8442120732956e-05,0,0,0,0,0,0,0,0,0,6.82939324980759e-05,0,6.36753270095271e-05,0,0,0,0,0,0,0,0,0,9.39795145212506e-05,4.35376908419044e-05,7.181888260569e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60315406783973e-05,8.18044248448703e-05,6.42850279017594e-05,0,0,0,0,0,0,0,0,0,6.36753270095271e-05,0,0.00012233991916981,0,0,0,0,0,0,0,0,0,5.1537407763318e-05,5.97567510074331e-05,8.9943977226047e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020943171420333,8.50828197464743e-05,0,0,0,0,0,0,0,0,0,0,0.00012233991916981,0,0,0,0,0,0,0,0,0,0,0,0.000177444425205696,0.000150512354455244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12069022399406e-05,6.29874405964148e-05,0,0,0,0,0,0,0,0,0,0,0,5.23192890456545e-05,0,0,0,0,0,0,0,0,0,0,4.19620538553924e-05,8.50295416553814e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19619655313458e-05,5.72237654634764e-05,8.29106829019631e-05,0,0,0,0,0,0,0,0,0,5.23192890456545e-05,0,5.0361771844029e-05,0,0,0,0,0,0,0,0,0,5.62839188492383e-05,6.93899118043354e-05,7.29245451070659e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92344095836084e-05,5.65607389971623e-05,7.95516489466304e-05,0,0,0,0,0,0,0,0,0,5.0361771844029e-05,0,4.49087541352064e-05,0,0,0,0,0,0,0,0,0,8.25282774176483e-05,7.27317061659436e-05,7.71609837314525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33561019919718e-05,7.92971059560115e-05,6.539082488836e-05,0,0,0,0,0,0,0,0,0,4.49087541352064e-05,0,4.69955891259986e-05,0,0,0,0,0,0,0,0,0,7.8243137302237e-05,4.86809954922927e-05,7.01098802236643e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116745195802041,4.57388973497449e-05,6.66186587100094e-05,0,0,0,0,0,0,0,0,0,4.69955891259986e-05,0,6.70069433410898e-05,0,0,0,0,0,0,0,0,0,7.75749596476802e-05,6.71478547679813e-05,0.000112024017572102,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15268769655363e-05,5.01465557635881e-05,5.76615670020256e-05,0,0,0,0,0,0,0,0,0,6.70069433410898e-05,0,4.36546904619282e-05,0,0,0,0,0,0,0,0,0,9.68838295022181e-05,6.4361563637413e-05,7.16968355556236e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91806322534104e-05,5.674322771269e-05,7.03603943847934e-05,0,0,0,0,0,0,0,0,0,4.36546904619282e-05,0,4.97106682707874e-05,0,0,0,0,0,0,0,0,0,7.21839343309899e-05,4.48327330343203e-05,5.85114430574617e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63982940667023e-05,4.13677361462112e-05,5.94095026540246e-05,0,0,0,0,0,0,0,0,0,4.97106682707874e-05,0,7.01085392767949e-05,0,0,0,0,0,0,0,0,0,6.54223126633436e-05,3.74113175253005e-05,6.36374327596657e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68336461562411e-05,5.44176748513854e-05,9.39795145212506e-05,0,0,0,0,0,0,0,0,0,7.01085392767949e-05,0,5.0162839238347e-05,0,0,0,0,0,0,0,0,0,7.16121528529557e-05,6.95716548360542e-05,8.02734223437833e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13263123165893e-05,4.35376908419044e-05,5.1537407763318e-05,0,0,0,0,0,0,0,0,0,5.0162839238347e-05,0,6.01490573223258e-05,0,0,0,0,0,0,0,0,0,6.33305051375202e-05,7.28450349136997e-05,6.68077251541114e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181888260569e-05,5.97567510074331e-05,0.000177444425205696,0,0,0,0,0,0,0,0,0,6.01490573223258e-05,0,0.000132690488058455,0,0,0,0,0,0,0,0,0,0.000124883365270457,8.23277748680629e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9943977226047e-05,0.000150512354455244,0,0,0,0,0,0,0,0,0,0,0.000132690488058455,0,0,0,0,0,0,0,0,0,0,0,0.000190305390528371,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19620538553924e-05,5.62839188492383e-05,0,0,0,0,0,0,0,0,0,0,0,4.55187573651514e-05,0,0,0,0,0,0,0,0,0,5.84838913951052e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50295416553814e-05,6.93899118043354e-05,8.25282774176483e-05,0,0,0,0,0,0,0,0,0,4.55187573651514e-05,0,3.88769309540513e-05,0,0,0,0,0,0,0,0,3.91469911068206e-05,5.88637945606796e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29245451070659e-05,7.27317061659436e-05,7.8243137302237e-05,0,0,0,0,0,0,0,0,0,3.88769309540513e-05,0,4.584131898234e-05,0,0,0,0,0,0,0,8.417797743821e-05,6.52288345900275e-05,9.32149734677686e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71609837314525e-05,4.86809954922927e-05,7.75749596476802e-05,0,0,0,0,0,0,0,0,0,4.584131898234e-05,0,3.62673436643125e-05,0,0,0,0,0,0,0,6.25060697379035e-05,4.65425665637247e-05,5.4470699862054e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01098802236643e-05,6.71478547679813e-05,9.68838295022181e-05,0,0,0,0,0,0,0,0,0,3.62673436643125e-05,0,4.68040286395016e-05,0,0,0,0,0,0,0,6.78515953554277e-05,4.28076886580392e-05,9.84231264370012e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112024017572102,6.4361563637413e-05,7.21839343309899e-05,0,0,0,0,0,0,0,0,0,4.68040286395016e-05,0,5.68736837924561e-05,0,0,0,0,0,0,0,6.10802367563267e-05,6.5402178910877e-05,6.37467402127005e-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16968355556236e-05,4.48327330343203e-05,6.54223126633436e-05,0,0,0,0,0,0,0,0,0,5.68736837924561e-05,0,4.70003212446206e-05,0,0,0,0,0,0,0,7.87536655719256e-05,8.86225561880119e-05,7.55734080621921e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85114430574617e-05,3.74113175253005e-05,7.16121528529557e-05,0,0,0,0,0,0,0,0,0,4.70003212446206e-05,0,6.40231942669684e-05,0,0,0,0,0,0,0,5.82554956223094e-05,4.14262879014644e-05,7.45511771638633e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36374327596657e-05,6.95716548360542e-05,6.33305051375202e-05,0,0,0,0,0,0,0,0,0,6.40231942669684e-05,0,4.84668543180272e-05,0,0,0,0,0,0,0,7.79598350801012e-05,4.49855323319198e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02734223437833e-05,7.28450349136997e-05,0.000124883365270457,0,0,0,0,0,0,0,0,0,4.84668543180272e-05,0,0.000123101948638385,0,0,0,0,0,0,0,7.73127446609666e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68077251541114e-05,8.23277748680629e-05,0.000190305390528371,0,0,0,0,0,0,0,0,0,0.000123101948638385,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84838913951052e-05,3.91469911068206e-05,8.417797743821e-05,0,0,0,0,0,0,0,0,0,5.14971062864519e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88637945606796e-05,6.52288345900275e-05,6.25060697379035e-05,0,0,0,0,0,0,0,5.14971062864519e-05,0,4.92367405933319e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32149734677686e-05,4.65425665637247e-05,6.78515953554277e-05,0,0,0,0,0,0,0,4.92367405933319e-05,0,4.02759432763947e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4470699862054e-05,4.28076886580392e-05,6.10802367563267e-05,0,0,0,0,0,0,0,4.02759432763947e-05,0,9.04408480222186e-05,0,0,0
