"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
0,0,0,0,0.000176634843852967,0.00011933269294785,0,0,0,0.000121635325546476,0,0,0,0,0,9.89049206430334e-05,9.32510121704557e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000222544228361826,0,0,0,0,0,0.000188446827479946,0,0,0,0,0.000120361183185199,0.000142193714384056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000186083657428744,0.000161742889220619,0,0,0,0.000188446827479946,0,0.000147018671893031,0,0,0,0.000200951392397534,0.000223768353981138,0.000197103608468553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000145490572879765,0.000124417846986501,0.000145485449578773,0,0,0,0.000147018671893031,0,9.94517136185151e-05,0,0,0,0.000237060911121695,0.000125400789916373,0.000131845341414787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000216661780076504,7.27911700762993e-05,0.000154911077135682,0,0,0,9.94517136185151e-05,0,0.000118582343504797,0,0,0,0.000165675529784009,8.40398301535927e-05,0.000163668005612849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000119200615254743,7.52684387883708e-05,9.89049206430334e-05,0,0,0,0.000118582343504797,0,9.86031425356521e-05,0,0,0,0.000116818153054347,0.000113805436392435,0.000190632077762473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000121137794490746,9.32510121704557e-05,0,0,0,0,9.86031425356521e-05,0,0,0,0,0,0.000113086905810931,7.75597408275336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.000120361183185199,0.000200951392397534,0,0,0,0,0,8.37678120486222e-05,0,0,0,0,0.000185331037192815,0.000146064663808082,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.000142193714384056,0.000223768353981138,0.000237060911121695,0,0,0,8.37678120486222e-05,0,0.000289773139589266,0,0,0,0.000252540879983265,0.00017579218786679,0.000222399869660946,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000197103608468553,0.000125400789916373,0.000165675529784009,0,0,0,0.000289773139589266,0,8.6653404347162e-05,0,0,0,0.000417764435688711,0.000260112832207093,0.000155593238233872,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131845341414787,8.40398301535927e-05,0.000116818153054347,0,0,0,8.6653404347162e-05,0,8.65331374960741e-05,0,0,0,0.000181758606185409,8.41805574638619e-05,0.000117442355385358,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163668005612849,0.000113805436392435,0.000113086905810931,0,0,0,8.65331374960741e-05,0,0.000111361306768066,0,0,0,0.000173120217768907,7.12800496589545e-05,0.000134750796427786,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190632077762473,7.75597408275336e-05,0,0,0,0,0.000111361306768066,0,0,0,0,0,0.000116624938842828,9.60035366544997e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185331037192815,0.000252540879983265,0,0,0,0,0,0.000181799346476323,0,0,0,0,0.000335791320350785,0.000517145886318703,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146064663808082,0.00017579218786679,0.000417764435688711,0,0,0,0.000181799346476323,0,0.000174800049430824,0,0,0,0.000271292782213016,0.000177292152187239,0.000220342068761757,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222399869660946,0.000260112832207093,0.000181758606185409,0,0,0,0.000174800049430824,0,0.000108799440898695,0,0,0,0.000174435873118435,7.10541246323024e-05,0.000176627950577001,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155593238233872,8.41805574638619e-05,0.000173120217768907,0,0,0,0.000108799440898695,0,0.000107743083991639,0,0,0,0.000105415846427663,0.000116831542060585,0.000198750057162334,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117442355385358,7.12800496589545e-05,0.000116624938842828,0,0,0,0.000107743083991639,0,8.3321347976665e-05,0,0,0,0.000123287235482502,0.000205774801301243,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134750796427786,9.60035366544997e-05,0,0,0,0,8.3321347976665e-05,0,0,0,0,0,0.000249186874689352,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335791320350785,0.000271292782213016,0,0,0,0,0,0.000195370036346304,0,0,0,0.000234394698361081,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517145886318703,0.000177292152187239,0.000174435873118435,0,0,0,0.000195370036346304,0,0.0001071277432852,0,0,0.000209605550645349,0.000199337789430154,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220342068761757,7.10541246323024e-05,0.000105415846427663,0,0,0,0.0001071277432852,0,0.000114946777331902,0,0.000263986302193088,0.000111179047463465,0.00022279072529781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176627950577001,0.000116831542060585,0.000123287235482502,0,0,0,0.000114946777331902,0,0.000165292256147012,0,0.000167852525769384,0.000162086388049402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198750057162334,0.000205774801301243,0.000249186874689352,0,0,0,0.000165292256147012,0,0,0,0.000191251234009734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234394698361081,0.000209605550645349,0.000263986302193088,0,0,0,0.000183705284909989,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199337789430154,0.000111179047463465,0.000167852525769384,0,0.000183705284909989,0,0.000120400259700127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022279072529781,0.000162086388049402,0.000191251234009734,0,0.000120400259700127,0
