"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
0,0,0,0,94.5116085157712,110.539782747402,148.142263603466,0,0,85.4708530190856,0,95.1008551480687,0,0,0,0,219.897036712614,109.933963005275,182.628191835523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,148.629273342038,79.8219541981017,0,0,0,95.1008551480687,0,175.685584465858,0,0,0,0,158.476553599911,173.035282430159,118.313043114604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,135.631792921255,0,0,0,0,175.685584465858,0,0,0,0,0,0,198.006021153313,141.240981837757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,147.129046593331,0,0,0,0,0,0,79.6512891315298,0,0,0,0,0,107.861805606082,123.134764041433,162.117918409933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,160.405479532936,229.479012189317,0,0,0,0,79.6512891315298,0,234.160693226539,0,0,0,0,0,194.435696981039,99.0317513495386,116.357108423131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,104.25955068834,141.686583344721,369.81660293334,0,0,0,0,234.160693226539,0,55.2966011386194,0,0,0,0,0,316.627322504942,333.952679578534,483.061055625611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100.696205589648,135.220025178267,219.897036712614,0,0,0,0,55.2966011386194,0,264.024235164457,0,0,0,0,0,425.880401823461,55.1546976343152,323.349412226613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,129.557151470928,109.933963005275,158.476553599911,0,0,0,0,264.024235164457,0,105.430890287366,0,0,0,0,0,189.878304163198,93.6950385192741,124.82584570985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,182.628191835523,173.035282430159,198.006021153313,0,0,0,0,105.430890287366,0,84.8308798020584,0,0,0,0,0,135.862167349522,94.9375745400981,121.483298469678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,118.313043114604,141.240981837757,0,0,0,0,0,84.8308798020584,0,0,0,0,0,0,0,109.546735224543,78.9048591541229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,107.861805606082,0,0,0,0,0,0,0,89.8128134555905,0,0,0,0,0,0,168.299639885162,76.0216732162614,123.427149038239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
