"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
0,0,0,0,0,0,0,0,0,71.2466612909655,0,0,0,0,0,0,0,0,0,0,0,138.214894166909,128.238938726606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,158.357524768694,0,0,0,0,0,0,0,0,0,0,92.2182069469957,196.63387490329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,158.357524768694,0,80.5724224209509,0,0,0,0,0,0,0,0,0,196.184027197925,300.59959515422,336.96977565954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,107.949296175295,0,0,0,0,0,0,0,0,0,80.5724224209509,0,145.085852294127,0,0,0,0,0,0,0,0,0,366.836972555547,55.3815533688709,278.545034752872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,104.004048647144,135.927096031919,0,0,0,0,0,0,0,0,0,145.085852294127,0,92.8511508985973,0,0,0,0,0,0,0,0,0,293.812005532716,207.002787224721,158.599111466414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,123.311594779765,99.3948421645402,116.638846390976,0,0,0,0,0,0,0,0,0,92.8511508985973,0,75.5049055013509,0,0,0,0,0,0,0,0,0,117.241233357343,68.8375575990354,175.876947485268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,112.303250634672,77.7024548611077,106.642012121602,0,0,0,0,0,0,0,0,0,75.5049055013509,0,78.6310100934703,0,0,0,0,0,0,0,0,0,130.735766069167,151.8375559554,117.987483009039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.539550983095,105.732008243589,165.416783281531,0,0,0,0,0,0,0,0,0,78.6310100934703,0,131.612462485457,0,0,0,0,0,0,0,0,0,120.364952077388,86.5148791310263,131.522974327193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,110.391164513588,69.6521395515295,125.041569168223,0,0,0,0,0,0,0,0,0,131.612462485457,0,208.372951117882,0,0,0,0,0,0,0,0,0,110.292035401025,101.796230597192,192.809587827859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,231.503071913956,207.830401530649,138.471275529379,0,0,0,0,0,0,0,0,0,208.372951117882,0,87.2501021794384,0,0,0,0,0,0,0,0,0,159.094362959618,107.631420190285,152.09906860417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,166.254620229779,96.8953942285092,105.490251336574,0,0,0,0,0,0,0,0,0,87.2449021794384,0,77.7350842125179,0,0,0,0,0,0,0,0,0,104.192838889415,115.7127873033,135.561754803082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,101.302657562458,77.5857146705234,138.214894166909,0,0,0,0,0,0,0,0,0,77.7350842125179,0,76.8253921061635,0,0,0,0,0,0,0,0,0,163.064150637249,102.80671813703,107.254688914092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,124.91305923022,128.238938726606,0,0,0,0,0,0,0,0,0,0,76.8253921061635,0,0,0,0,0,0,0,0,0,0,0,122.880562696727,96.6475334737887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,92.2182069469957,196.184027197925,0,0,0,0,0,0,0,0,0,0,0,106.685477332522,0,0,0,0,0,0,0,0,0,0,107.677042329897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,196.51377490329,300.47949515422,366.716872555547,0,0,0,0,0,0,0,0,0,106.565377332522,0,106.347025794136,0,0,0,0,0,0,0,0,0,98.9219102861913,152.419846904707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,336.84967565954,55.3815533688709,293.812005532716,0,0,0,0,0,0,0,0,0,106.347025794136,0,156.973087991461,0,0,0,0,0,0,0,0,109.387990791511,73.3021274100262,116.432959024096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,278.545034752872,207.002787224721,117.241233357343,0,0,0,0,0,0,0,0,0,156.973087991461,0,114.749493925159,0,0,0,0,0,0,0,0,177.655309102032,95.3541407161015,123.298973502821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.580211466414,68.8186575990354,130.716866069167,0,0,0,0,0,0,0,0,0,114.792793925159,0,122.170108053085,0,0,0,0,0,0,0,0,118.888964957794,82.6400977445136,91.5684476102374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.858047485268,151.8375559554,120.364952077388,0,0,0,0,0,0,0,0,0,122.170108053085,0,92.9843249929564,0,0,0,0,0,0,0,0,127.043487630747,126.11273749647,143.253161017214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.987483009039,86.5148791310263,110.292035401025,0,0,0,0,0,0,0,0,0,92.9843249929564,0,77.0972472427618,0,0,0,0,0,0,0,0,138.729664550109,155.869988070852,135.38869672876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.522974327193,101.796230597192,159.094362959618,0,0,0,0,0,0,0,0,0,77.0972472427618,0,97.7508996695951,0,0,0,0,0,0,0,0,188.159283267019,113.268191924927,162.176181198387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.809587827859,107.631420190285,104.192838889415,0,0,0,0,0,0,0,0,0,97.7508996695951,0,62.0111053141466,0,0,0,0,0,0,0,0,167.737049155594,95.6755384290536,175.128381826085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.09906860417,115.7127873033,163.064150637249,0,0,0,0,0,0,0,0,0,62.0111053141466,0,151.296221227813,0,0,0,0,0,0,0,0,111.116986842939,130.11543023997,102.137156383977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.561754803082,102.80671813703,122.880562696727,0,0,0,0,0,0,0,0,0,151.255521227813,0,89.3272595046557,0,0,0,0,0,0,0,0,170.682397739751,103.957023883759,152.364946688573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.254688914092,96.6475334737887,0,0,0,0,0,0,0,0,0,0,89.3272595046557,0,0,0,0,0,0,0,0,0,0,108.84119466082,104.558417465635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.557042329897,98.9219102861913,109.387990791511,0,0,0,0,0,0,0,0,0,0,155.460911902082,0,0,0,0,0,0,0,0,0,138.29221289794,176.362159212175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.419846904707,73.3021274100262,177.655309102032,0,0,0,0,0,0,0,0,155.460911902082,0,89.5124801346668,0,0,0,0,0,0,0,0,155.280349516455,153.10179583069,119.57178089431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.432959024096,95.3541407161015,118.888964957794,0,0,0,0,0,0,0,0,89.5124801346668,0,80.8946445354559,0,0,0,0,0,0,0,0,106.43632744476,72.9064125083798,109.28382995712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.374173502821,82.6421977445136,127.045587630747,0,0,0,0,0,0,0,0,80.8946445354559,0,72.8914271878991,0,0,0,0,0,0,0,0,112.536945295099,74.8659627438395,109.436437118871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5705476102374,126.11273749647,138.729664550109,0,0,0,0,0,0,0,0,72.8914271878991,0,74.409000574366,0,0,0,0,0,0,0,0,139.159612609563,99.0133869845946,108.087759520448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.253161017214,155.869988070852,188.159283267019,0,0,0,0,0,0,0,0,74.409000574366,0,167.456432753017,0,0,0,0,0,0,0,0,107.214510505338,116.288983041191,176.156771882496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.38869672876,113.268191924927,167.737049155594,0,0,0,0,0,0,0,0,167.456432753017,0,68.0412306843857,0,0,0,0,0,0,0,0,111.6344916991,82.5904805404044,109.851747049665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.176181198387,95.6755384290536,111.116986842939,0,0,0,0,0,0,0,0,68.0412306843857,0,101.741363354877,0,0,0,0,0,0,0,0,93.0272698138643,80.2864363231249,120.747727286674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.598781826085,130.58583023997,170.682397739751,0,0,0,0,0,0,0,0,101.741363354877,0,78.9392328959155,0,0,0,0,0,0,0,0,155.637979720156,122.897770683705,148.589134181886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.607556383977,103.957023883759,108.84119466082,0,0,0,0,0,0,0,0,78.9392328959155,0,79.7710818447381,0,0,0,0,0,0,0,0,119.908696827713,112.136360325894,125.388580043591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.364946688573,104.558417465635,0,0,0,0,0,0,0,0,0,79.7710818447381,0,0,0,0,0,0,0,0,0,0,102.154083130709,115.000902848405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.29221289794,155.280349516455,0,0,0,0,0,0,0,0,0,0,89.9266968265486,0,0,0,0,0,0,0,0,0,97.6061175460218,172.155616482476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.362159212175,153.20769583069,106.54232744476,0,0,0,0,0,0,0,0,89.9266968265486,0,70.3510282044034,0,0,0,0,0,0,0,0,134.793463860257,83.7780627967117,114.308061599343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.57648089431,72.9110125083798,112.536945295099,0,0,0,0,0,0,0,0,70.3510282044034,0,93.5769307167634,0,0,0,0,0,0,0,0,115.663547860331,90.4458466629623,141.22639021703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.28382995712,74.8659627438395,139.159612609563,0,0,0,0,0,0,0,0,93.5769307167634,0,71.7674225405351,0,0,0,0,0,0,0,0,122.491264111703,87.8265076657701,130.434788828793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.436437118871,99.0133869845946,107.214510505338,0,0,0,0,0,0,0,0,71.7674225405351,0,102.08936945142,0,0,0,0,0,0,0,0,102.868182040801,139.488663203824,167.897413867028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
