ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
23398,12.25,-18.25,0,158.0395444,34.3329020901853,33.1310545384941,0.0421406495452199,0.0457941661094583,1.19991718683225,1.35124922915501
23399,12.25,-17.75,0,328.3805607,34.8113908451581,33.9198414233957,0.0408014769798716,0.0433477802061829,2.38082099480964,2.59588401319741
23400,12.25,-17.25,0,3933.2416558,36.5569643191243,35.3574457159708,0.0363995042465465,0.0393462818883976,24.2253894834455,27.0749859589793
23401,12.25,-16.75,1,9220.2875981,31.0388914304662,30.1966531036463,2.87994865437627e-08,2.87994865437627e-08,1.09027235569928e-07,1.09027235569928e-07
23402,12.25,-16.25,1,8348.7062048,28.8243407743045,28.0373498685409,3.08725460821354e-08,3.08725460821354e-08,1.09027235569928e-07,1.09027235569928e-07
23525,12.75,-19.25,0,31.2236867,33.2032397450912,31.4959343573731,0.0455621999643793,0.0515345636119865,0.265034981959298,0.316026194690066
23526,12.75,-18.75,0,342.7453907,34.5839232864113,32.6097371977017,0.0414304027790993,0.0475206161323038,2.53986897838963,3.08959235256191
23527,12.75,-18.25,0,482.7048402,34.8518100140447,33.7839971326003,0.0406911507266469,0.0437555707493613,3.48619023227666,3.8672190248426
23528,12.75,-17.75,0,1245.3005476,35.0836473276211,34.4639818574387,0.0400664970538755,0.0417676175031308,8.79722320601304,9.33562124092082
23529,12.75,-17.25,0,3299.2660501,35.2491398637363,34.3545476803747,0.0396289474382055,0.0420787224028376,22.9443704455463,24.997146921115
23530,12.75,-16.75,1,9207.4221175,30.8738935193164,29.8985651662343,2.88276495988828e-08,2.88276495988828e-08,1.09027235569928e-07,1.09027235569928e-07
23531,12.75,-16.25,1,6934.4392345,28.7999248064767,27.9914082641545,3.51558764510036e-08,3.51558764510036e-08,1.09027235569928e-07,1.09027235569928e-07
23662,13.25,-20.25,0,94.8902767,30.4623488011889,28.9224597939399,0.055707182258094,0.0628748409912747,1.07340672737021,1.27602205613941
23663,13.25,-19.75,0,154.7150374,31.4517769083196,30.4825444641009,0.0517035454930821,0.0556211020768705,1.57326709628946,1.74628729702877
23664,13.25,-19.25,0,322.526518,33.7332685946881,31.6074789313749,0.0439092585282427,0.051111201884688,2.59691599617384,3.22616413414767
23665,13.25,-18.75,0,1480.3918615,34.829836007821,33.4300271071127,0.0407510769820421,0.0448442460014713,10.7141850856695,12.2840473206197
23666,13.25,-18.25,0,2199.5538899,35.0711165339088,34.6619189838159,0.0400999081372042,0.0412132015915425,15.5569045265542,16.177564935031
23667,13.25,-17.75,0,4064.2473598,35.3238703790183,35.4056443525525,0.0394336006809717,0.0392214146601296,28.0655190414885,27.8500306840235
23668,13.25,-17.25,0,4526.1436226,33.9401488373353,32.5395497385912,0.0432872863325757,0.0477601301921474,35.7083467560765,41.0938742779003
23669,13.25,-16.75,1,12483.0402072,29.1646986566945,28.2244143821064,2.32960137410826e-08,2.32960137410826e-08,1.09027235569928e-07,1.09027235569928e-07
23670,13.25,-16.25,1,7886.4095918,27.2625664589388,26.4592148900196,3.21284920208443e-08,3.21284920208443e-08,1.09027235569928e-07,1.09027235569928e-07
23804,13.75,-21.25,0,34.56761,25.4744532300396,25.6900305661094,0.0845501523699596,0.0829039033097272,0.709698147347552,0.690040380318951
23805,13.75,-20.75,0,106.2149862,28.108390036319,26.9789555028259,0.0672060691037119,0.0739549281366109,1.57091654745666,1.80103676810634
23806,13.75,-20.25,0,156.1108567,30.2327815785815,28.8096601941927,0.0566991887793008,0.06345075243657,1.81103415253063,2.12679946390973
23807,13.75,-19.75,0,729.3827912,32.1686858917257,31.017418199975,0.0490547816021232,0.0534087713243505,6.88015675675234,7.76885916123686
23808,13.75,-19.25,0,2249.9916601,33.5600520933662,32.0103727181553,0.0444398889850567,0.0496227377449812,18.4300299820636,21.575739645164
23809,13.75,-18.75,0,3546.4290549,35.2099911873442,33.8277114703603,0.0397318348699783,0.0436237489593733,24.7547631901522,28.2902274053387
