ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
31682,35.75,14.25,1,69771.2139683,9.91217232641518,9.98482569202881,6.9844542464241e-09,6.9844542464241e-09,1.09027235569928e-07,1.09027235569928e-07
31683,35.75,14.75,1,49986.9400061,7.02157281313382,7.10030851592558,8.820765693684e-09,8.820765693684e-09,1.09027235569928e-07,1.09027235569928e-07
31684,35.75,15.25,1,223268.1564693,3.56031507155004,3.61832117759803,3.09404853395042e-09,3.09404853395042e-09,1.09027235569928e-07,1.09027235569928e-07
31685,35.75,15.75,1,154179.7438545,9.78023385675614,9.93461311680211,4.00946797043062e-09,4.00946797043062e-09,1.09027235569928e-07,1.09027235569928e-07
31686,35.75,16.25,1,54944.8101025,14.9979058166854,15.1721336407292,8.25576264942122e-09,8.25576264942122e-09,1.09027235569928e-07,1.09027235569928e-07
31831,36.25,13.75,1,77442.4921379,15.0659526807832,15.129542349649,6.4926254249657e-09,6.4926254249657e-09,1.09027235569928e-07,1.09027235569928e-07
31832,36.25,14.25,1,73866.1980629,14.4256388965818,14.4552501523113,6.71110216118767e-09,6.71110216118767e-09,1.09027235569928e-07,1.09027235569928e-07
31833,36.25,14.75,1,93442.4860401,15.0294296468796,15.1542888827447,5.69278527833477e-09,5.69278527833477e-09,1.09027235569928e-07,1.09027235569928e-07
31834,36.25,15.25,1,552972.7018528,9.9127886588647,10.0485862670085,1.63988460080826e-09,1.63988460080826e-09,1.09027235569928e-07,1.09027235569928e-07
31835,36.25,15.75,1,111618.7047596,12.3031707118477,12.5666481088319,5.0267812598414e-09,5.0267812598414e-09,1.09027235569928e-07,1.09027235569928e-07
31836,36.25,16.25,1,80191.8278656,18.1591126974218,18.4128269962709,6.33599452673339e-09,6.33599452673339e-09,1.09027235569928e-07,1.09027235569928e-07
31837,36.25,16.75,1,161672.232419,23.4663903734891,23.4689380171198,3.87847563665518e-09,3.87847563665518e-09,1.09027235569928e-07,1.09027235569928e-07
31838,36.25,17.25,1,47392.4504633,24.0820499087407,23.9720995739654,9.1560774357556e-09,9.1560774357556e-09,1.09027235569928e-07,1.09027235569928e-07
31984,36.75,13.75,1,87760.6408625,20.5405302974045,20.5880241066116,5.9483432578527e-09,5.9483432578527e-09,1.09027235569928e-07,1.09027235569928e-07
31985,36.75,14.25,1,102420.2790356,20.1910382896052,20.207181521837,5.33870229903224e-09,5.33870229903224e-09,1.09027235569928e-07,1.09027235569928e-07
31986,36.75,14.75,0,98992.0585232,26.9493109630697,26.5890378783356,0.0258509847915261,0.026675681641829,373.945685763959,391.103771197365
31987,36.75,15.25,0,109821.3324261,26.7810786653728,27.3211460931383,0.0262314819427523,0.0250374933547555,423.604158832541,396.330401456667
31988,36.75,15.75,0,139928.6825848,29.930477203135,30.7944144705327,0.0202374823354551,0.0189374032445993,372.587544119672,338.870658569792
31989,36.75,16.25,1,168564.9756775,26.0354898551445,26.0268867374206,3.76676679010546e-09,3.76676679010546e-09,1.09027235569928e-07,1.09027235569928e-07
31990,36.75,16.75,1,220885.6345081,27.8682230214262,27.6289464719807,3.11737208337488e-09,3.11737208337488e-09,1.09027235569928e-07,1.09027235569928e-07
31991,36.75,17.25,1,46733.7494822,29.506258926091,29.2669504941146,9.24622450093458e-09,9.24622450093458e-09,1.09027235569928e-07,1.09027235569928e-07
31992,36.75,17.75,1,38657.4520588,30.4391030392708,30.1568236675812,1.05594819989551e-08,1.05594819989551e-08,1.09027235569928e-07,1.09027235569928e-07
