ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
20989,-0.75,10.25,1,137189.1437683,12.6332301214533,12.6524621861953,4.35092954170133e-09,4.35092954170133e-09,1.09027235569928e-07,1.09027235569928e-07
20990,-0.75,10.75,1,417856.9193024,7.47366489686689,7.48099642429443,1.99520054015366e-09,1.99520054015366e-09,1.09027235569928e-07,1.09027235569928e-07
20991,-0.75,11.25,1,255246.4390054,9.92855813771934,9.93333463870808,2.81730644018857e-09,2.81730644018857e-09,1.09027235569928e-07,1.09027235569928e-07
21072,-0.25,6.25,1,686928.2124858,2.60481964608764,2.62602697850877,1.40886027905271e-09,1.40886027905271e-09,1.09027235569928e-07,1.09027235569928e-07
21073,-0.25,6.75,1,181335.7989575,9.47366642351762,9.56671853374227,3.57904688202328e-09,3.57904688202328e-09,1.09027235569928e-07,1.09027235569928e-07
21074,-0.25,7.25,1,110778.206661,13.6471345378263,13.7402807355078,5.05344846535557e-09,5.05344846535557e-09,1.09027235569928e-07,1.09027235569928e-07
21075,-0.25,7.75,1,66800.5640227,18.9774934063466,19.0492764989789,7.20045236717864e-09,7.20045236717864e-09,1.09027235569928e-07,1.09027235569928e-07
21076,-0.25,8.25,1,166333.6969696,21.7373477029947,21.784114802451,3.80206646045191e-09,3.80206646045191e-09,1.09027235569928e-07,1.09027235569928e-07
21077,-0.25,8.75,1,146506.5923691,22.9049695022845,22.9499152034544,4.15533321403864e-09,4.15533321403864e-09,1.09027235569928e-07,1.09027235569928e-07
21078,-0.25,9.25,1,149924.977211,17.7178732725742,17.770547402766,4.08878315085575e-09,4.08878315085575e-09,1.09027235569928e-07,1.09027235569928e-07
21079,-0.25,9.75,1,132745.8348274,18.7025415834011,18.7470612299606,4.45236992174913e-09,4.45236992174913e-09,1.09027235569928e-07,1.09027235569928e-07
21080,-0.25,10.25,1,186536.8958836,18.5321175441454,18.5545836601573,3.50889643733398e-09,3.50889643733398e-09,1.09027235569928e-07,1.09027235569928e-07
21081,-0.25,10.75,1,415125.4888954,15.1255414691598,15.1354932835667,2.00438106915325e-09,2.00438106915325e-09,1.09027235569928e-07,1.09027235569928e-07
21082,-0.25,11.25,1,313639.4104843,12.4975770398627,12.4976639075953,2.43895862058079e-09,2.43895862058079e-09,1.09027235569928e-07,1.09027235569928e-07
21083,-0.25,11.75,1,301569.639925,10.811103581694,10.812682756942,2.50688574115913e-09,2.50688574115913e-09,1.09027235569928e-07,1.09027235569928e-07
21161,0.25,5.75,1,314811.3212431,0.861495528303506,0.873007893596321,2.43259961069662e-09,2.43259961069662e-09,1.09027235569928e-07,1.09027235569928e-07
21162,0.25,6.25,1,314802.3212691,5.72700337912378,5.85749438193475,2.43264829289023e-09,2.43264829289023e-09,1.09027235569928e-07,1.09027235569928e-07
21163,0.25,6.75,1,438150.484331,8.64119274561027,8.73510869079065,1.930054466619e-09,1.930054466619e-09,1.09027235569928e-07,1.09027235569928e-07
