"ID","rownumber","x","y","productivity","rugg","pop"
22882,1,9.75,25.75,0,1976.8905,1191.19807496667
22883,2,9.75,26.25,0,1841.19075,1375.39368081093
22890,3,9.75,29.75,0,1556.8002,3407.93484540284
22891,4,9.75,30.25,12.4165809195021,2209.807675,3040.86084029078
22997,5,10.25,24.75,42.71409794395,5402.52925,1257.52753570676
22998,6,10.25,25.25,12.8683784374581,6611.47215,1401.64968770742
22999,7,10.25,25.75,0.503630858448082,594.999475,1421.2745654583
23000,8,10.25,26.25,0,2523.6974,1415.23804467916
23001,9,10.25,26.75,0,1828.6921,1409.09374436736
23002,10,10.25,27.25,0,3367.824,1402.84213671088
23003,11,10.25,27.75,8.01485136787699,2082.23375,1993.08856278658
23004,12,10.25,28.25,0,1014.84035,2330.59407424927
23005,13,10.25,28.75,3.08355124968812,503.872275,2883.93495368958
23006,14,10.25,29.25,0,628.187775,4311.21992182732
23007,15,10.25,29.75,0,884.65705,4289.98644030094
23008,16,10.25,30.25,10.7970757082497,1203.418125,4264.07608422637
23009,17,10.25,30.75,1.89232928139088,1254.98075,2926.45976307988
23010,18,10.25,31.25,31.2447493990849,763.886175,2875.23559486866
23114,19,10.75,24.75,0,10082.30575,1389.644318223
23115,20,10.75,25.25,0,4729.76475,1427.20284691453
23116,21,10.75,25.75,5.68007632058558,1721.811925,1421.27456435561
23117,22,10.75,26.25,0,2262.37675,1415.23804429173
23118,23,10.75,26.75,0,1485.85895,1409.09374541044
23119,24,10.75,27.25,0,2023.296,1402.93338695168
23120,25,10.75,27.75,0,2254.44875,2237.29134848714
23121,26,10.75,28.25,0.358535249546634,1272.17335,2330.5940747261
23122,27,10.75,28.75,0,365.829125,2790.64999079704
23123,28,10.75,29.25,0,455.193175,4311.21992111206
23124,29,10.75,29.75,0,989.278,4289.98643839359
23125,30,10.75,30.25,0.0342315856544707,736.7015,4268.42622303963
23126,31,10.75,30.75,0.638482731445414,659.07945,4246.54097139835
23127,32,10.75,31.25,2.64810058162624,1824.24225,4224.33233344555
23128,33,10.75,31.75,10.005652358024,1675.98575,4059.25756424665
23229,34,11.25,24.75,0,2379.18815,1302.90134753287
23230,35,11.25,25.25,0,1051.62655,1250.13779561222
23231,36,11.25,25.75,0,795.400025,3157.31541565061
23232,37,11.25,26.25,0,126.560735,2479.21670019627
23233,38,11.25,26.75,0,103.51914,1861.42045241594
23234,39,11.25,27.25,0,894.97285,2052.04859006405
23235,40,11.25,27.75,0.390993715167345,2218.20825,2341.43333566189
23236,41,11.25,28.25,0,1720.371775,2330.59407418966
23237,42,11.25,28.75,0,767.16735,2657.14496642351
23238,43,11.25,29.25,0,758.44945,4311.21992361546
23239,44,11.25,29.75,0,977.0689,4289.9864346981
23240,45,11.25,30.25,0.0908238725015978,918.28925,4268.42622494698
23241,46,11.25,30.75,0.0721266773837358,1222.642575,4246.54097414017
23242,47,11.25,31.25,0,1129.0874,4224.33233094215
23243,48,11.25,31.75,16.8048993261939,1404.6126,4201.80198669434
23244,49,11.25,32.25,2.08504461307739,392.5188025,18126.7816710472
23340,50,11.75,24.25,0,2993.085275,893.653727114201
23341,51,11.75,24.75,0,4648.36535,872.177127927542
23342,52,11.75,25.25,0,3819.683,868.635160878301
23343,53,11.75,25.75,0.612892843596926,1988.2088,6104.20581533015
23344,54,11.75,26.25,5.88560795380892,948.4958,6521.08684593439
23345,55,11.75,26.75,0,194.794185,2507.57326376438
