"ID","rownumber","x","y","productivity","rugg","pop"
19142,1,-14.75,10.75,0.0260191949998659,735.070575,129131.315681292
19143,2,-14.75,11.25,0,2594.17375,52993.778682663
19173,3,-14.25,10.25,0,792.383925,116755.507399805
19174,4,-14.25,10.75,0.0159531664025392,1487.12085,242877.981323242
19175,5,-14.25,11.25,0.0230260374254581,4265.6355,57311.251914978
19208,6,-13.75,10.25,0.057594956823989,438.8216375,203604.404981136
19209,7,-13.75,10.75,0,2279.1833875,107520.89160347
19210,8,-13.75,11.25,0.0939707724688736,1524.45125,127489.851466179
19212,9,-13.75,12.25,0,724.420225,77089.7704849243
19242,10,-13.25,9.25,0,58.99715,194553.839244718
19243,11,-13.25,9.75,0.00866830863823768,1129.36025,740182.237394333
19244,12,-13.25,10.25,0,6254.48725,139971.209306955
19245,13,-13.25,10.75,0,1409.107825,136978.090348244
19246,14,-13.25,11.25,0,3265.708975,78987.4171972275
19247,15,-13.25,11.75,0,1491.026675,75682.7134170532
19248,16,-13.25,12.25,0.0204504505436895,1223.5131,70024.4986748695
19282,17,-12.75,9.75,0.00128327370699773,3495.849725,207221.882867813
19283,18,-12.75,10.25,0.0151688522691444,2016.863825,230398.048605919
19284,19,-12.75,10.75,0,3018.4573,141655.681244493
19285,20,-12.75,11.25,0,3415.108,263544.859851837
19286,21,-12.75,11.75,0,4124.9065,158119.893424034
19287,22,-12.75,12.25,0.00337506698249522,7004.37475,73761.0256910324
19324,23,-12.25,10.25,0.0175664429102087,3717.19175,167514.233044624
19325,24,-12.25,10.75,0,1616.397825,173132.000821114
19326,25,-12.25,11.25,0.00907398698984757,630.98085,448682.258378029
19327,26,-12.25,11.75,0,3793.15575,232113.821264267
19328,27,-12.25,12.25,0,4711.10575,85425.2413573265
19366,28,-11.75,10.25,0,2447.93555,65386.3997116089
19367,29,-11.75,10.75,0,2364.1705,101329.510334015
19368,30,-11.75,11.25,0,1676.702,107076.119232178
19369,31,-11.75,11.75,0,2275.357225,107152.89623642
19370,32,-11.75,12.25,0,2828.91645,20698.559317112
19410,33,-11.25,10.25,0,1957.8292325,75254.2776660919
19411,34,-11.25,10.75,0.0111381988779978,1607.41435,136047.779477596
19412,35,-11.25,11.25,0,2248.462175,73020.6236715317
19413,36,-11.25,11.75,0,2856.11735,29618.9334726334
19453,37,-10.75,9.75,0,576.4422375,82296.0424833298
19454,38,-10.75,10.25,0.00878705244908585,256.7941225,112883.040645123
19455,39,-10.75,10.75,0,1206.32272525,111732.31908226
19456,40,-10.75,11.25,0,1282.67575,84015.283680439
19457,41,-10.75,11.75,0,2023.4563,57270.6989326477
19497,42,-10.25,8.75,0.00382086162527626,2137.3532,246063.613529205
19498,43,-10.25,9.25,0.00270641118507153,1115.233075,222154.63848114
19499,44,-10.25,9.75,0,470.69605,48318.5006403923
19500,45,-10.25,10.25,0,255.2949575,41368.0383472443
19501,46,-10.25,10.75,0,145.7619075,36585.9965052605
19502,47,-10.25,11.25,0,655.74672,27186.2241420746
19503,48,-10.25,11.75,0.131803263348288,304.44726,61921.0784330368
19545,49,-9.75,8.75,0,696.283875,125025.2072649
19546,50,-9.75,9.25,0,2580.44475,78294.7590122223
19547,51,-9.75,9.75,0,2514.913,58966.1464891434
19548,52,-9.75,10.25,0.0207906233552523,3736.95175,71262.6834826469
19549,53,-9.75,10.75,0.00270984568842996,1920.41445,136120.513024807
19550,54,-9.75,11.25,0,343.4868,99356.3588676453
19551,55,-9.75,11.75,0,436.677515,101628.335048676
19597,56,-9.25,7.75,0,1142.8679,142519.317808151
19598,57,-9.25,8.25,0,1609.216875,103166.252995491
19599,58,-9.25,8.75,0.0200644725635667,2509.196,123054.898715973
19600,59,-9.25,9.25,0.0149229831285891,4645.68425,130767.090754986
19601,60,-9.25,9.75,0,2557.689,35483.1651668549
19602,61,-9.25,10.25,0.0254120976694271,3335.6245,291027.60119915
19603,62,-9.25,10.75,0,2012.42,118596.834201336
19604,63,-9.25,11.25,0.0171042666095446,368.99611,303185.435595274
19605,64,-9.25,11.75,0.0991153370728882,225.2153,172884.548042297
19606,65,-9.25,12.25,0,882.4467,36073.0533084869
19660,66,-8.75,7.75,0.0120823372599716,324.214875,433299.708158493
19661,67,-8.75,8.25,0,915.373375,116304.260447502
19662,68,-8.75,8.75,0.0261411309994095,1391.07495,98299.3425440788
19663,69,-8.75,9.25,0.000594189783579562,4475.59975,84794.9252743721
19664,70,-8.75,9.75,0,3122.37625,38515.3047218323
19665,71,-8.75,10.25,0.0109002507636998,2347.69175,48992.7811231613
19666,72,-8.75,10.75,0.00179984714688111,2154.416425,112027.462615013
19667,73,-8.75,11.25,0,1446.95325,199270.912429094
19734,74,-8.25,7.75,0.00714793545520492,1310.616975,165020.939037323
19735,75,-8.25,8.25,0,2599.8420425,70862.0103902817
19736,76,-8.25,8.75,0.00269499061932041,2061.124575,150256.734780312
19737,77,-8.25,9.25,0,2080.94925,68395.0447049141
19738,78,-8.25,9.75,0,2131.47425,20863.3318800926
19739,79,-8.25,10.25,0,1787.578,25731.0753173828
