"ID","rownumber","x","y","productivity","rugg","pop"
22719,1,9.25,-1.75,5.17077115573476,0,860.740165830386
22720,2,9.25,-1.25,2.07208183304065,94.7494,14344.2724875669
22721,3,9.25,-0.75,0,140.7504355,38123.0698057548
22829,4,9.75,-2.25,23.4336411672785,103.2533375,3136.78801434982
22830,5,9.75,-1.75,0,115.9968975,2483.82781152753
22831,6,9.75,-1.25,0.113727085799132,197.9987825,22871.9567513429
22832,7,9.75,-0.75,0,229.2510075,27875.3058647066
22833,8,9.75,-0.25,0,205.5005625,60053.4319347143
22834,9,9.75,0.25,0.133191638609173,188.7508075,321199.189686985
22835,10,9.75,0.75,0.81285536018958,529.75155,4751.14902972511
22942,11,10.25,-2.75,1.75804730774746,13.7502875,3784.02040043226
22943,12,10.25,-2.25,1.98030135659318,154.7554475,4603.04068595171
22944,13,10.25,-1.75,0.541276397377624,1008.4724,3650.90083295107
22945,14,10.25,-1.25,6.96806265416989,846.4954225,7350.9225425981
22946,15,10.25,-0.75,0.510893241445373,226.5007825,17029.6742867788
22947,16,10.25,-0.25,0.0679191444703838,88.5002075,8472.71531672496
22948,17,10.25,0.25,0.307212464086148,835.75345,3660.11193647608
22949,18,10.25,0.75,0,2118.756775,5587.03191322088
23058,19,10.75,-3.25,0,625.4903,2652.83713021828
23059,20,10.75,-2.75,0.168490213674265,269.004125,11543.3883376122
23060,21,10.75,-2.25,0,487.2676425,7278.54731833935
23061,22,10.75,-1.75,0,1710.6991,5578.90460127592
23062,23,10.75,-1.25,0.28763772237166,1786.988775,7430.5936409831
23063,24,10.75,-0.75,0,277.500995,7500.14158850908
23064,25,10.75,-0.25,0.349849218814269,1435.503075,6496.51406101696
23065,26,10.75,0.25,0.24305428709688,1401.25465,4529.70116472244
23066,27,10.75,0.75,0,1172.254125,7685.61564314365
23172,28,11.25,-3.75,0.21970025185774,529.473,16183.1489243511
23173,29,11.25,-3.25,0,2620.939425,7484.36881363392
23174,30,11.25,-2.75,0.0814136454747089,949.763675,7386.76277196407
23175,31,11.25,-2.25,0.224147323589296,781.028075,12499.0205745697
23176,32,11.25,-1.75,0.368562007753453,503.2353,14064.9465289116
23177,33,11.25,-1.25,0,841.9945,4647.1644269824
23178,34,11.25,-0.75,0,605.002225,3832.16801512241
23179,35,11.25,-0.25,0,526.25166,4706.79863721132
23180,36,11.25,0.25,0.354008744724533,586.00245,5747.53838312626
23181,37,11.25,0.75,0,334.0013,8056.6215544939
23285,38,11.75,-3.25,0,373.74582,3579.26734119654
23287,39,11.75,-2.25,0,1127.536425,20687.7555041313
23288,40,11.75,-1.75,0.0574936272125839,534.235575,9333.01190036535
23289,41,11.75,-1.25,0,575.495125,4307.85184806585
23290,42,11.75,-0.75,0,333.00115,5742.96662986279
23291,43,11.75,-0.25,0.601967145721819,356.50095,3882.10711589456
23292,44,11.75,0.25,0,406.751175,3974.70321577787
23293,45,11.75,0.75,0.224043345802272,173.7506725,6724.76542937756
23294,46,11.75,1.25,0.0283547466894145,96.249335,29023.8025825024
23295,47,11.75,1.75,0.41328405911315,287.4912375,25838.1247508526
23413,48,12.25,-2.25,0,617.0214,8555.52477419376
23414,49,12.25,-1.75,0,702.482315,11535.7461606264
23415,50,12.25,-1.25,0.495282738348306,534.995325,10871.4290554523
23416,51,12.25,-0.75,0,379.000975,11121.9023497105
23417,52,12.25,-0.25,0,473.7512,3943.49298787117
23418,53,12.25,0.25,0,308.2512,3580.76436418295
23419,54,12.25,0.75,0,241.25085,4696.96561318636
23420,55,12.25,1.25,0,246.4989425,18711.3535810709
23421,56,12.25,1.75,0.0403325047839151,161.995765,11048.2941633463
23422,57,12.25,2.25,0,592.27065,21642.2860957384
23548,58,12.75,-1.75,0.013215343681678,407.9872925,20338.5246987343
23549,59,12.75,-1.25,0,768.745175,9641.47362482548
23550,60,12.75,-0.75,0.717675352758153,343.001025,5714.22553163767
23551,61,12.75,-0.25,0,240.000525,5543.21110677719
23552,62,12.75,0.25,0,310.251025,4909.28625705838
23553,63,12.75,0.75,0.928347149733387,322.251295,4684.75618076324
23554,64,12.75,1.25,0,265.248775,4464.252576828
23555,65,12.75,1.75,0.0459643146321591,331.741525,4230.19029223919
23556,66,12.75,2.25,0,240.0079,21951.2942663431
23690,67,13.25,-2.25,0,495.267925,13263.4352982044
23691,68,13.25,-1.75,0.286630741531895,384.7398,69592.7622228861
23692,69,13.25,-1.25,0.088123932411467,278.2475075,72093.0380139351
23693,70,13.25,-0.75,0,498.752335,5701.07817143202
23694,71,13.25,-0.25,0,1109.5024,6523.24470806122
23695,72,13.25,0.25,0,249.50095,4945.68679523468
23696,73,13.25,0.75,0,502.0014125,4626.91280120611
23842,74,13.75,-1.75,0.323445698238075,597.7338,83093.8148860931
23843,75,13.75,-1.25,0.0683475283506099,529.247125,47052.2603858709
23844,76,13.75,-0.75,0.265474382735025,384.251425,8948.26844227314
23845,77,13.75,-0.25,0,624.5012,9801.63070809841
23846,78,13.75,0.25,0,309.25085,6289.13033723831
23847,79,13.75,0.75,0.0600381536564612,86.7502975,4270.97592401505
23848,80,13.75,1.25,0.228260141705337,399.246725,4980.06797790527
24000,81,14.25,-1.75,0.162278838785636,134.2464525,11247.4873536825
24001,82,14.25,-1.25,0,382.4975,11687.2182919979
24002,83,14.25,-0.75,0,210.750725,11110.2290842533
24005,84,14.25,0.75,0,101.25036,7912.79200303555
24006,85,14.25,1.25,0,96.74926,8762.25234007835
