"ID","rownumber","x","y","productivity","rugg","pop"
33227,1,41.25,-0.75,0,75.50025,20033.7018578053
33228,2,41.25,-0.25,0,39.750085,22181.3350601196
33229,3,41.25,0.25,0,85.7503275,8381.72480487823
33230,4,41.25,0.75,0,45.7501775,8381.06658101082
33231,5,41.25,1.25,0,231.498475,20287.3779230118
33232,6,41.25,1.75,0,131.495925,31751.166062355
33233,7,41.25,2.25,0,946.782525,22622.2743880749
33234,8,41.25,2.75,0,2246.784375,22158.3571357727
33350,9,41.75,-1.25,0,20.24986475,11917.5041705878
33351,10,41.75,-0.75,0,30.500115,43902.1859052181
33352,11,41.75,-0.25,0,42.000115,71560.7759358883
33353,12,41.75,0.25,0,24.75008275,8381.70483469963
33354,13,41.75,0.75,0,62.000163,8381.06658124924
33355,14,41.75,1.25,0,140.49905,20244.412853241
33356,15,41.75,1.75,0,352.9922125,34593.5493783951
33357,16,41.75,2.25,0,834.02685,25258.5544579029
33358,17,41.75,2.75,0,3561.04225,14418.7577867508
33359,18,41.75,3.25,0,1108.733975,51825.1723062992
33360,19,41.75,3.75,0.0130254886274452,1946.138475,264556.97634697
33478,20,42.25,-0.25,0,68.7501625,76699.1651959047
33479,21,42.25,0.25,0,148.250385,8213.70469253673
33480,22,42.25,0.75,0,57.250165,8381.06657910347
33481,23,42.25,1.25,0,173.998875,22342.2589700222
33482,24,42.25,1.75,0,482.735575,35115.6182248592
33483,25,42.25,2.25,0,1157.038,32003.126616478
33484,26,42.25,2.75,0,1885.7781,31639.6710691452
33485,27,42.25,3.25,0,2238.45825,31449.4677324295
33486,28,42.25,3.75,0,1107.9425375,42630.626036644
33604,29,42.75,0.25,0,120.750465,153204.696708732
33605,30,42.75,0.75,0,147.0005,60861.2794482708
33606,31,42.75,1.25,0,268.998685,46576.5492818356
33607,32,42.75,1.75,0,302.4919,34862.4605121613
33608,33,42.75,2.25,0.0145830361256971,529.01855,34539.2554569244
33609,34,42.75,2.75,0,1110.76385,105490.915470123
33610,35,42.75,3.25,0,893.989075,39939.8257989883
33611,36,42.75,3.75,0,1589.9115,33159.4085645676
33612,37,42.75,4.25,0,496.0350475,36926.1375408173
33733,38,43.25,0.75,0,607.0026875,89211.1227239328
33734,39,43.25,1.25,0,133.249125,34966.602232933
33735,40,43.25,1.75,0,270.491675,32966.3956661224
33736,41,43.25,2.25,0,3792.116575,33521.8234634399
33737,42,43.25,2.75,0.00801286307949409,657.261,106391.634764671
33738,43,43.25,3.25,0,269.746425,93730.3489589691
33739,44,43.25,3.75,0.0074521616657879,190.4885125,89911.6247215271
33740,45,43.25,4.25,0,896.808125,52104.5670928955
33751,46,43.25,9.75,0.019128549436557,4070.9073,286497.50444603
33752,47,43.25,10.25,0,9575.19325,222646.521076202
33753,48,43.25,10.75,0,1058.08455,28953.0377840996
33754,49,43.25,11.25,0.0692046381405037,1501.95775,45769.6479446553
33869,50,43.75,1.25,0,302.9989925,48095.4917706698
33870,51,43.75,1.75,0,48.998595,55191.1948652267
33871,52,43.75,2.25,0.00779061929973679,207.50671,31724.8341283798
33872,53,43.75,2.75,0,469.006625,58121.3937902451
33873,54,43.75,3.25,0.0189659232872087,692.239875,106218.844273567
33874,55,43.75,3.75,0,652.4652,105754.94201088
33875,56,43.75,4.25,0,606.035675,71056.5006065369
33876,57,43.75,4.75,0,1191.2763,17017.3585348129
33885,58,43.75,9.25,0,854.4772,196165.322668076
33886,59,43.75,9.75,0.00796023113672474,5078.77425,115035.790225029
33887,60,43.75,10.25,0,8861.9815,50252.2103424072
33888,61,43.75,10.75,0,420.786025,30672.6246636361
34009,62,44.25,1.75,0.00422459804272107,142.745575,166149.999259531
34010,63,44.25,2.25,0,72.25245375,47849.3594932556
34011,64,44.25,2.75,0,245.752975,31712.7486143112
34012,65,44.25,3.25,0,743.48965,61577.0195226669
34013,66,44.25,3.75,0,315.9821,78815.433675766
34014,67,44.25,4.25,0,311.518205,60068.4317126274
34015,68,44.25,4.75,0,460.259775,16694.2453193665
34024,69,44.25,9.25,0,889.970275,184367.019489288
34025,70,44.25,9.75,0.129666282562412,2266.93925,183878.878562927
34026,71,44.25,10.25,0,3966.30395,78400.3900399473
34157,72,44.75,1.75,0.00707331447473245,43.998735,302155.611049362
34158,73,44.75,2.25,0.00111512587379708,44.5014025,158640.208357811
34159,74,44.75,2.75,0,152.25195,92978.3545999527
34160,75,44.75,3.25,0,434.2438,66889.6399841309
34161,76,44.75,3.75,0,286.48425,43574.7500905991
34162,77,44.75,4.25,0,496.2815,47875.2448124886
34163,78,44.75,4.75,0,530.264625,39086.0247044563
34172,79,44.75,9.25,0,490.2384,87305.4451756477
34173,80,44.75,9.75,0,1920.764125,111718.616988659
34174,81,44.75,10.25,0.0419349742749365,3126.84725,22339.8698841315
34305,82,45.25,2.25,0.0133993268525489,465.01575,1270020.89482641
34306,83,45.25,2.75,0.00122195386953043,124.501905,174337.434635162
34307,84,45.25,3.25,0,192.997,123630.942634583
34308,85,45.25,3.75,0,333.980725,33249.7175655365
34309,86,45.25,4.25,0,446.279425,38430.1071901321
