"ID","rownumber","x","y","productivity","rugg","pop"
19373,1,-11.75,13.75,0.302178658915544,471.41965,32606.0409653187
19374,2,-11.75,14.25,0.164786174295485,1359.59745,53840.3202571869
19375,3,-11.75,14.75,0.00854785417354928,864.101325,73215.4983854294
19376,4,-11.75,15.25,0,1649.92675,63243.8130788803
19414,5,-11.25,12.25,0,1670.37115,30286.6227450371
19415,6,-11.25,12.75,0.0855031834763208,996.094875,81021.9945306778
19416,7,-11.25,13.25,0.168217612249397,1024.224594,61634.7492712736
19417,8,-11.25,13.75,0,785.60525,24076.1952354908
19418,9,-11.25,14.25,0.0619943995829368,1735.445275,242239.623272896
19419,10,-11.25,14.75,0,660.0833,88889.3414855003
19420,11,-11.25,15.25,0,2030.4435,30643.9653344154
19458,12,-10.75,12.25,0,1714.64725,24776.6853709221
19459,13,-10.75,12.75,0,662.3156,30154.7760186195
19460,14,-10.75,13.25,0,776.242175,38400.5927782059
19461,15,-10.75,13.75,0.074848959945646,1209.258575,40355.9616746902
19462,16,-10.75,14.25,0.00694742605717728,1174.805325,59849.2590312958
19463,17,-10.75,14.75,0,844.363225,83401.1363945007
19464,18,-10.75,15.25,0.00221715221933061,370.4746,86891.6848831177
19504,19,-10.25,12.25,0,829.95197,35889.119600296
19505,20,-10.25,12.75,0,842.098825,32589.2030428993
19506,21,-10.25,13.25,0.185376099217095,372.48635,27964.9580995254
19507,22,-10.25,13.75,0,765.382925,30371.200374499
19508,23,-10.25,14.25,0,1096.55664,58494.519744873
19509,24,-10.25,14.75,0,289.5289655,42960.1427335739
19510,25,-10.25,15.25,0,479.726475,87796.2027626038
19552,26,-9.75,12.25,0,747.1679,36964.3947191238
19553,27,-9.75,12.75,0,900.07436,56597.2398753166
19554,28,-9.75,13.25,0.0753901428088485,1616.45955,57966.6369407177
19555,29,-9.75,13.75,0,2508.80825,23572.742442131
19556,30,-9.75,14.25,0,1428.633475,66456.9953613281
19557,31,-9.75,14.75,0,628.81835,53032.1242303848
19558,32,-9.75,15.25,0.0348962740474283,1041.95775,122880.193663597
19607,33,-9.25,12.75,0,602.0718425,48957.7189879417
19608,34,-9.25,13.25,0.0583871119156205,1161.9574,116305.929702401
19609,35,-9.25,13.75,0,3418.68275,16763.8923914433
19610,36,-9.25,14.25,0,1196.5579,61400.7008373737
19611,37,-9.25,14.75,0.00474011356352765,713.5835,77233.4173350334
19612,38,-9.25,15.25,0,735.9634,82513.8228111267
19668,39,-8.75,11.75,0.0063671731923964,1709.73575,125480.789059401
19669,40,-8.75,12.25,0,2199.45625,58344.0898399353
19670,41,-8.75,12.75,0,3924.4665,43823.6388931274
19671,42,-8.75,13.25,0,2812.192,31269.2264722586
19672,43,-8.75,13.75,0,2064.60525,12834.7643232346
19673,44,-8.75,14.25,0,350.841825,17088.9617432356
19674,45,-8.75,14.75,0,214.0246,27219.1798772812
19675,46,-8.75,15.25,0,85.4963175,42546.2625751495
19740,47,-8.25,10.75,0.0191591910562816,1855.635775,64393.5861144066
19741,48,-8.25,11.25,0.0368691832682548,1428.459,100297.393861432
19742,49,-8.25,11.75,0.0407955050137934,1427.286975,102557.109897753
19743,50,-8.25,12.25,0.000469158305033824,1301.54595,206816.983261585
19744,51,-8.25,12.75,0.105621013045185,4442.2205,1081119.2420578
19745,52,-8.25,13.25,0,1459.20805,80659.6110396385
19746,53,-8.25,13.75,0,1493.719,69873.1539584398
19747,54,-8.25,14.25,0,101.02763,22191.2355885506
19748,55,-8.25,14.75,0,213.778715,30907.6966905594
19749,56,-8.25,15.25,0,111.494385,31836.6617240906
19817,57,-7.75,10.75,0,199.519245,46227.7197961807
19818,58,-7.75,11.25,0.0481980694034837,1703.45175,96140.2138051987
19819,59,-7.75,11.75,0.00551928914942567,1180.568325,89893.7303199768
19820,60,-7.75,12.25,0.0200852381682716,1500.067625,184986.803077698
19821,61,-7.75,12.75,0.0671739268878279,2150.936225,2269628.0333629
19822,62,-7.75,13.25,0,1124.210025,116313.377046585
19823,63,-7.75,13.75,0,1174.2955,94517.5848617554
19824,64,-7.75,14.25,0,250.816825,34730.5615694523
19825,65,-7.75,14.75,0,62.7582875,25792.7395396233
19826,66,-7.75,15.25,0,986.19175,24466.1307411194
19894,67,-7.25,10.75,0.00854292965014008,245.5169,67122.7655582428
19895,68,-7.25,11.25,0.0464815527617478,1846.949,109819.451486588
19896,69,-7.25,11.75,0,1625.498325,86107.4698381424
19897,70,-7.25,12.25,0,1323.5438,74996.6821979284
19898,71,-7.25,12.75,0,2627.4513,118936.386090983
19899,72,-7.25,13.25,0.00777681979310193,1452.467925,125272.861910731
19900,73,-7.25,13.75,0,445.9295,81938.6323623657
19901,74,-7.25,14.25,0,219.560745,27758.4653763771
19902,75,-7.25,14.75,0,158.0188,29041.2697582245
19903,76,-7.25,15.25,0.0188567493253903,736.71865,45986.3549523354
19974,77,-6.75,10.75,0.0289426994325808,238.0156225,84985.0424823761
19975,78,-6.75,11.25,0.00964189315490936,241.989525,107616.801289558
19976,79,-6.75,11.75,0.0414209759875221,44.9933375,130263.592611313
19977,80,-6.75,12.25,0.00760257084560552,1297.7902,126574.093517303
19978,81,-6.75,12.75,0.0308564552906674,1341.1302,195621.564189911
19979,82,-6.75,13.25,0,655.97185,146850.969148397
19980,83,-6.75,13.75,0,729.358325,41805.5731751919
19981,84,-6.75,14.25,0,490.8761,14498.3670842648
19982,85,-6.75,14.75,0,378.5427,13543.9208166599
19983,86,-6.75,15.25,0,663.2201,13404.0300219059
20052,87,-6.25,10.75,0.0512563976914082,345.77355025,100626.171442986
20053,88,-6.25,11.25,0,519.98296,109341.711910248
20054,89,-6.25,11.75,0.0117653898114758,322.19985,111774.994842529
20055,90,-6.25,12.25,0,1451.80715,127869.435735703
20056,91,-6.25,12.75,0,1485.8979,104300.178676605
20057,92,-6.25,13.25,0.0435797904231151,424.986425,359469.611934006
