"ID","rownumber","x","y","productivity","rugg","pop"
29580,1,29.75,-6.25,0,5526.24775,18602.7065631528
29581,2,29.75,-5.75,0,569.4515,19774.3405884206
29582,3,29.75,-5.25,0,893.636733333333,95310.3900152159
29583,4,29.75,-4.75,0.013013443473702,2718.83795,696896.236089826
29761,5,30.25,-6.75,0,846.043666666667,24950.744442123
29762,6,30.25,-6.25,0,4316.17625,46516.6297137439
29763,7,30.25,-5.75,0,8141.75675,39474.1475126743
29764,8,30.25,-5.25,0.0134749257311701,4554.341,82298.0444831848
29765,9,30.25,-4.75,0.00790681102153836,1045.27955,365622.118816853
29766,10,30.25,-4.25,0.00323666222673208,1293.586225,451903.610313892
29940,11,30.75,-7.75,0,1484.0775,43221.3014300987
29941,12,30.75,-7.25,0,807.216225,98136.3124714876
29942,13,30.75,-6.75,0,5066.71975,59353.9622885101
29943,14,30.75,-6.25,0.00391371209475801,5619.0215,75025.9604151249
29944,15,30.75,-5.75,0,3804.364625,32404.8885912895
29945,16,30.75,-5.25,0,6115.563,62772.3265800644
29946,17,30.75,-4.75,0.00192657674897723,456.01365,26100.6524804793
29947,18,30.75,-4.25,0.0154559668564911,174.7612,71735.2165352106
29948,19,30.75,-3.75,0.00509338963903927,734.712075,218602.759709954
29950,20,30.75,-2.75,0.00900080138589624,5046.32875,290062.696695328
29953,21,30.75,-1.25,0,6980.94775,404956.173110448
30116,22,31.25,-8.25,0,2196.051275,107137.844690561
30117,23,31.25,-7.75,0,1029.8762,153922.98548317
30118,24,31.25,-7.25,0,1616.923465,127921.960706592
30119,25,31.25,-6.75,0,534.76665,32360.8193129599
30120,26,31.25,-6.25,0.0133055821765022,327.78175,219748.829447091
30121,27,31.25,-5.75,0,548.7013,16760.0765036941
30122,28,31.25,-5.25,0,275.991725,107816.219054261
30123,29,31.25,-4.75,0,86.502035,32971.6641874383
30124,30,31.25,-4.25,0,167.0102325,12112.0527324677
30125,31,31.25,-3.75,0,350.4816,31546.2205042839
30126,32,31.25,-3.25,0.00304047786655123,242.994725,163164.220913649
30127,33,31.25,-2.75,0.0172706355424862,1005.5159,203383.864761353
30128,34,31.25,-2.25,0,2324.8306,101338.026828224
30129,35,31.25,-1.75,0.0105891191994281,1868.4410625,296633.255395971
30130,36,31.25,-1.25,0.0181893914904752,557.9955775,254278.639068604
30291,37,31.75,-8.75,0,1273.815975,135629.157754421
30292,38,31.75,-8.25,0,1776.973,255828.558840275
30293,39,31.75,-7.75,0.0184969085164358,2393.6765,238835.258567518
30294,40,31.75,-7.25,0,1288.221325,27099.7464433298
30295,41,31.75,-6.75,0,1294.782525,5655.90367394686
30296,42,31.75,-6.25,0,1223.6067225,6453.08088451624
30297,43,31.75,-5.75,0,662.1928,17924.572396636
30298,44,31.75,-5.25,0,300.7422825,109500.827663183
30299,45,31.75,-4.75,0,161.50324,113657.303099632
30300,46,31.75,-4.25,0,142.0087,35213.1878550053
30301,47,31.75,-3.75,0,427.228125,76267.9683201313
30302,48,31.75,-3.25,0.0261024046262785,133.4984975,390368.603803635
30303,49,31.75,-2.75,0.00173345087905921,175.25132,383379.950668508
30304,50,31.75,-2.25,0,124.337966666667,225928.86199605
30305,51,31.75,-1.75,0.00610273324989994,540.31952,428115.227666359
30306,52,31.75,-1.25,0.0176294877466182,144.99895,459002.311809435
30468,53,32.25,-8.75,0,321.7605575,143659.03902626
30469,54,32.25,-8.25,0,1062.3834275,119162.594699696
30470,55,32.25,-7.75,0,405.21,3842.32493574009
30471,56,32.25,-7.25,0,1011.2100025,10273.660967052
30472,57,32.25,-6.75,0,323.75805,20384.8924797177
30473,58,32.25,-6.25,0,361.2875475,11370.5930564404
30474,59,32.25,-5.75,0,527.6997,42094.9112567306
30475,60,32.25,-5.25,0.0120631413915153,991.222025,166191.702582359
30476,61,32.25,-4.75,0,1427.039275,221903.462833881
30477,62,32.25,-4.25,0,2745.176,225868.192520618
30478,63,32.25,-3.75,0,4436.26725,291952.536441803
30479,64,32.25,-3.25,0.0165027836960943,2307.462,419801.171924591
30480,65,32.25,-2.75,0.034171744071768,1846.76547225,652097.084390387
30481,66,32.25,-2.25,0,11.000335,261365.372955151
30482,67,32.25,-1.75,0,0,52.0279197692871
30483,68,32.25,-1.25,0,0,3238.06293010712
30642,69,32.75,-9.25,0.023751886263519,5402.37153575,421781.455688477
30643,70,32.75,-8.75,0.000856959492861308,867.2834,270677.783512443
30644,71,32.75,-8.25,0.00272034770965453,2330.83285,34523.0708712707
30645,72,32.75,-7.75,0,870.40205,6764.63201719522
30646,73,32.75,-7.25,0,1579.4478,4579.82828044891
30647,74,32.75,-6.75,0,529.266975,3875.91101580858
30648,75,32.75,-6.25,0,194.770425,4745.9401473999
30649,76,32.75,-5.75,0.0628233967036343,755.683025,40868.1011474133
30650,77,32.75,-5.25,0.0262612804706293,1758.448375,288180.079936981
30651,78,32.75,-4.75,0.014763497489743,1081.776825,192361.607858785
30652,79,32.75,-4.25,0,1962.37325,220785.856468201
30653,80,32.75,-3.75,0.0375563740528054,864.704475,454817.563030243
30654,81,32.75,-3.25,0.00395901927914988,1328.2356,389856.596923828
30655,82,32.75,-2.75,0.0301403405499892,568.2570775,1044551.60554888
30656,83,32.75,-2.25,0.0202578652632674,0,376764.077255735
30657,84,32.75,-1.75,0,0,76848.2480863621
30658,85,32.75,-1.25,0,0,4147.43139457703
30814,86,33.25,-9.25,0.000627924661901327,2600.3475,359319.525044441
30815,87,33.25,-8.75,0.0383591189966505,4873.8702,614809.847144127
30816,88,33.25,-8.25,0.0121385740964265,1091.635325,99553.5795027018
30817,89,33.25,-7.75,0,450.939275,29722.1884271502
30818,90,33.25,-7.25,0,225.490775,6816.41985082626
30819,91,33.25,-6.75,0,552.26505,5721.83249375224
30820,92,33.25,-6.25,0,1326.37915,5602.90151250362
30821,93,33.25,-5.75,0,3419.967,18818.7380639315
30822,94,33.25,-5.25,0,1914.94925,123134.880775928
30823,95,33.25,-4.75,0,923.025425,199038.955648422
30824,96,33.25,-4.25,0.0337296485049824,2732.43675,303299.015640259
30825,97,33.25,-3.75,0.0237561939308597,2270.854175,444463.0327034
30826,98,33.25,-3.25,0,1078.23065,336135.655090332
30827,99,33.25,-2.75,0.0108186243023646,1228.265175,629968.850571759
30828,100,33.25,-2.25,0,537.5201,324600.087328944
30829,101,33.25,-1.75,0,0,173030.265362121
30830,102,33.25,-1.25,0,0,0
30986,103,33.75,-9.25,0.00360848071805048,5938.04625,465066.484287262
30987,104,33.75,-8.75,0.0158115240217496,4708.926275,347982.332175255
30988,105,33.75,-8.25,0,399.047975,20694.2102466822
30989,106,33.75,-7.75,0,1052.130175,6937.88335552812
30990,107,33.75,-7.25,0,652.473975,4460.78832373023
30991,108,33.75,-6.75,0,559.26855,3817.51999366283
30992,109,33.75,-6.25,0,842.07665,25531.9301056862
30993,110,33.75,-5.75,0.00855572844242069,2759.24075,23025.2401032448
30994,111,33.75,-5.25,0,2294.6782,69790.9875600934
30995,112,33.75,-4.75,0.00192134657900535,1073.776675,111780.61705767
30996,113,33.75,-4.25,0.00817377051074654,1796.615875,215800.897593141
30997,114,33.75,-3.75,0.0233413392405984,1146.181475,211360.659561157
30998,115,33.75,-3.25,0.00681162513982789,1901.459225,340786.623210907
30999,116,33.75,-2.75,0.00285146655333757,1923.7747,531143.513534978
31000,117,33.75,-2.25,0.00910209321302919,1965.066275,393792.224530279
31001,118,33.75,-1.75,0.0110821439791543,932.724425,519885.503200725
31002,119,33.75,-1.25,0.0085267630333181,295.663566666667,122588.027400242
31160,120,34.25,-9.25,0,1695.42135,89578.1894931793
31161,121,34.25,-8.75,0.0334435390351811,2907.07865,164553.177978992
31162,122,34.25,-8.25,0,781.6026,15742.9479875565
31163,123,34.25,-7.75,0,4140.739,11257.8492189646
31164,124,34.25,-7.25,0,2372.1585,2655.79411584139
31165,125,34.25,-6.75,0,4740.427,2835.15155893564
31166,126,34.25,-6.25,0,2863.5265,35068.2809869051
31167,127,34.25,-5.75,0.032848744490893,948.9101,49136.591760695
31168,128,34.25,-5.25,0,1006.976975,51809.5335812569
31169,129,34.25,-4.75,0,1576.7908,117834.346348763
31170,130,34.25,-4.25,0.00765903648466554,364.520975,204670.981139779
31171,131,34.25,-3.75,0.00667459845161841,408.726825,154269.054227352
31172,132,34.25,-3.25,0,1291.7255,256607.006338596
31173,133,34.25,-2.75,0.000506493955661916,1395.772025,347234.533436775
31174,134,34.25,-2.25,0,921.53175,120448.630097628
31175,135,34.25,-1.75,0.00523216848608063,1786.70225,271197.912405014
31176,136,34.25,-1.25,0.0272510139061116,1426.2427,734527.229861416
31323,137,34.75,-11.25,0,987.97075,194856.634371534
31324,138,34.75,-10.75,0.00561994194508045,1140.839,197643.85555457
31325,139,34.75,-10.25,0,3345.26565,45085.2034859733
