"ID","rownumber","x","y","productivity","rugg","pop"
23873,1,13.75,13.75,0,262.28375,55958.1520643234
23874,2,13.75,14.25,0,793.6886,52462.4407940879
24023,3,14.25,9.75,0,434.6941625,233128.887049347
24030,4,14.25,13.25,0,134.2407,52190.3191445856
24031,5,14.25,13.75,0.0255688880956827,519.406325,55113.7069342136
24032,6,14.25,14.25,0,603.914375,29783.0308173429
24033,7,14.25,14.75,0,1450.665575,6097.14085519314
24034,8,14.25,15.25,0,93.746595,5534.80111670494
24182,9,14.75,9.25,0.0174384672957508,309.243175,151164.423158646
24183,10,14.75,9.75,0,300.21195,226089.089735046
24189,11,14.75,12.75,0.00596990546273829,617.062175,109190.952685203
24190,12,14.75,13.25,0.0223639546220791,462.22385,50434.1050336156
24191,13,14.75,13.75,0.00299084178179358,797.8594,82344.9471022487
24192,14,14.75,14.25,0,412.860025,29425.3716573715
24193,15,14.75,14.75,0,945.60155,6540.70521438122
24194,16,14.75,15.25,0,140.7460725,6082.90047633648
24195,17,14.75,15.75,0,35.9936475,5870.39026924968
24346,18,15.25,8.75,0.00235971914946279,13.751113,134021.114211082
24347,19,15.25,9.25,0,1199.237685,197812.477352142
24348,20,15.25,9.75,0.000394489119866235,1061.86715,278705.528397143
24350,21,15.25,10.75,0.00148776637172396,230.2675,147048.826871974
24351,22,15.25,11.25,0,165.246645,110778.524944305
24352,23,15.25,11.75,0.00189723903323495,67.240305,151855.884081364
24353,24,15.25,12.25,0.0853938448250009,41.75961,931046.500767231
24354,25,15.25,12.75,0.00759907864859519,10.50122025,84674.9638347626
24355,26,15.25,13.25,0,25.24865,150441.781261384
24356,27,15.25,13.75,0.00248940874546266,39.4920475,138029.402929306
24357,28,15.25,14.25,0.0164162535387479,2419.86375,60673.1149519682
24358,29,15.25,14.75,0,2237.7595,11780.123521328
24359,30,15.25,15.25,0,87.247275,6082.90048003197
24360,31,15.25,15.75,0,43.99234,6068.19686532021
24361,32,15.25,16.25,0,11.5029525,5914.9823282361
24372,33,15.25,21.75,0,1311.58885,559.726201374084
24373,34,15.25,22.25,0,2906.2495,618.653181131929
24374,35,15.25,22.75,0,2293.003,732.389764774591
24514,36,15.75,7.75,0.0290024324599702,622.184575,84551.3495645523
24515,37,15.75,8.25,0,224.5352225,155672.122951344
24516,38,15.75,8.75,0,70.2542375,256942.877441406
24517,39,15.75,9.25,0.00323326136135324,236.9926,279977.325366974
24518,40,15.75,9.75,0.0013155999508314,267.4689025,223811.58217144
24519,41,15.75,10.25,0,484.085825,112858.085132599
24520,42,15.75,10.75,0.00293114961727269,355.28125,72544.3357092142
24521,43,15.75,11.25,0,88.99505,28131.3327989578
24522,44,15.75,11.75,0.014492188170106,19.247115,28077.6562151909
24523,45,15.75,12.25,0,13.7530975,51036.4265766144
24524,46,15.75,12.75,0.016079778931122,14.0018175,83343.1903152466
24525,47,15.75,13.25,0.0086435332581534,108.99672,105743.345570564
24526,48,15.75,13.75,0,48.9916925,84208.6397266388
24527,49,15.75,14.25,0,1658.91395,56143.7312108278
24528,50,15.75,14.75,0,2575.557,7117.35253381729
24529,51,15.75,15.25,0,59.247475,6082.90047895908
24530,52,15.75,15.75,0,60.73822,6068.19687199593
24531,53,15.75,16.25,0,57.517385,6053.0311422348
24532,54,15.75,16.75,0,33.5051625,3009.7674664557
24533,55,15.75,17.25,0,22.9997945,1368.59468017519
24534,56,15.75,17.75,0,47.738685,1062.62877370417
24535,57,15.75,18.25,0,79.7763175,724.862552706152
24536,58,15.75,18.75,0,93.013205,685.694974519312
24537,59,15.75,19.25,0,1512.64675,609.485877450556
24538,60,15.75,19.75,0,3149.671,526.088780101389
24540,61,15.75,20.75,0,2293.89825,605.657287817448
24541,62,15.75,21.25,0,2510.425075,780.681561600417
24542,63,15.75,21.75,0,1870.4485,794.188310265541
24543,64,15.75,22.25,0,2983.86425,791.036962717772
24544,65,15.75,22.75,0,1322.4117,706.967315748334
24545,66,15.75,23.25,0,406.9601,757.527081176639
24684,67,16.25,7.75,0,492.950025,78812.272362709
24685,68,16.25,8.25,0.0134984824494665,477.825375,89388.70403862
24686,69,16.25,8.75,0.0247668404121601,286.5209825,297199.147662163
24687,70,16.25,9.25,0,150.99794,241312.518709183
24688,71,16.25,9.75,0,40.99465,95159.4699707031
24689,72,16.25,10.25,0,76.0133,73435.9937906265
24690,73,16.25,10.75,0,94.7588475,51854.1330492496
24691,74,16.25,11.25,0,79.2478975,28131.4931735992
24692,75,16.25,11.75,0,34.244855,28077.6562128067
24693,76,16.25,12.25,0,11.25228675,36486.7448849678
24694,77,16.25,12.75,0.0734317705990051,40.50365,62033.5859575272
24695,78,16.25,13.25,0,1260.7119,54225.7872228622
24696,79,16.25,13.75,0.0153854380252504,1129.7741,48174.4352376461
24697,80,16.25,14.25,0,104.5293775,14696.4545580149
24698,81,16.25,14.75,0,93.2608255,7867.69933080673
24699,82,16.25,15.25,0,38.9981425,6153.4421261549
24700,83,16.25,15.75,0,47.49088525,6068.19686949253
24701,84,16.25,16.25,0,37.01087,5465.60246706009
24702,85,16.25,16.75,0,33.7541975,1500.73018097878
24703,86,16.25,17.25,0,19.4992695,1434.33758488297
24704,87,16.25,17.75,0,48.737025,1429.89717626572
24705,88,16.25,18.25,0,75.0253475,1225.86248758435
24706,89,16.25,18.75,0,67.760345,883.211866229773
24707,90,16.25,19.25,0,2803.34175,807.253176167607
24708,91,16.25,19.75,0,2257.40225,804.762382596731
24709,92,16.25,20.25,0,174.0642675,802.210300013423
24710,93,16.25,20.75,0,1648.7329,799.597124874592
24711,94,16.25,21.25,0,5578.203,796.905081048608
24712,95,16.25,21.75,0,8635.09775,688.033047586679
24713,96,16.25,22.25,0,1467.300475,524.359952390194
24714,97,16.25,22.75,0,1098.38305,480.560871720314
24715,98,16.25,23.25,0,463.950925,611.547476366162
24858,99,16.75,7.75,0.0296398424182296,55.74391,85055.3105311394
24859,100,16.75,8.25,0.0322457133569767,144.521475,146564.150283813
24860,101,16.75,8.75,0.142450611974393,64.0041975,239124.140323639
24861,102,16.75,9.25,0,277.2486125,101616.68535614
24862,103,16.75,9.75,0,35.4960625,72317.8472414017
24863,104,16.75,10.25,0.12175905062911,39.7573625,52125.2218747139
24864,105,16.75,10.75,0.00862136871946899,100.25925525,47825.6650756598
24865,106,16.75,11.25,0,51.99841425,30381.489610672
24866,107,16.75,11.75,0,34.99460075,34515.380812645
24867,108,16.75,12.25,0,35.2582775,47017.5986909866
24868,109,16.75,12.75,0,620.826925,51925.0158100128
24869,110,16.75,13.25,0.00910047361038837,466.73775,53491.2926120758
24870,111,16.75,13.75,0,1543.9689,40017.2784148455
24871,112,16.75,14.25,0,46.26291,7009.8597420454
24872,113,16.75,14.75,0,22.503071,6994.05714380741
24873,114,16.75,15.25,0,38.9977575,6861.74318778515
24874,115,16.75,15.75,0,58.2384175,6225.84698367119
24875,116,16.75,16.25,0,58.517245,3466.84123000503
24876,117,16.75,16.75,0,34.5042425,1438.16953849792
24877,118,16.75,17.25,0,45.9979,1434.33758375049
24878,119,16.75,17.75,0,87.476885,1430.39639881253
24879,120,16.75,18.25,0,137.045675,1426.34628477693
24880,121,16.75,18.75,0,125.0143725,1102.04003798962
24881,122,16.75,19.25,0,1337.422225,648.363570779562
24882,123,16.75,19.75,0,1182.4497,792.054604947567
24883,124,16.75,20.25,0,273.3508,802.21029959619
24884,125,16.75,20.75,0,1578.037025,799.015835657716
24885,126,16.75,21.25,0,3920.87975,632.243078961968
24886,127,16.75,21.75,0,2340.50175,484.00461922586
24887,128,16.75,22.25,0,2065.044475,482.301110208035
24888,129,16.75,22.75,0,745.8414,480.824894413352
25029,130,17.25,8.25,0,102.015445,161368.501981735
25030,131,17.25,8.75,0,46.0032525,248762.438222885
25031,132,17.25,9.25,0,270.49355,120643.475271225
25032,133,17.25,9.75,0,94.989115,76009.5745048523
25033,134,17.25,10.25,0,209.78936,48277.7261989117
25034,135,17.25,10.75,0,191.7654,31805.5973060131
25035,136,17.25,11.25,0,285.235225,23017.884708643
25036,137,17.25,11.75,0.0308928172401738,125.730825,48131.0327472687
25037,138,17.25,12.25,0.0759007938173362,373.087225,48668.231004715
25038,139,17.25,12.75,0,358.285175,38106.6822362058
25039,140,17.25,13.25,0,617.475025,42443.4997825623
25040,141,17.25,13.75,0,825.09025,20699.2876133919
25041,142,17.25,14.25,0,44.5124475,7009.85974109173
25042,143,17.25,14.75,0,11.50174,6994.05714333057
25043,144,17.25,15.25,0,27.7477575,6977.72200298309
25044,145,17.25,15.75,0,65.236215,6597.00713807344
25045,146,17.25,16.25,0,68.02026,1699.77184125781
25046,147,17.25,16.75,0,33.5048625,1438.1695394814
25047,148,17.25,17.25,0,45.24831,1434.33758372068
25048,149,17.25,17.75,0,75.2318125,1430.39639866352
25049,150,17.25,18.25,0,154.05294,1426.34628477693
25050,151,17.25,18.75,0,89.5136575,1092.49781729281
25051,152,17.25,19.25,0,348.49775,491.96677942574
25052,153,17.25,19.75,0,1299.615325,526.071227967739
25053,154,17.25,20.25,0,11487.58475,688.0070771873
25054,155,17.25,20.75,0,6175.65425,644.565130218863
25055,156,17.25,21.25,0,4504.15075,485.671267285943
25056,157,17.25,21.75,0,6415.52275,484.004619345069
25057,158,17.25,22.25,0,5120.15775,482.301109761
25058,159,17.25,22.75,0,641.594425,586.996300473809
25197,160,17.75,8.25,0,81.0108675,95345.0151348114
25198,161,17.75,8.75,0.00689627616921371,290.767175,111114.143367767
25199,162,17.75,9.25,0,346.743825,119288.335538864
25200,163,17.75,9.75,0,178.47707725,65752.0327630043
25201,164,17.75,10.25,0,787.14315,58290.1382369995
25202,165,17.75,10.75,0,455.287575,12222.7559239864
25203,166,17.75,11.25,0,1830.494635,12202.0400311947
25204,167,17.75,11.75,0,392.184075,47506.1724689007
25205,168,17.75,12.25,0,719.659175,54931.3236942291
25206,169,17.75,12.75,0.00465629860663008,559.06185,32997.948188314
25207,170,17.75,13.25,0,801.727925,34720.8779335022
25208,171,17.75,13.75,0,922.599375,13685.3394112587
25209,172,17.75,14.25,0,31.0082825,11491.8260314465
25210,173,17.75,14.75,0,40.25438,9704.11718451977
25211,174,17.75,15.25,0,33.24935325,7923.7648652792
25212,175,17.75,15.75,0,41.491586,4708.00867033005
25213,176,17.75,16.25,0,28.7583975,1441.89196842909
25214,177,17.75,16.75,0,25.2532275,1438.16953980923
25215,178,17.75,17.25,0,71.2464825,1434.33758541942
25216,179,17.75,17.75,0,109.2232475,1430.39639851451
25217,180,17.75,18.25,0,120.0403625,1426.34628558159
25218,181,17.75,18.75,0,231.784075,1094.96948480606
25219,182,17.75,19.25,0,256.98645,491.96677903831
25220,183,17.75,19.75,0,3348.222175,490.448809698224
25221,184,17.75,20.25,0,5909.12475,488.893486395478
25222,185,17.75,20.75,0,4087.33425,487.300931423903
25223,186,17.75,21.25,0,6481.44725,485.671267539263
25224,187,17.75,21.75,0,6206.99775,484.004619538784
25225,188,17.75,22.25,0,3736.1155,482.301109939814
25367,189,18.25,8.25,0,713.60915,78019.8369612694
25368,190,18.25,8.75,0,377.0295,68053.9605293274
25369,191,18.25,9.25,0.0765127584078324,1122.732375,67130.7152957916
25370,192,18.25,9.75,0,693.419525,57098.6730451584
25371,193,18.25,10.25,0,519.351575,41661.676571846
25372,194,18.25,10.75,0,1800.172775,12222.7559201717
25373,195,18.25,11.25,0,1889.706775,12626.2497315407
25374,196,18.25,11.75,0.0145614916270279,251.711975,59493.0148327351
25375,197,18.25,12.25,0.0198664469867388,1289.803275,65913.2362141609
25376,198,18.25,12.75,0,596.556475,23994.2282795906
25377,199,18.25,13.25,0.213789041308976,106.748874,16160.8822710514
25378,200,18.25,13.75,0,78.7355,14544.0371098518
25379,201,18.25,14.25,0,32.50838,14512.426451683
25380,202,18.25,14.75,0,31.004095,14479.710609436
25381,203,18.25,15.25,0,28.99981825,12271.3807505369
25382,204,18.25,15.75,0,145.22045,5434.27011421323
25383,205,18.25,16.25,0,27.5076975,3871.49520614743
25384,206,18.25,16.75,0,31.2546625,2176.66362985969
25385,207,18.25,17.25,0,52.2468,1460.50460863113
25386,208,18.25,17.75,0,124.7204725,1430.39639824629
25387,209,18.25,18.25,0,747.99335,1426.34628474712
25388,210,18.25,18.75,0,1165.931675,1097.44112221897
25389,211,18.25,19.25,0,757.224425,491.966779008508
25390,212,18.25,19.75,0,2562.3406,490.448809504509
25391,213,18.25,20.25,0,16633.037425,488.893486604095
25392,214,18.25,20.75,0,3762.78075,487.30093100667
25393,215,18.25,21.25,0,6928.6565,485.671267569065
25394,216,18.25,21.75,0,10334.44575,484.004619270563
25395,217,18.25,22.25,0,7780.3865,569.185921281576
25539,218,18.75,8.25,0,614.5877,45840.2693076134
25540,219,18.75,8.75,0,710.79595,63648.4051898718
25541,220,18.75,9.25,0,873.71625,47089.7204380035
25542,221,18.75,9.75,0,592.431425,36367.9321539402
25543,222,18.75,10.25,0,1068.432925,15197.6162564754
25544,223,18.75,10.75,0,2347.160275,12222.7559165955
25545,224,18.75,11.25,0,774.49326,23839.9684038162
25546,225,18.75,11.75,0,403.4383,70276.2422909737
25547,226,18.75,12.25,0.0421200334349727,4324.1766,76754.0969982147
25548,227,18.75,12.75,0,368.53575,38738.6329283714
25549,228,18.75,13.25,0,140.74672,17493.8825297356
25550,229,18.75,13.75,0,154.7197325,15901.2784147263
25551,230,18.75,14.25,0,95.27419,14679.7291493416
25552,231,18.75,14.75,0,60.255908,14479.710603714
25553,232,18.75,15.25,0,22.998605,11840.1777985096
25554,233,18.75,15.75,0,19.746001,5444.87648701668
25555,234,18.75,16.25,0,49.764345,5431.26857244968
25556,235,18.75,16.75,0,63.5083175,5417.24705243111
25557,236,18.75,17.25,0,31.24895,4948.76138406992
25558,237,18.75,17.75,0,140.965725,3327.74001449347
25559,238,18.75,18.25,0,1489.48525,1519.29649636149
25560,239,18.75,18.75,0,1517.693,1002.17897586524
25561,240,18.75,19.25,0,355.474875,491.96677929163
25562,241,18.75,19.75,0,3980.40125,490.448809355497
25563,242,18.75,20.25,0,17490.91075,488.893486514688
25564,243,18.75,20.75,0,18201.5355,487.300931319594
25565,244,18.75,21.25,0,23357.045,485.671267330647
25566,245,18.75,21.75,0,15166.95675,484.004619136453
25711,246,19.25,9.25,0,411.739425,36007.989816606
25712,247,19.25,9.75,0,233.222925,36998.8925113678
25713,248,19.25,10.25,0,67.01146,22021.3180725761
25714,249,19.25,10.75,0,342.28682,12222.755920887
25715,250,19.25,11.25,0,2225.39085,18146.2438471317
25716,251,19.25,11.75,0,783.627625,27680.53459692
25717,252,19.25,12.25,0,969.463625,45468.4191088676
25718,253,19.25,12.75,0,677.309225,30625.9824528694
25719,254,19.25,13.25,0,643.980775,23187.0044569969
25720,255,19.25,13.75,0,621.3882,23287.679918766
25721,256,19.25,14.25,0,794.706825,22002.7553639412
25722,257,19.25,14.75,0,849.34995,15521.9947195053
25723,258,19.25,15.25,0,67.9977375,14422.6762363911
25724,259,19.25,15.75,0,36.9927835,10685.3664125204
25725,260,19.25,16.25,0,35.76100775,5903.96167898178
25726,261,19.25,16.75,0,58.757425,5417.24705219269
25727,262,19.25,17.25,0,106.7442,5402.81297564507
25728,263,19.25,17.75,0.521323698561821,129.714193,5387.96745634079
25729,264,19.25,18.25,0,1131.8881,4108.34089151025
25730,265,19.25,18.75,0,1593.67865,809.914949208498
25731,266,19.25,19.25,0,2808.39125,491.966779127717
25732,267,19.25,19.75,0,3141.0995,490.448809668422
25733,268,19.25,20.25,0,3769.1065,488.893486425281
25734,269,19.25,20.75,0,5172.085,487.300931081176
25735,270,19.25,21.25,0,9880.141,485.671267658472
25736,271,19.25,21.75,0,9539.077,469.451980806887
25877,272,19.75,9.25,0,258.242625,29651.0417105533
25878,273,19.75,9.75,0,330.71295,23411.7364487648
25879,274,19.75,10.25,0,80.5156775,28848.4029259682
25880,275,19.75,10.75,0,116.258865,20219.6636087894
25881,276,19.75,11.25,0,788.22935,21080.0356185436
25882,277,19.75,11.75,0,674.3902,21052.2396197319
25883,278,19.75,12.25,0.0170547563299026,676.150025,31076.9317569733
25884,279,19.75,12.75,0.0377057007436741,474.54575,32883.6191315651
25885,280,19.75,13.25,0.0829446813666533,830.230275,23431.3389577866
25886,281,19.75,13.75,0,763.86785,23287.679898262
25887,282,19.75,14.25,0,558.397975,23237.0654139519
25888,283,19.75,14.75,0,1157.640175,22178.5386109352
25889,284,19.75,15.25,0,66.4988675,16875.4870848656
25890,285,19.75,15.75,0,53.7390625,10926.3221893311
25891,286,19.75,16.25,0,47.7642875,5431.26856851578
25892,287,19.75,16.75,0,64.508425,5417.24704575539
25893,288,19.75,17.25,0,58.9974675,5402.81298160553
25894,289,19.75,17.75,0,125.4662825,5387.96745491028
25895,290,19.75,18.25,0,948.3072,2473.15231701732
25896,291,19.75,18.75,0,1944.6076,1648.10629634559
25897,292,19.75,19.25,0,1935.684675,1635.47216705978
25898,293,19.75,19.75,0,1784.7745,1626.0493901819
25899,294,19.75,20.25,0,1212.2203,490.656553685665
25900,295,19.75,20.75,0,1765.28,487.300931334496
25901,296,19.75,21.25,0,2053.14275,485.671267554164
26050,297,20.25,9.25,0.0317110363282272,356.746725,6046.67077928782
26051,298,20.25,9.75,0,204.2243725,7117.36511301994
26052,299,20.25,10.25,0,58.2611325,25241.3224283457
26053,300,20.25,10.75,0,142.76343,25331.1831455231
26054,301,20.25,11.25,0.0763030919020081,243.9953,24488.3781819344
26055,302,20.25,11.75,0,615.907675,24789.5783424377
26056,303,20.25,12.25,0,732.1659,22578.2542824745
26057,304,20.25,12.75,0,563.806325,25290.1245660782
26058,305,20.25,13.25,0.0354959115837496,489.23445,36424.0530972481
26059,306,20.25,13.75,0.00225113398409701,533.1542,50243.745059967
26060,307,20.25,14.25,0,708.693775,52152.034321785
26061,308,20.25,14.75,0,451.54995,30913.7221884727
26062,309,20.25,15.25,0,273.9895,30940.6442551613
26063,310,20.25,15.75,0,353.4201,13661.7811794281
26064,311,20.25,16.25,0,84.526175,5424.09318596125
