"ID","rownumber","x","y","productivity","rugg","pop"
20628,1,-2.75,5.75,0.0452635795308217,940.425825,149093.423103333
20629,2,-2.75,6.25,0.02130545782785,859.08785,251748.104671478
20630,3,-2.75,6.75,0.0204448184950651,421.7706325,253945.86964798
20631,4,-2.75,7.25,0.0536971832712188,286.992575,341175.348148346
20632,5,-2.75,7.75,0.0208242285376004,1300.6140025,303116.068973541
20636,6,-2.75,10.25,0.0670459063244387,888.159075,137831.597015381
20637,7,-2.75,10.75,0.010889534655911,198.012555,262552.738824844
20716,8,-2.25,5.25,0.228601873801714,396.7386425,226416.893751144
20717,9,-2.25,5.75,0.121454668468533,1153.9014,168644.30374527
20718,10,-2.25,6.25,0.0820084034997691,1082.098825,340322.869163513
20719,11,-2.25,6.75,0.0450195345223285,828.52635,310071.045791626
20720,12,-2.25,7.25,0.181434708165089,485.734175,382015.667366028
20721,13,-2.25,7.75,0.0613590302227637,720.667025,205275.493255615
20722,14,-2.25,8.25,0.104931003772898,1076.9058475,71152.5747333737
20723,15,-2.25,8.75,0,284.021375,41823.7841522694
20724,16,-2.25,9.25,0.0674307919387701,514.228135,51627.0233230591
20725,17,-2.25,9.75,0.000868562236987133,336.2095,120509.03789711
20726,18,-2.25,10.25,0.0446818975886627,385.320175,105462.980000496
20727,19,-2.25,10.75,0.0129684216630785,213.26982525,88152.2870988846
20803,20,-1.75,5.25,0.131089359079429,132.24507,502443.255173177
20804,21,-1.75,5.75,0.111036554354533,1615.364475,313929.234947205
20805,22,-1.75,6.25,0.175213769924156,1644.42025,512008.918689728
20806,23,-1.75,6.75,0.127203292388398,147.7540775,3231090.13153076
20807,24,-1.75,7.25,0.0442641452851803,707.23135,392205.637237549
20808,25,-1.75,7.75,0.130350733634876,380.2114,270432.184364319
20809,26,-1.75,8.25,0.0833139737948842,465.57235,73456.9186201096
20810,27,-1.75,8.75,0.0287503755873535,318.274015,41804.2714042664
20811,28,-1.75,9.25,0.0560286033892367,797.228975,32900.6238880157
20812,29,-1.75,9.75,0,399.9447,44130.8154144287
20813,30,-1.75,10.25,0,229.7958525,68112.6147327423
20814,31,-1.75,10.75,0.027221704356644,302.0221,54495.4831256866
20890,32,-1.25,5.25,0.12404494837685,287.489075,708007.484716564
20891,33,-1.25,5.75,0.0474550832290256,1267.13335,470061.549125671
20892,34,-1.25,6.25,0.0305032009392657,1616.65305,384346.555129051
20893,35,-1.25,6.75,0.136427557277543,1245.7818,436889.075792551
20894,36,-1.25,7.25,0.0743054457701721,626.4724,201055.220756531
20895,37,-1.25,7.75,0.00706890191837772,87.489985,165586.714385986
20896,38,-1.25,8.25,0,196.530145,81494.42537117
20897,39,-1.25,8.75,0.0578738282045338,197.765613,46154.7694547176
20898,40,-1.25,9.25,0.00677479458586403,195.7462925,46373.5247540474
20899,41,-1.25,9.75,0.00455579582753957,188.9760525,73007.5095603466
20900,42,-1.25,10.25,0,244.2980025,117714.736292839
20901,43,-1.25,10.75,0.0350957989082134,156.262145,234142.068559051
20980,44,-0.75,5.75,0.0671979286255096,1223.896125,929718.137664795
20981,45,-0.75,6.25,0.0448310393026848,1684.178675,526080.230964661
20982,46,-0.75,6.75,0.0698861630349959,733.2819,314776.839604296
20983,47,-0.75,7.25,0,560.978025,77471.4286155701
20984,48,-0.75,7.75,0.0326487474074512,134.234675,100333.735543102
20985,49,-0.75,8.25,0.0146255054536335,127.019215,86614.7328971345
20986,50,-0.75,8.75,0.0310252163754884,25.501445,46954.6772723794
20987,51,-0.75,9.25,0.109342656319966,510.728,437047.276557922
20988,52,-0.75,9.75,0.052787527334613,114.7346375,211732.641735077
20989,53,-0.75,10.25,0.0106747657640526,154.27606125,137189.143768311
20990,54,-0.75,10.75,0.0346607337478108,645.5504,417856.919302419
21071,55,-0.25,5.75,0.173505001252337,1154.8796775,4534872.60017109
21072,56,-0.25,6.25,0.0978006316685207,1327.128675,686928.21248582
21073,57,-0.25,6.75,0,1347.04775,181335.798957549
21074,58,-0.25,7.25,0.0095586669521757,1200.68985,110778.206661046
21075,59,-0.25,7.75,0.0182643821577297,329.464775,66800.5640227334
21076,60,-0.25,8.25,0.00927312409943234,189.02785,166333.696969551
21077,61,-0.25,8.75,0.000292026801877652,481.2910775,146506.59236908
21078,62,-0.25,9.25,0.0291703289354115,244.488575,149924.977210999
21079,63,-0.25,9.75,0.00924304185558618,440.6982,132745.834827423
21080,64,-0.25,10.25,0,137.7755,186536.89588356
21081,65,-0.25,10.75,0.00814613547649924,849.090495,415125.488895416
21161,66,0.25,5.75,0.225563389172069,1813.8179,314811.321243124
21162,67,0.25,6.25,0.10569910841191,1500.87467,314802.321269095
21163,68,0.25,6.75,0.0873834746492933,729.783425,438150.484330986
21164,69,0.25,7.25,0.0322860459823952,1680.94285,263435.257496436
21165,70,0.25,7.75,0.00673945299153952,250.721,170692.339948475
21166,71,0.25,8.25,0.00683404148386205,434.561175,159692.290312499
21167,72,0.25,8.75,0.0111947454295381,429.5238,233892.080991745
21168,73,0.25,9.25,0.00988599606960729,646.99455,192228.891841888
21169,74,0.25,9.75,0.0113603978003323,316.7165575,157086.486167908
21170,75,0.25,10.25,0.029368009463918,116.7700325,178174.601295471
21247,76,0.75,6.25,0.0610702832869155,43.25428,415722.104293823
