"ID","rownumber","x","y","productivity","rugg","pop"
24173,1,14.75,4.75,0,492.762975,33871.229511261
24174,2,14.75,5.25,0,618.9806,24986.5407962799
24175,3,14.75,5.75,0.0639055782833255,441.713325,24355.0390024185
24176,4,14.75,6.25,0,1374.390425,28979.8675041199
24336,5,15.25,3.75,0.0529838112470986,180.2378425,34416.3891584873
24337,6,15.25,4.25,0.00445649745922342,677.79295,70024.0704011917
24338,7,15.25,4.75,0,660.017575,42239.9497704506
24339,8,15.25,5.25,0,1050.224625,22731.593334198
24340,9,15.25,5.75,0,736.433375,35721.9022049904
24341,10,15.25,6.25,0,575.805165,43492.9260268211
24342,11,15.25,6.75,0,752.273225,46509.5237102509
24506,12,15.75,3.75,0,1047.4424,37041.0097455978
24507,13,15.75,4.25,0.0292442260531363,253.265115,66549.3640065193
24508,14,15.75,4.75,0.018173472583729,1598.02695,65761.5632505417
24509,15,15.75,5.25,0,991.72215,28123.3713796139
24510,16,15.75,5.75,0.0463496830556366,1517.3564,39633.427670002
24511,17,15.75,6.25,0,1603.150825,68427.6827998161
24512,18,15.75,6.75,0,571.269775,66011.6960263252
24513,19,15.75,7.25,0.0048497432541845,1316.438675,98677.4888396263
24674,20,16.25,2.75,0.175267156548357,712.00755,11681.3614661694
24675,21,16.25,3.25,0,1044.48265,25218.1663130522
24676,22,16.25,3.75,0.00465026337384354,1207.425745,43817.1097824574
24677,23,16.25,4.25,0,972.062175,28810.894646883
24678,24,16.25,4.75,0,1053.526125,46467.1863183975
24679,25,16.25,5.25,0,654.2242625,25489.869174242
24680,26,16.25,5.75,0,1199.640975,30502.4465897083
24681,27,16.25,6.25,0.0285338898636996,202.51912,45043.1189060211
24682,28,16.25,6.75,0,469.2594175,41091.4001348019
24683,29,16.25,7.25,0.021155416759255,1141.217275,72336.610224247
24850,30,16.75,3.75,0.17774387557983,926.447275,10344.5869805813
24851,31,16.75,4.25,0.0332146409513854,233.264055,22320.4800202847
24852,32,16.75,4.75,0,1011.52406,32663.4014177322
24853,33,16.75,5.25,0,435.2384075,29459.5123112202
24854,34,16.75,5.75,0,288.22223725,20976.4797455072
24855,35,16.75,6.25,0,480.2973,12655.6962183714
24856,36,16.75,6.75,0,315.2571625,45274.3745179176
24857,37,16.75,7.25,0,307.234725,57700.4822425842
25020,38,17.25,3.75,0,1284.669025,31549.298759222
25021,39,17.25,4.25,0,836.299825,39621.0577449799
25022,40,17.25,4.75,0,741.270925,29320.2200984955
25023,41,17.25,5.25,0,196.994325,37747.2958989143
25024,42,17.25,5.75,0,329.4721,13184.6715780497
25025,43,17.25,6.25,0.0213453858451231,310.0273325,32827.5599836111
25026,44,17.25,6.75,0.00827765500255595,251.2598,89043.9709529877
25027,45,17.25,7.25,0,122.2449925,40257.7013700008
25028,46,17.25,7.75,0,154.2342375,52163.5938668251
25188,47,17.75,3.75,0,333.7294775,67722.4947638512
25189,48,17.75,4.25,0,569.037075,25995.1450510025
25190,49,17.75,4.75,0.0103503316053264,767.521125,18132.7612500191
25191,50,17.75,5.25,0,444.4844275,17081.5611892939
25192,51,17.75,5.75,0,295.22248,9907.02198779583
25193,52,17.75,6.25,0,410.787995,21847.8127987385
25194,53,17.75,6.75,0,651.267375,45529.6141300201
25195,54,17.75,7.25,0,414.73065,21049.9972007275
25196,55,17.75,7.75,0,233.2257575,19772.707562685
25358,56,18.25,3.75,0,353.98025,88953.8122386932
25359,57,18.25,4.25,0.0139875129139335,159.009155,149066.171754122
25360,58,18.25,4.75,0.00475081354879675,919.7643,57827.5919756889
25361,59,18.25,5.25,0,1844.94825,10857.5343880653
25362,60,18.25,5.75,0,1566.615775,5904.88113081455
25363,61,18.25,6.25,0,2034.192,9620.18587839603
