"ID","rownumber","x","y","productivity","rugg","pop"
33731,1,43.25,-22.25,0,447.8919,18066.6602453717
33862,2,43.75,-24.25,0,1272.652025,27367.8865042548
33863,3,43.75,-23.75,0.00175318976635351,1546.837875,57167.7998942258
33864,4,43.75,-23.25,0.0272022420892737,1487.451425,252734.394115074
33865,5,43.75,-22.75,0,4867.978,103848.24388504
33866,6,43.75,-22.25,0,2723.98265,43374.3628481591
33867,7,43.75,-21.75,0,1746.33775,62177.4447694765
33868,8,43.75,-21.25,0,747.855566666667,12950.1853466211
33996,9,44.25,-24.75,0,2271.944275,58901.7310025981
33997,10,44.25,-24.25,0,1533.75525,50944.316236496
33998,11,44.25,-23.75,0,1859.95515,68744.3923718333
33999,12,44.25,-23.25,0,3501.531,60737.2790102959
34000,13,44.25,-22.75,0,7417.46625,78150.97389853
34001,14,44.25,-22.25,0,7081.584,30060.2530319691
34002,15,44.25,-21.75,0,4241.0125,17359.1588910623
34003,16,44.25,-21.25,0.0150206529145182,1381.28345,29099.3080778122
34004,17,44.25,-20.75,0,447.765975,23132.5435948458
34005,18,44.25,-18.75,0,1233.30325,18223.5147984838
34006,19,44.25,-18.25,0.000998894587075878,2773.963,74622.4265677799
34007,20,44.25,-17.75,0,237.4184675,29219.1903641708
34008,21,44.25,-17.25,0,51.992825,27870.6254524339
34138,22,44.75,-25.25,0,196.223275,46139.6146940775
34139,23,44.75,-24.75,0.00529539979081393,1669.362375,83280.0965247154
34140,24,44.75,-24.25,0,1053.087575,93943.9441213608
34141,25,44.75,-23.75,0,4332.3625,90031.5235391855
34142,26,44.75,-23.25,0,6459.4855,31164.9668805599
34143,27,44.75,-22.75,0.0307424761725265,2903.671,31520.9575884342
34144,28,44.75,-22.25,0,2243.67225,30804.9026050568
34145,29,44.75,-21.75,0,2630.60675,19461.4351912737
34146,30,44.75,-21.25,0,4227.6315,20602.3071835041
34147,31,44.75,-20.75,0,1925.87075,22656.6482601762
34148,32,44.75,-20.25,0.0012354957721467,1366.87815,76878.5008297563
34149,33,44.75,-19.75,0,1944.5645,70239.5424515675
34150,34,44.75,-19.25,0,5482.55575,68511.0880917907
34151,35,44.75,-18.75,0,3613.2135,25859.4719462395
34152,36,44.75,-18.25,0,3484.8915,20874.7422549725
34153,37,44.75,-17.75,0,479.331825,10675.7486206293
34154,38,44.75,-17.25,0,2313.632425,17491.8984587193
34155,39,44.75,-16.75,0,109.5034475,27297.1481418163
34156,40,44.75,-16.25,0,57.259775,16703.1739586875
34286,41,45.25,-25.25,0,976.786575,109459.903695345
34287,42,45.25,-24.75,0,1410.0423,118784.857681274
34288,43,45.25,-24.25,0,1898.358775,82101.4483833313
34289,44,45.25,-23.75,0,2519.86675,51483.9867050648
34290,45,45.25,-23.25,0,7233.63725,22599.0710509419
34291,46,45.25,-22.75,0,5242.2145,32299.409175396
34292,47,45.25,-22.25,0,5364.19275,24647.9839670658
34293,48,45.25,-21.75,0,2207.83025,21349.4884370305
34294,49,45.25,-21.25,0,6109.042,12331.7950088978
34295,50,45.25,-20.75,0,4538.51825,18612.2799035311
34296,51,45.25,-20.25,0,4236.2305,47997.4906101227
34297,52,45.25,-19.75,0,3178.87245,59465.4006586522
