"ID","rownumber","x","y","productivity","rugg","pop"
23398,1,12.25,-18.25,0,2737.3822,158.039544390573
23399,2,12.25,-17.75,0,2712.90025,328.380560681224
23400,3,12.25,-17.25,0,8724.6435,3933.24165581912
23525,4,12.75,-19.25,0,1528.321925,31.223686723318
23526,5,12.75,-18.75,0,6811.1765,342.745390724391
23527,6,12.75,-18.25,0,12580.824,482.704840231687
23528,7,12.75,-17.75,0,9386.10775,1245.3005476445
23529,8,12.75,-17.25,0,29307.585,3299.26605013758
23662,9,13.25,-20.25,0,534.40815,94.8902767404188
23663,10,13.25,-19.75,0,1133.5762,154.715037425332
23664,11,13.25,-19.25,0,1101.813425,322.526517960243
23665,12,13.25,-18.75,0,10935.141,1480.3918614611
23666,13,13.25,-18.25,0,4407.0095,2199.55388987064
23667,14,13.25,-17.75,0,3896.34855,4064.24735975266
23668,15,13.25,-17.25,0,7770.8288,4526.1436226368
23804,16,13.75,-21.25,0,936.12325,34.567610048123
23805,17,13.75,-20.75,0,1312.844525,106.214986192834
23806,18,13.75,-20.25,0,2498.4385,156.110856708139
23807,19,13.75,-19.75,0,1820.7608,729.382791206241
23808,20,13.75,-19.25,0.345850221615892,1231.55255,2249.99166012555
23809,21,13.75,-18.75,0,7669.12425,3546.4290548563
23810,22,13.75,-18.25,0.179829482452102,1799.942,17965.69960922
23811,23,13.75,-17.75,0,3880.97075,5426.15536230803
23812,24,13.75,-17.25,0.0138084688374526,5368.61125,10584.2002907395
23960,25,14.25,-21.75,0,1230.264,37.8115043719481
23961,26,14.25,-21.25,0,4055.282,64.1735705016181
23962,27,14.25,-20.75,3.79756682670982,5574.93675,419.983636062592
23963,28,14.25,-20.25,0,9243.164,772.216235298663
23964,29,14.25,-19.75,0,10458.215,2776.23362323642
23965,30,14.25,-19.25,0,3987.65325,2393.23175529763
23966,31,14.25,-18.75,0,6549.1275,3692.3855856061
23967,32,14.25,-18.25,0,2547.104675,3713.58554384112
23968,33,14.25,-17.75,0,1522.8102,5131.49254284054
24114,34,14.75,-24.75,0,650.0315,65.5985080537303
24115,35,14.75,-24.25,0,340.6072,32.6985437769526
24116,36,14.75,-23.75,0,2870.94925,45.5607390504902
24117,37,14.75,-23.25,12.4290766545305,3084.81605,162.969211634248
24118,38,14.75,-22.75,0.416143606870509,1567.85025,133979.411345499
24119,39,14.75,-22.25,2.3737839881082,1263.623,6268.16641523782
24120,40,14.75,-21.75,0,2493.25375,78.4457624349743
24121,41,14.75,-21.25,0.644826784716777,9729.068425,2201.08567740023
24122,42,14.75,-20.75,0,1723.060175,1682.17311816849
24123,43,14.75,-20.25,0.370318177976695,6686.94,9978.96998231113
24124,44,14.75,-19.75,0.623970279518753,4890.6585,4112.60715821385
24125,45,14.75,-19.25,0,2543.546,749.962817549706
24126,46,14.75,-18.75,0,646.5366,529.426210016012
24127,47,14.75,-18.25,0,405.343025,2764.35037714243
24128,48,14.75,-17.75,0.0616264357132667,822.7238,57692.5341393948
24275,49,15.25,-26.75,0.503489514320255,3783.1875,13467.1221876875
24276,50,15.25,-26.25,0,2513.6215,25.0424895165525
24277,51,15.25,-25.75,0,1992.22025,26.6105876835063
24278,52,15.25,-25.25,0,2835.681,26.7215829198249
24279,53,15.25,-24.75,0,818.55625,140.244805600494
24280,54,15.25,-24.25,0,291.83539,35.3720240229741
24281,55,15.25,-23.75,0,4679.56975,58.2728945249692
24282,56,15.25,-23.25,0,1021.797325,90.6366186933592
24283,57,15.25,-22.75,70.3171046699006,1940.5835,78.8083795281127
24284,58,15.25,-22.25,34.61385073896,4121.1195,399.272257976234
24285,59,15.25,-21.75,0,2949.922025,2246.8619741872
24286,60,15.25,-21.25,0.239526881349478,1563.94225,3801.72562344559
24287,61,15.25,-20.75,0,1601.612925,2533.39457881451
24288,62,15.25,-20.25,0.0590395774055731,6347.249525,3366.57713754475
24289,63,15.25,-19.75,0,2312.392925,1129.37900626659
24290,64,15.25,-19.25,0,674.1279325,616.02008580789
24291,65,15.25,-18.75,0,232.012325,500.301533726044
24292,66,15.25,-18.25,0,222.05385,12709.5783621892
24293,67,15.25,-17.75,0.113228340557221,293.651975,94580.5543563366
24443,68,15.75,-27.75,0,2258.1755,1.17569542459341
24444,69,15.75,-27.25,0,5865.26175,1.40695799607784
24445,70,15.75,-26.75,0,3818.1555,5.91064646554878
24446,71,15.75,-26.25,0,4078.03175,26.4975654729642
24447,72,15.75,-25.75,0,3747.883,32.107324232813
24448,73,15.75,-25.25,0,4854.2425,103.90633290913
24449,74,15.75,-24.75,1.01186207268092,1248.59175,429.705694413744
24450,75,15.75,-24.25,1.76784008280031,1951.88539,113.032788680866
24451,76,15.75,-23.75,0,1302.183775,173.816893167794
24452,77,15.75,-23.25,0,6692.787,156.102202858776
24453,78,15.75,-22.75,0,4307.37725,197.220778292045
24454,79,15.75,-22.25,0.684870335153877,6198.3895,1779.26195045188
24455,80,15.75,-21.75,1.37548691294976,1240.481475,10356.118395716
24456,81,15.75,-21.25,0.615634646415036,2458.8145,9050.11800862849
24457,82,15.75,-20.75,0.194360539218676,1435.582575,1856.37735286355
24458,83,15.75,-20.25,0,2891.195275,1550.16455295682
24459,84,15.75,-19.75,0,460.342475,1341.05217254162
24460,85,15.75,-19.25,0.705956752218441,750.111225,1410.55667265318
24461,86,15.75,-18.75,0,527.0262,299.250365186504
24462,87,15.75,-18.25,0.00305662322561245,230.309025,10771.3701886754
24463,88,15.75,-17.75,0.281070852329293,256.4169,273010.500923634
24612,89,16.25,-28.25,57.8069344744693,1476.931375,64.0837940955567
24613,90,16.25,-27.75,0,7565.4775,1.58998307294678
