0,51.195,16.178,2.3761,0.12955,0,0,0,0,0
51.195,0,0,47.301,139.11,0,0,0,0,0
16.178,0,0,16.259,0,3.4673,0,0,0,0
2.3761,47.301,16.259,0,0.023538,5.4238e-05,102.12,0,0,0
0.12955,139.11,0,0.023538,0,0.048596,52.701,0.0018023,0,0
0,0,3.4673,5.4238e-05,0.048596,0,142.86,0,0.0015778,1.3989
0,0,0,102.12,52.701,142.86,0,70.837,69.866,21.626
0,0,0,0,0.0018023,0,70.837,0,0,0.044506
0,0,0,0,0,0.0015778,69.866,0,0,4.4991
0,0,0,0,0,1.3989,21.626,0.044506,4.4991,0
