0,0,0,0,0,0,0,0,34.471,37.417,0,0,0,0,0,0,35.608,0,0,0,0,0,0,32.182,32.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,52.285,47.936,41.132,0,0,0,0,35.608,0,57.758,0,0,0,0,0,68.476,34.252,43.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,46.489,39.637,120,0,0,0,0,57.758,0,5.8203,0,0,0,0,0,45.195,5.8203,5.8203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39.246,120,43.21,0,0,0,0,5.8203,0,120,0,0,0,0,0,5.8203,5.8203,10.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,120,43.467,49.487,0,0,0,0,120,0,40.987,0,0,0,0,0,111.88,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58.977,35.249,30.475,0,0,0,0,40.987,0,44.096,0,0,0,0,0,22.982,58.507,70.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,42.762,21.15,0,0,0,0,0,44.096,0,33.429,0,0,0,0,0,66.758,50.303,62.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.71,0,0,0,0,0,0,33.429,0,0,0,0,0,0,0,39.69,37.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.182,68.476,0,0,0,0,0,0,0,32.744,0,0,0,0,0,0,51.481,49.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.758,34.252,45.195,0,0,0,0,0,32.744,0,40.422,0,0,0,0,0,33.749,39.219,33.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.797,5.8203,5.8203,0,0,0,0,0,40.422,0,5.8203,0,0,0,0,0,27.258,24.365,5.8203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8203,5.8203,111.88,0,0,0,0,0,5.8203,0,5.8203,0,0,0,0,0,55.488,8.8504,18.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.657,120,22.982,0,0,0,0,0,5.8203,0,120,0,0,0,0,0,5.8203,5.8203,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,58.507,66.758,0,0,0,0,0,120,0,70.621,0,0,0,0,0,62.915,120,76.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.356,50.303,39.69,0,0,0,0,0,70.621,0,73.181,0,0,0,0,0,40.308,64.446,33.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.172,37.585,0,0,0,0,0,0,73.181,0,0,0,0,0,0,0,63.674,29.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.481,33.749,0,0,0,0,0,0,0,35.676,0,0,0,0,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.678,39.219,27.258,0,0,0,0,0,35.676,0,31.38,0,0,0,0,0,34.231,45.765,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.176,24.365,55.488,0,0,0,0,0,31.38,0,24.752,0,0,0,0,48.474,30.683,64.673,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8203,8.8504,5.8203,0,0,0,0,0,24.752,0,5.8203,0,0,0,0,46.451,42.326,46.991,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.761,5.8203,62.915,0,0,0,0,0,5.8203,0,120,0,0,0,0,40.032,48.109,64.028,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,40.308,0,0,0,0,0,120,0,46.15,0,0,0,0,120,56.634,49.421,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.512,64.446,63.674,0,0,0,0,0,46.15,0,30.918,0,0,0,0,79.117,56.726,62.957,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.292,29.126,0,0,0,0,0,0,30.918,0,0,0,0,0,0,32.485,24.388,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.32,34.231,48.474,0,0,0,0,0,0,46.255,0,0,0,0,0,43.645,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.765,30.683,46.451,0,0,0,0,46.255,0,54.937,0,0,0,0,36.022,59.968,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.673,42.326,40.032,0,0,0,0,54.937,0,32.383,0,0,0,56.095,51.529,39.252,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.991,48.109,120,0,0,0,0,32.383,0,52.004,0,0,0,34.098,31.97,50.188,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.028,56.634,79.117,0,0,0,0,52.004,0,62.953,0,0,0,63.157,59.633,63.958,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.421,56.726,32.485,0,0,0,0,62.953,0,42.2,0,0,0,63.994,36.711,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.957,24.388,0,0,0,0,0,42.2,0,0,0,0,0,37.204,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.645,36.022,56.095,0,0,0,0,0,50.886,0,0,0,48.614,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.968,51.529,34.098,0,0,0,50.886,0,34.348,0,0,42.198,62.349,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.252,31.97,63.157,0,0,0,34.348,0,58.364,0,53.599,40.444,48.263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.188,59.633,63.994,0,0,0,58.364,0,56.226,0,64.197,50.73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.958,36.711,37.204,0,0,0,56.226,0,0,0,55.196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.614,42.198,53.599,0,0,0,52.549,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.349,40.444,64.197,0,52.549,0,48.679
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263,50.73,55.196,0,48.679,0
