0,183.74,0,0.082952,1.5721,0.013962,0,0,0,0
183.74,0,48.501,0,185.03,67.467,0,0,0,0
0,48.501,0,0,0,0.014409,0,0,0,0
0.082952,0,0,0,0.34033,0,3.412,0,0,0
1.5721,185.03,0,0.34033,0,9.1103,0.29198,2.1858,0,0
0.013962,67.467,0.014409,0,9.1103,0,14.092,0.0063421,0.16063,0
0,0,0,3.412,0.29198,14.092,0,8.729,0,9.721
0,0,0,0,2.1858,0.0063421,8.729,0,0.08556,7.2105e-05
0,0,0,0,0,0.16063,0,0.08556,0,0.013026
0,0,0,0,0,0,9.721,7.2105e-05,0.013026,0
