104.01,98.276,77.718,107.75,8.6513
104.12,98.458,75.129,107.75,27.801
104.01,98.281,77.436,107.75,16.768
104,98.238,77.969,107.76,5.1106
104.21,98.708,68.89,107.64,32.3
104.1,98.465,73.358,107.68,31.66
104,98.25,77.172,107.73,21.098
103.96,98.156,79.631,107.79,14.712
103.94,98.542,57.513,107.05,9.862
104.09,98.595,64.754,107.4,34.121
104.02,98.383,71.442,107.57,36.658
103.91,98.126,77.123,107.66,34.662
103.87,97.985,82.121,107.79,36.767
103.86,97.902,87.009,107.97,40.007
103.86,98.648,47.094,106.64,7.6119
103.82,98.464,51.205,106.78,20.068
103.77,98.253,58.703,106.97,30.257
103.67,97.929,68.351,107.17,39.042
103.57,97.632,77.353,107.37,38.048
103.53,97.451,85.323,107.64,46.94
103.07,96.76,90.869,107.61,46.998
102.38,95.834,93.213,107.29,27.088
104.1,99.229,46.742,106.56,25.617
103.86,98.816,38.894,106.46,26.891
103.57,98.259,40.506,106.35,15.219
103.12,97.505,45.252,106.21,33.873
102.71,96.685,65.371,106.22,39.713
102.53,96.176,78.73,106.47,46.878
102.74,96.265,89.651,107.19,54.142
101.76,94.923,95.396,106.93,52.097
99.84,92.492,98.336,105.91,43.63
104.41,99.943,50.54,106.53,31.579
103.77,98.934,38.094,106.1,17.061
102.98,97.702,11.08,105.56,30.349
101.82,95.93,43.109,104.77,18.894
100.71,94.097,65.662,104.28,39.429
99.93,92.61,81.153,104.26,45.823
99.041,91.117,91.399,104.31,37.212
98.597,90.546,98.799,104.76,53.233
96.212,87.737,102.7,103.75,47.198
93.124,84.232,105.5,102.19,15.095
105.29,101.52,63.555,106.91,36.119
104.73,100.72,58.046,106.51,23.177
103.79,99.319,43.932,105.78,17.571
102.36,97.319,43.789,104.63,27.617
99.975,93.871,47.892,102.69,27.444
97.607,90.157,70.266,101.04,31.4
95.026,85.947,83.88,99.874,33.112
93.41,83.036,93.623,99.772,38.981
91.956,81.094,100.45,99.981,34.781
90.946,80.508,105.57,100.43,43.83
89.775,80.155,108.72,100.42,41.825
89.699,81.158,111.32,100.8,43.818
105.67,102.26,70.291,107.06,29.111
105.35,101.82,68.3,106.79,34.99
104.3,100.42,66.895,105.85,31.585
101.82,97.22,65.695,103.48,22.074
98.259,92.488,69.742,100.39,14.045
93.998,86.185,77.931,97.044,13.551
88.856,77.198,88.415,93.76,11.875
84.172,69.526,96.572,92.327,13.355
82.377,66.337,103.47,93.163,33.945
82.383,68.109,108.27,95.215,37.443
84.696,73.303,111.17,97.796,30.776
87.169,79.269,113.44,99.717,46.975
89.087,82.107,114.72,100.87,52.385
106.63,103.89,82.323,107.62,30.654
106.18,103.3,81.313,107.24,38.862
105.23,102.04,82.102,106.3,40.237
102.07,98.316,82.271,103.14,21.346
97.441,92.617,84.013,98.416,18.867
90.319,83.745,89.131,91.313,20.66
80.357,69.987,95.039,84.729,9.0406
72.002,47.574,101.65,81.429,12.091
68.267,45.285,107.2,83.769,21.766
70.851,47.314,111.11,88.675,16.228
77.41,68.067,113.78,94.754,30.917
84.088,77.414,115.41,98.352,48.544
86.025,79.924,115.77,99.435,33.025
107.63,105.39,90.275,108.4,12.286
107.45,105.17,90.137,108.23,32.94
106.83,104.45,90.049,107.6,26.85
106.02,103.6,92.371,106.7,39.32
102.89,100.16,93.507,103.37,23.369
97.917,94.716,95.438,97.903,38.334
88.711,84.657,98.346,87.311,24.131
74.605,68.793,103.01,68.369,28.142
51.08,45.64,107.64,64.352,15.746
48.726,9.8999,111.53,68.415,29.996
51.6,47.082,114.61,83.851,24.712
73.105,68.231,116.91,93.214,43.694
80.693,76.987,117.64,96.966,51.915
108.19,106.17,93.695,108.87,28.335
108.14,106.18,94.775,108.78,33.64
107.69,105.82,96.467,108.27,20.164
106.92,105.19,99.055,107.37,30.653
105.15,103.57,102.52,105.28,48.821
99.326,98.029,104.28,98.692,39.576
89.852,89.167,107,87.074,46.003
73.375,74.499,109.62,66.721,38.327
54.094,54.904,113.01,23.392,41.929
11.863,50.791,115.51,67.908,39.284
50.293,51.097,117.45,82.809,19.95
71.591,72.19,119.13,92.916,49.927
80.202,79.431,120.04,96.837,58.781
109.1,107.54,99.524,109.62,40.252
108.79,107.48,102.1,109.21,18.007
108.6,107.58,105.5,108.89,42.823
106.89,106.4,109.36,106.94,52.791
101.9,102.39,111.67,101.36,51.983
92.449,94.893,113.47,90.793,41.069
78.367,84.273,115.03,71.038,38.234
54.883,75.49,116.7,67.237,18.583
54.477,73.364,118.9,72.421,39.431
57.172,75.454,120.56,87.519,39.689
74.26,78.771,121.44,93.703,46.373
110.21,109.26,106.02,110.55,48.228
110.05,109.57,110.32,110.28,45.066
108.7,109.01,114.43,108.81,50.572
103.47,105.15,116.06,103.48,35.413
95.868,99.876,117.73,95.944,49.692
84.112,92.412,118.15,87.709,27.8
77.623,88.279,119.4,84.739,40.281
75.475,87.275,121.26,87.681,49.978
77.438,87.621,122.65,92.106,43.981
82.371,90.471,124.14,97.104,61.478
110.77,111.46,117.94,110.93,47.607
106.32,108.35,119.05,106.66,59.541
97.571,101.99,119.05,99.059,34.343
88.072,95.291,119.24,91.938,16.691
83.097,91.981,120.21,89.702,32.387
82.562,91.592,122.1,91.871,51.201
85.67,93.683,124.23,96.7,62.568
87.315,94.698,125.09,98.811,58.218
