158.72,312.39,348.09,292.56,1.7263
137.4,327.56,361.97,308.83,3.4136
125.39,334.27,368.18,316.16,20.872
184.53,294.38,331.84,273.29,0.69298
164.87,304.34,340.7,284.01,5.6491
149.03,317.46,352.64,298.14,10.58
116.56,325.43,360,307.01,16.965
72.773,339.38,372.9,322.14,39.84
18.704,355.11,387.53,339.31,64.478
30.618,350.25,382.91,334.42,15.846
212.8,279.35,318.54,257.11,3.0116
199.49,281.87,320.59,259.96,3.1565
179.64,289.15,326.93,268.01,5.6074
144.96,300.85,337.18,280.89,2.1013
119.57,310,345.57,291.26,8.4861
70.595,319.5,354.39,302.1,26.111
55.3,325.67,359.91,309.66,27.108
54.285,328.93,362.84,313.54,35.163
232.43,275.33,315.25,252.6,12.719
224.6,273.47,313.36,250.73,10.469
211.73,270.77,310.64,248.07,11.713
195.89,269.05,308.62,246.7,11.256
170.36,273.5,312.11,252.47,8.3939
143.56,279.15,316.84,259.58,13.41
117.73,287.14,323.88,269.42,12.059
99.35,297.81,333.41,282.23,17.701
107.38,298.13,333.6,283.93,27.333
245.25,282.63,321.87,260.38,9.0504
237.97,275.51,315.45,252.76,19.584
234.34,259.46,300.89,235.46,16.743
229.84,243.43,285.82,218.76,11.843
220.4,234.35,276.7,210.03,9.1227
194.23,239.6,280.63,217.04,16.283
173.7,246.07,285.46,226.1,16.05
161.24,255.49,293.4,238.72,17.118
154.46,267.02,304.01,252.89,11.717
161.29,274.9,311.44,262.77,23.95
240.89,275.37,315.38,252.57,18.88
246.25,205.22,251.07,177.97,28.599
239.66,192.24,238.32,165.18,20.637
218.41,204.9,247.76,181,18.38
208.06,212.57,253.07,192.22,18.85
204.26,217.82,256.17,201.93,10.487
200.65,238.37,276.12,226.62,18.432
212,252.82,290.39,243.03,14.505
239.36,268.59,305.46,260.12,25.588
268.61,275.96,312.43,268.67,9.1393
261.17,153.22,203.77,124.03,33.505
259.36,154.38,204.01,125.62,30.729
252.98,154.57,199.94,128.57,11.777
244.19,169.99,208.16,151.3,22.639
239.5,184.07,220.35,173.14,19.475
237.79,206.32,244.58,197.59,18.822
242.9,233.07,271.73,225.43,20.03
257.42,251.74,289.66,244.5,25.01
268.73,268,305.09,260.89,27.161
279.52,278.06,314.74,271.37,38.683
279.88,106,159.38,78.422,37.614
276.52,115.38,157.81,85.809,32.142
271.24,128.67,156.08,120.91,15.477
262.13,162.37,199.05,155.94,22.043
261.27,186.47,227,182.28,21.725
259.67,218.64,258.66,213.39,9.0234
263.48,239.7,278.63,233.79,22.492
271.36,264.78,302.18,258,29.892
281.33,277.98,314.72,271.39,47.782
298.96,54.016,152.47,56.827,53.427
299.08,66.844,144.19,24.127,55.24
294.79,76.269,82.666,78.335,46.225
286.71,113.47,155.95,115.85,29.548
280.23,144.23,189.05,146.79,25.998
275.98,172.03,216.61,172.78,23.702
275.04,196.07,238.49,194.76,22.075
307.49,16.013,144.91,71.221,57.356
307.06,61.709,153.54,79.85,31.199
296.85,98.818,156.07,114.25,18.438
290.34,132.91,187.54,142.96,30.598
284.22,168.5,215.18,171.61,28.968
284.35,189.96,233.47,190.42,23.024
286.24,196.45,239.12,196.41,15.207
312.1,42.429,158.19,90.482,21.449
308.35,54.923,160.26,97.978,39.798
303.91,88.584,167.79,112.89,35.199
288.19,192.8,236.15,193.59,29.753
289.22,197.56,240.32,198.06,29.986
