1146.3,1095.2,1242.3,9276.2,101.09
1242.1,1200.1,1320.2,9264.7,106.48
1233.8,1190.9,1313.4,9266,77.278
1226.1,1182.1,1307.9,9269.6,22.79
1185.7,1138.5,1273.9,9272,87.704
1145.2,1094.4,1240.7,9275,99.712
1107.6,1052.6,1211.4,9279.4,104.19
1066.8,1007.5,1180.2,9285.6,96.189
1252.6,1211.5,1328.9,9263.1,132.16
1244.1,1202.4,1321.6,9263.8,116.01
1233,1190.5,1312.2,9264.6,92.345
1212.2,1168.2,1294.2,9265.8,80.19
1182.6,1136.2,1269.1,9268,86.091
1140.3,1089.9,1234.5,9271.4,94.458
1094.7,1039.3,1199.2,9277.4,96.023
1051.4,990.54,1167.3,9285.3,84.314
1009.2,942.44,1138.2,9296.7,104.98
733.19,640.89,1079.7,9418.4,128.88
724.49,634.99,1096.7,9430.2,129.03
710.66,625.99,1109.6,9439.3,117.27
707.27,626.84,1123.1,9445.5,113.84
1260,1219.7,1335,9262,149.15
1256,1215.4,1331.4,9261.9,124.7
1247.5,1206.4,1323.8,9261.7,133.08
1231.9,1189.9,1309.8,9261.1,119.15
1204.6,1161.2,1285.1,9260.1,98.656
1171.4,1125.9,1255.6,9260.7,65.73
1132.1,1083,1223.1,9263.7,96.036
1083,1028.5,1184.2,9272.2,97.927
1026.9,964.37,1144.9,9283.7,102.61
977.45,907.67,1110.9,9299.8,111.03
912.82,833.25,1077.7,9325,131.46
828.37,737.29,1051.8,9360,144.32
764.32,668.41,1055.1,9395,141.86
725.28,630.06,1069.5,9416.8,127.94
708.17,616.66,1086.4,9428.8,120.3
702.07,616.34,1105.3,9439.3,112.08
701.01,621.29,1125.2,9447.3,109.29
703.17,630.02,1145.3,9454.7,107.17
704.11,635.2,1158.1,9459.4,104.28
1263.8,1224,1338.2,9260.8,163.07
1258.8,1218.8,1333.5,9260.1,155.65
1247.4,1206.9,1322.7,9257.9,140.42
1227,1185.9,1303.3,9255,125.66
1196.6,1154.3,1274.6,9251.4,106.78
1164.2,1120.3,1244.9,9250.4,102.42
1123,1076,1208.6,9251.7,100.65
1068.4,1016.3,1162.5,9260.4,104.93
1008.1,948.21,1115.4,9277.7,108.34
940.82,870.36,1069.2,9300,119.58
875.03,791.9,1038.1,9328.4,137.15
800.8,704.3,1021.4,9359.2,145.81
743.67,640.03,1024.8,9390.6,139.97
701.72,598.36,1044.6,9413.5,130.24
684.42,585.45,1071.8,9429.8,119.81
681.74,592.04,1099.6,9441.2,112.26
688.8,610.53,1132.1,9452,109.57
697.94,628.07,1155,9459,107.6
702.8,636.71,1166,9462.4,92.672
1268.2,1228.9,1341.9,9260.2,180.09
1258.5,1219,1332.4,9257.3,154.71
1246.6,1206.8,1320.8,9253.2,140.63
1225.2,1185.1,1299.2,9247.3,125.15
1194,1153.3,1268.8,9240.8,115.95
1158.7,1117.4,1234.1,9234.7,111.73
1117.3,1074,1194.9,9234.5,112.54
1058.8,1011.3,1140.5,9242.6,112.55
981.79,926.97,1068.5,9263.5,117.47
901.4,835.25,999.8,9293.3,128.57
826.12,743.68,950.09,9325.6,145.33
754.59,651.59,945.45,9363.4,156.12
688.65,567.32,961.2,9391.7,146.54
643.37,514.25,998.33,9418,144.61
628.78,510.45,1049.6,9434,126.07
632.19,532.04,1094.9,9447,118.36
659.82,580.83,1139,9457.8,110.83
690.56,629.56,1175.2,9466.8,110.71
702.39,644.68,1186.1,9469.6,107.22
1256.5,1217.5,1329.4,9252.7,133.03
1243.1,1204.3,1315.5,9246.4,118.52
1223,1184.2,1294.6,9238.1,125.76
1191.5,1152.5,1262.8,9228.2,91.851
1157.3,1118.3,1227.4,9214.2,126.61
1116.7,1077.3,1186.2,9206.7,109.57
1050.7,1009.3,1118.8,9208.2,126.18
960.39,914.56,1017.5,9233.9,131.96
861.68,806.96,901.17,9278.2,141.99
744.74,678.99,778.06,9323,156.81
676.01,563.76,797.01,9368.8,183.28
594.53,445.78,839.71,9403.4,179.53
