"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,62.5785,161.686666666667,1,NA,NA
1,5,149.0381,188.001666666667,1,NA,NA
1,6,70.8588,138.396666666667,1,NA,NA
1,7,120.1582,202.895,1,NA,NA
2,3,208.3208,611.493333333333,1,NA,NA
2,6,94.2692,237.94,1,NA,NA
2,7,143.5686,302.438333333333,1,NA,NA
2,8,192.4747,368.405,1,NA,NA
3,7,129.1871,386.815,1,NA,NA
3,8,75.7056,301.685,1,NA,NA
3,9,166.2902,539.336666666667,1,NA,NA
4,5,78.2824,89.9816666666667,1,NA,NA
4,10,130.4667,208.861666666667,1,NA,NA
4,11,123.8331,172.906666666667,1,NA,NA
4,12,150.2123,154.823333333333,1,NA,NA
5,6,91.7888,144.256666666667,1,NA,NA
5,11,193.9138,243.036666666667,1,NA,NA
5,12,97.107,110.308333333333,1,NA,NA
5,13,105.622,153.146666666667,1,NA,NA
6,7,80.5798,159.136666666667,1,NA,NA
6,12,86.6493,136.996666666667,1,NA,NA
6,13,78.7653,163.385,1,NA,NA
6,14,98.6273,168.275,1,NA,NA
7,8,74.207,134.803333333333,1,NA,NA
7,13,116.3932,206.403333333333,1,NA,NA
7,14,74.5173,153.718333333333,1,NA,NA
7,15,193.9281,518.17,1,NA,NA
8,9,176.7544,449.37,1,NA,NA
8,14,117.5684,213.738333333333,1,NA,NA
8,15,236.9792,578.19,1,NA,NA
8,16,315.9515,741.283333333333,1,NA,NA
9,15,223.4719,305.641666666667,1,NA,NA
9,16,220.2133,343.111666666667,1,NA,NA
10,11,161.7793,277.236666666667,1,NA,NA
10,17,169.0045,239.42,1,NA,NA
10,18,90.276,206.176666666667,0.994517916741899,NA,NA
10,19,166.6524,428.91,0.997030342233706,NA,NA
11,12,95.9048,148.31,1,NA,NA
11,18,138.4134,237.171666666667,0.877319681475927,NA,NA
11,19,104.7232,396.765,1,NA,NA
11,20,114.5085,203.888333333333,1,NA,NA
12,13,92.9639,143.425,1,NA,NA
12,19,133.6696,436.146666666667,1,NA,NA
12,20,70.8923,123.47,1,NA,NA
12,21,116.0467,153.785,1,NA,NA
13,14,64.5241,154.151666666667,1,NA,NA
13,20,130.064,191.706666666667,1,NA,NA
13,21,77.3985,114.546666666667,1,NA,NA
13,22,134.5031,199.08,1,NA,NA
14,15,133.0839,395.891666666667,1,NA,NA
14,21,100.1789,152.235,1,NA,NA
14,22,68.4598,139.8,1,NA,NA
14,23,458.4015,445.443333333333,1,NA,NA
15,16,80.507,166.831666666667,1,NA,NA
15,22,90.5035,318.495,1,NA,NA
15,23,102.4903,128.06,0.472614020435085,NA,NA
15,24,84.3425,141.75,0.908525466371679,NA,NA
16,23,99.2317,165.503333333333,0.455295031728772,NA,NA
16,24,81.0839,179.193333333333,0.904849174743691,NA,NA
17,18,174.5529,241.426666666667,1,NA,NA
17,25,102.0971,390.666666666667,1,NA,NA
17,26,79.8455,98.88,1,NA,NA
17,27,133.8819,170.538333333333,1,NA,NA
18,19,70.4619,245.518333333333,1,NA,NA
18,26,153.0214,230.023333333333,1,NA,NA
18,27,81.0974,150.426666666667,1,NA,NA
18,28,380.3562,500.363333333333,1,NA,NA
19,20,152.2733,491.706666666667,1,NA,NA
19,27,127.2963,340.083333333333,1,NA,NA
19,28,192.1974,579.165,1,NA,NA
19,29,207.8123,618.356666666667,1,NA,NA
20,21,69.3482,102.118333333333,1,NA,NA
20,28,124.4975,289.586666666667,1,NA,NA
20,29,118.292,195.258333333333,1,NA,NA
20,30,122.8249,203.815,1,NA,NA
21,22,58.3963,94.11,1,NA,NA
21,29,107.7101,165.055,1,NA,NA
21,30,64.3437,120.613333333333,1,NA,NA
21,31,284.7181,291.383333333333,1,NA,NA
22,23,416.6189,387.416666666667,1,NA,NA
22,30,121.4482,205.24,1,NA,NA
22,31,341.8227,376.01,1,NA,NA
22,32,419.3929,514.073333333333,1,NA,NA
23,24,89.9563,113.41,0.914233816012682,NA,NA
23,31,134.2128,154.385,1,NA,NA
23,32,153.8397,251.778333333333,1,NA,NA
23,33,154.0392,227.623333333333,0.470595490890961,NA,NA
24,32,143.9977,327.875,0.855277549571972,NA,NA
24,33,98.7902,198.105,0.252619943455987,NA,NA
