"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,91.0022,88.445,1,NA,NA
1,8,131.5108,130.878333333333,0.949335758480856,NA,NA
1,9,180.3509,190.02,1,NA,NA
2,3,81.7666,88.4583333333333,1,NA,NA
2,8,123.0448,144.63,1,NA,NA
2,9,98.277,124.561666666667,1,NA,NA
2,10,111.4894,146.561666666667,1,NA,NA
3,4,71.7927,103.75,1,NA,NA
3,9,183.8581,193.218333333333,1,NA,NA
3,10,130.2762,166.59,1,NA,NA
3,11,103.4428,120.24,1,NA,NA
4,5,209.7639,328.121666666667,1,NA,NA
4,10,130.9295,187.423333333333,1,NA,NA
4,11,104.0961,141.073333333333,1,NA,NA
4,12,174.0686,216.12,1,NA,NA
5,6,68.2114,140.663333333333,1,NA,NA
5,11,130.5222,238.883333333333,1,NA,NA
5,12,67.7495,188.98,1,NA,NA
5,13,100.7286,208.541666666667,1,NA,NA
6,7,163.2696,158.82,1,NA,NA
6,12,84.4923,122.391666666667,1,NA,NA
6,13,68.0673,88.9716666666667,1,NA,NA
6,14,100.6316,126.93,1,NA,NA
7,13,119.7477,158.558333333333,1,"126482","10586"
7,14,76.3238,107.426666666667,1,NA,NA
7,15,114.2955,117.911666666667,1,NA,NA
8,9,89.2289,139.25,1,NA,NA
8,21,83.8269,73.1016666666667,0.246567923384884,NA,NA
8,22,135.7962,133.115,0.763687054571483,NA,NA
9,10,73.5508,123.101666666667,1,NA,NA
9,21,105.7717,129.485,0.835102395064086,NA,NA
9,22,83.2557,115.896666666667,1,NA,NA
9,23,116.0942,181.003333333333,1,NA,NA
10,11,111.8829,152.941666666667,1,NA,NA
10,22,126.9375,167.048333333333,1,NA,NA
10,23,102.0014,170.821666666667,1,NA,NA
10,24,121.0821,195.746666666667,1,NA,NA
11,12,94.8268,126.805,1,NA,NA
11,23,165.9315,205.213333333333,1,NA,NA
11,24,72.047,167.06,1,NA,NA
11,25,121.7872,239.29,1,NA,NA
12,13,96.0969,135.251666666667,1,NA,NA
12,24,166.8738,294.058333333333,1,NA,NA
12,25,193.4416,269.546666666667,1,NA,NA
12,26,155.0926,227.696666666667,1,NA,NA
13,14,70.7758,119.803333333333,1,NA,NA
13,25,108.0764,175.063333333333,1,NA,NA
13,26,69.7275,133.213333333333,1,NA,NA
13,27,116.9062,146.876666666667,1,NA,NA
14,15,74.7249,104.381666666667,1,NA,NA
14,26,156.0209,196.228333333333,1,NA,NA
14,27,95.8595,121.12,1,NA,NA
14,28,111.2751,137.848333333333,1,NA,NA
15,16,77.2423,85.7866666666667,1,NA,NA
15,27,104.0258,129.581666666667,1,NA,NA
15,28,77.3139,127.596666666667,1,NA,NA
15,29,186.4292,205.355,1,NA,NA
16,17,82.6235,115.503333333333,1,NA,NA
16,28,121.8509,185.088333333333,1,NA,NA
16,29,130.0294,155.463333333333,1,NA,NA
16,30,98.0088,135.968333333333,1,NA,NA
17,18,149.8274,254.346666666667,1,NA,NA
17,29,95.5352,146.21,1,NA,NA
17,30,63.5145,126.715,1,NA,NA
17,31,109.3533,136.82,1,NA,NA
18,19,644.8546,864.175,0.741815907027724,NA,NA
18,30,178.0183,287.651666666667,1,NA,NA
18,31,103.9809,251.106666666667,1,NA,NA
18,32,224.4898,427.546666666667,1,NA,NA
19,20,366.7495,499.825,0.668343741888198,NA,NA
19,31,535.2852,619.323333333333,0.69873056480348,NA,NA
19,32,478.2616,618.586666666667,0.662809992351469,NA,NA
19,33,393.3094,486.82,0.589979034317512,NA,NA
20,32,101.4188,186.861666666667,1,NA,NA
20,33,69.4613,163.188333333333,1,NA,NA
20,34,121.2688,160.04,1,NA,NA
21,22,78.7526,75.6033333333333,0.349823370910929,NA,NA
21,36,97.9429,91.8266666666667,0.254630513555375,NA,NA
21,37,111.1037,98.2933333333333,0.349149488270868,NA,NA
22,23,83.6658,120.858333333333,1,NA,NA
22,36,100.2804,100.236666666667,0.415644364490697,NA,NA
22,37,76.6392,83.0933333333333,0.724569149991127,NA,NA
22,38,152.7661,140.765,0.439492426325229,NA,NA
23,24,80.823,109.943333333333,1,NA,NA
23,37,115.8471,153.04,0.91463144092515,NA,NA
23,38,96.6217,123.46,1,NA,NA
23,39,101.5377,164.055,1,NA,NA
24,25,94.5459,112.225,0.817996338286483,NA,NA
24,38,94.1985,109.683333333333,1,NA,NA
24,39,76.9967,147.245,1,NA,NA
24,40,110.7319,121.886666666667,1,NA,NA
25,26,72.5945,105.305,1,NA,NA
25,39,124.8869,187.715,0.862214421380002,NA,NA
25,40,75.5621,93.7866666666667,0.993815674545406,NA,NA
25,41,123.2372,159.985,0.996208131622381,NA,NA
26,27,74.7582,85.7883333333333,1,NA,NA
26,40,100.7242,130.745,1,NA,NA
26,41,118.4753,155.57,1,NA,NA
26,42,127.9067,159.391666666667,1,NA,NA
27,28,59.1145,64.2266666666667,1,NA,NA
27,41,101.3173,137.001666666667,1,NA,NA
27,42,75.0156,110.2,1,NA,NA
27,43,104.9922,178.235,1,NA,NA
28,29,102.1673,235.131666666667,1,NA,NA
28,42,119.2776,147.566666666667,1,NA,NA
28,43,85.5838,184.058333333333,1,NA,NA
28,44,123.8325,252.27,1,NA,NA
29,30,106.2543,162.541666666667,1,NA,NA
29,43,128.9581,257.583333333333,1,NA,NA
29,44,79.087,156.27,1,NA,NA
29,45,122.6123,150.621666666667,1,NA,NA
30,31,89.5742,121.73,1,NA,NA
30,44,161.7814,231.02,1,NA,NA
30,45,185.1742,213.513333333333,1,NA,NA
30,46,169.9118,219.856666666667,1,NA,NA
31,32,114.9858,182.143333333333,1,NA,NA
31,45,100.2216,105.813333333333,1,NA,NA
31,46,84.9593,112.156666666667,1,NA,NA
31,47,99.6055,125.746666666667,1,NA,NA
32,33,102.1927,173.41,1,NA,NA
32,46,138.676,214.15,1,NA,NA
32,47,110.6466,204.486666666667,1,NA,NA
32,48,125.1469,233.685,1,NA,NA
33,34,67.5437,90.11,1,NA,NA
33,47,125.5617,165.53,1,NA,NA
33,48,129.898,152.156666666667,1,NA,NA
33,49,124.8621,123.31,0.922320766412894,NA,NA
34,35,64.0449,102.935,1,NA,NA
34,48,113.5011,139.326666666667,1,"114900","8815"
34,49,108.4652,110.48,0.910577853009211,NA,NA
34,50,129.6185,175.408333333333,1,NA,NA
35,49,117.6347,200.781666666667,1,NA,NA
35,50,99.4137,149.131666666667,1,NA,NA
35,51,116.8977,223.5,1,NA,NA
36,37,71.9918,81.515,0.727775941148853,NA,NA
36,52,68.3931,61.375,0.210293143606592,NA,NA
36,53,135.9832,125.513333333333,0.380651888871648,NA,NA
37,38,79.3411,90.11,0.831629296328506,NA,NA
37,52,119.826,101.57,0.319853487312415,NA,NA
37,53,77.0986,85.725,0.635306431885363,NA,NA
37,54,88.2351,99.7466666666667,0.361633138777129,NA,NA
38,39,78.1212,123.955,1,NA,NA
38,53,98.3817,100.611666666667,0.589756855681787,NA,NA
38,54,82.7357,103.181666666667,0.931254585384544,NA,NA
38,55,107.4603,102.706666666667,0.450089009615644,NA,NA
39,40,141.0732,197.341666666667,1,NA,NA
39,54,128.9653,182.345,0.95157143167304,NA,NA
39,55,149.4948,178.683333333333,0.805159778132751,NA,NA
39,56,232.2674,235.411666666667,0.667542525357637,NA,NA
40,41,68.8343,96.8966666666667,1,NA,NA
40,55,123.3328,123.971666666667,0.924738471417938,NA,NA
40,56,79.3738,82.545,0.810258309742396,NA,NA
40,57,121.8264,156.915,1,NA,NA
41,42,90.3011,123.068333333333,1,NA,NA
41,56,100.718,111.146666666667,1,NA,NA
41,57,95.2522,155.333333333333,1,NA,NA
41,58,99.7491,113.768333333333,1,NA,NA
42,43,106.8606,187.531666666667,1,NA,NA
42,57,91.7008,178.12,1,NA,NA
42,58,68.5428,81.41,1,NA,NA
42,59,154.1676,163.005,1,NA,NA
43,44,85.7694,199.468333333333,1,NA,NA
43,58,175.4413,211.928333333333,1,NA,NA
43,59,93.1041,138.373333333333,1,NA,NA
43,60,102.9836,196.391666666667,1,NA,NA
44,45,106.0851,138.878333333333,1,NA,NA
44,59,111.3199,175.38,1,NA,NA
44,60,89.7289,172.42,1,NA,NA
44,61,173.5091,208.723333333333,1,NA,NA
45,46,153.3018,178.77,1,NA,NA
45,60,118.0873,174.166666666667,1,NA,NA
45,61,109.8945,125.69,1,NA,NA
45,62,166.613,179.311666666667,1,NA,NA
46,47,73.1575,79.015,1,NA,NA
46,61,112.0278,124.883333333333,1,NA,NA
46,62,102.9526,118.443333333333,1,NA,NA
46,63,98.9339,122.538333333333,1,NA,NA
47,48,67.6892,85.195,1,NA,NA
47,62,110.8254,134.645,1,NA,NA
47,63,79.9173,115.125,1,NA,NA
47,64,90.4799,84.7233333333333,1,NA,NA
48,49,71.2053,99.3916666666667,0.516216421180357,NA,NA
48,63,106.3063,151.893333333333,1,NA,NA
48,64,83.1779,98.395,1,NA,NA
48,65,166.7691,212.21,0.530219290960626,NA,NA
49,50,110.069,134.435,1,NA,NA
49,64,103.0072,151.941666666667,0.880518292860513,NA,NA
49,65,111.1404,150.431666666667,1,NA,NA
49,66,99.7747,92.1383333333333,1,NA,NA
50,51,75.302,162.643333333333,1,NA,NA
50,65,117.8542,185.206666666667,1,NA,NA
50,66,74.1232,104.36,1,NA,NA
50,67,98.0591,205.905,1,NA,NA
51,66,94.9421,188.366666666667,1,NA,NA
51,67,58.4974,140.791666666667,1,NA,NA
52,53,150.1727,140.496666666667,0.676244750210924,NA,NA
52,68,116.9127,122.388333333333,0.616265284896094,NA,NA
52,69,64.4329,51.9666666666667,0.0562617176344967,NA,NA
52,70,134.3832,118.308333333333,0.400093910548342,"135160","8585"
53,54,85.5717,96.61,0.41669266825364,NA,NA
53,69,155.8142,173.678333333333,0.901280436109441,NA,NA
53,70,122.7453,125.848333333333,0.59603797134226,NA,NA
53,71,114.302,113.901666666667,0.458705081791952,NA,NA
54,55,71.2855,77.3066666666667,0.550729110408148,NA,NA
54,70,122.8773,132.596666666667,0.676573560312962,NA,NA
54,71,74.6582,82.2183333333333,0.485015751743943,NA,NA
54,72,105.4192,115.008333333333,0.784020573082917,NA,NA
55,56,73.6563,80.25,0.922284991236323,NA,NA
55,71,108.2201,115.998333333333,0.52444090844408,NA,NA
55,72,88.0739,84.2783333333333,0.424049576548785,NA,NA
55,73,87.8308,90.6616666666667,0.363714923955888,NA,NA
56,57,63.3187,105.991666666667,1,NA,NA
56,72,96.5704,86.5216666666667,0.150238426848779,NA,NA
56,73,95.0767,92.0033333333333,0.0957774091864779,NA,NA
