"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,77.584,95.52,0.170273729472223,NA,NA
1,11,117.28,139.776666666667,0.619447476125512,NA,NA
1,12,98.1029,125.21,1,NA,NA
1,13,189.7877,179.278333333333,0.428989038272258,NA,NA
2,3,89.6463,120.536666666667,0.597878103031696,NA,NA
2,12,211.2736,188.756666666667,0.739390307742844,NA,NA
2,13,125.925,115.156666666667,0.562755955722886,NA,NA
2,14,108.7338,93.8866666666667,0.49362618281879,NA,NA
3,13,121.0352,147.548333333333,1,NA,NA
3,14,103.8439,126.278333333333,1,NA,NA
3,15,115.7794,142.723333333333,1,NA,NA
4,5,188.1211,430.156666666667,0.635561204393123,NA,NA
4,16,120.3746,147.678333333333,0.754413510480192,NA,NA
4,17,83.8797,128.443333333333,0.710933979337099,NA,NA
4,18,165.0647,232.198333333333,0.850341199335049,NA,NA
5,6,69.9906,184.483333333333,1,NA,NA
5,17,283.5296,510.98,0.774042093635308,NA,NA
5,18,135.3391,394.531666666667,0.881672950872363,NA,NA
5,19,144.0065,408.908333333333,0.945781651674298,NA,NA
6,7,283.9634,549.195,1,NA,NA
6,18,107.3522,314.015,0.850824668707302,NA,NA
6,19,116.0195,328.391666666667,0.932702692219842,NA,NA
6,20,190.5763,406.153333333333,0.881374484327004,NA,NA
7,8,121.1059,282.675,0.324163665158894,NA,NA
7,19,230.3127,387.845,0.0681186925427907,NA,NA
7,20,150.1916,296.726666666667,0.0859362880056461,NA,NA
7,21,164.1216,321.905,0.365473140325917,NA,NA
8,9,89.2688,111.575,1,NA,NA
8,20,124.9495,199.266666666667,0.434245034994138,NA,NA
8,21,138.8795,224.445,0.729652684521474,NA,NA
8,22,112.7585,163.868333333333,0.798923541086888,NA,NA
9,10,110.456,115.741666666667,1,NA,NA
9,21,164.2277,154.995,1,NA,NA
9,22,75.9905,82.2983333333333,1,NA,NA
9,23,145.9375,131.66,1,NA,NA
10,11,70.8236,100.945,1,NA,NA
10,22,112.4862,129.491666666667,1,NA,NA
10,23,93.544,105.703333333333,1,NA,NA
10,24,117.3419,135.783333333333,1,NA,NA
11,12,62.8418,92.3433333333333,1,NA,NA
11,23,98.804,107.431666666667,1,"96223","6559"
11,24,106.5516,130.1,1,NA,NA
11,25,112.5405,137.998333333333,1,NA,NA
12,13,101.5393,112.556666666667,1,NA,NA
12,24,148.8195,161.503333333333,1,NA,NA
12,25,76.6765,110.466666666667,1,"72715","6014"
12,26,143.5919,176.516666666667,0.852213602875375,NA,NA
13,14,68.3259,66.6766666666667,1,NA,NA
13,25,100.7036,101.55,1,NA,NA
13,26,135.2671,120.693333333333,0.975347276127954,NA,NA
13,27,111.2442,119.993333333333,1,NA,NA
14,15,84.4305,66.6166666666667,1,NA,NA
14,26,89.7269,74.5183333333333,0.962835002658066,NA,NA
14,27,65.704,73.8183333333333,1,"67204","5918"
14,28,108.1519,147.518333333333,1,NA,NA
15,27,94.4614,107.763333333333,1,NA,NA
15,28,67.0843,87.1566666666667,1,NA,NA
16,17,105.5131,106.383333333333,0.994660378663881,NA,NA
16,29,110.1858,95.5233333333333,0.915588864979757,"102104","6783"
17,18,98.9364,146.361666666667,1,NA,NA
17,29,88.482,121.816666666667,1,NA,NA
17,30,113.862,189.191666666667,0.855299651684229,NA,NA
18,19,66.6726,88.2916666666667,1,NA,NA
18,29,118.6795,133.673333333333,0.689529362695326,NA,NA
18,30,118.6272,173.175,0.860919989816855,NA,NA
18,31,103.0616,143.993333333333,0.642088809022953,NA,NA
19,20,89.8108,114.605,0.835215809234524,NA,NA
19,30,138.8741,204.06,0.463454800229848,NA,NA
19,31,91.385,143.415,0.628695205902919,NA,NA
19,32,130.5739,211.39,0.996242743578354,NA,NA
20,21,89.9109,120.82,1,NA,NA
20,31,146.3588,203.636666666667,0.776727467019407,NA,NA
20,32,146.5733,219.481666666667,0.921407923544056,NA,NA
20,33,227.9091,321.68,0.949455725989002,NA,NA
21,22,112.2912,130.92,1,NA,NA
21,32,185.305,251.453333333333,1,NA,NA
21,33,266.6409,353.651666666667,1,NA,NA
21,34,288.6671,409.263333333333,0.847822976709157,NA,NA
22,23,147.9676,145.486666666667,1,NA,NA
22,33,302.5849,368.648333333333,1,NA,NA
22,34,248.271,382.646666666667,0.823062441394733,NA,NA
22,35,100.7626,208.776666666667,1,NA,NA
23,24,70.3039,113.103333333333,1,NA,NA
23,34,198.9349,284.671666666667,0.779181420244221,NA,NA
23,35,65.1806,107.431666666667,1,NA,NA
23,36,106.2831,155.138333333333,1,NA,NA
24,25,67.6845,86.84,1,NA,NA
24,35,108.3423,138.518333333333,1,NA,NA
24,36,72.2924,115.515,1,NA,NA
24,37,128.4254,173.826666666667,0.796382179849158,NA,NA
25,26,90.3284,95.0816666666667,0.656585304289681,NA,NA
25,36,132.059,168.796666666667,1,NA,NA
25,37,80.4283,106.608333333333,0.674869417854163,NA,NA
25,38,121.0171,174.61,0.98129604717346,NA,NA
26,27,87.0511,95.4333333333333,0.961716694811088,NA,NA
26,37,103.9646,138.268333333333,0.721266661921462,NA,NA
26,38,74.4991,109.52,1,NA,NA
26,39,113.8622,111.706666666667,0.980506243956505,NA,NA
27,28,87.4155,116.326666666667,1,NA,NA
27,38,101.7996,176.725,1,NA,NA
27,39,106.9055,132.926666666667,1,NA,NA
27,40,246.9316,382.871666666667,1,NA,NA
28,39,115.4528,118.273333333333,1,NA,NA
28,40,160.2736,268.443333333333,1,NA,NA
29,30,82.2352,119.781666666667,0.912048718737574,NA,NA
29,41,88.083,84.9766666666667,0.24513101832247,NA,NA
29,42,164.5108,166.535,0.378620127067645,NA,NA
30,31,81.3736,117.178333333333,0.501414460182516,NA,NA
30,41,100.2242,139.256666666667,0.310652517056759,NA,NA
30,42,105.9222,166.005,0.372871082981503,NA,NA
30,43,121.0721,194.006666666667,0.327398587455595,NA,NA
31,32,122.145,191.895,1,NA,NA
31,42,128.7546,187.641666666667,0.855261093584229,NA,NA
31,43,135.9288,197.04,0.63268223313806,NA,NA
31,44,132.3785,162.621666666667,0.2903670767792,NA,NA
32,33,95.8433,137.398333333333,1,NA,NA
32,43,145.3552,190.89,0.922171343027288,NA,NA
32,44,83.1496,138.64,0.952758585439479,NA,NA
32,45,118.1884,162.33,0.759120388193437,NA,NA
33,34,115.85,148.155,0.622562796719896,NA,NA
33,44,96.0241,105.008333333333,0.56895567774723,NA,NA
33,45,71.9888,94.1716666666667,0.851013142303883,NA,NA
33,46,129.4301,141.825,0.54505524221587,NA,NA
34,35,134.138,179.371666666667,0.0275134562912821,NA,NA
34,45,107.6364,150.32,0.155941525411919,NA,NA
34,46,81.4895,142.715,0.339323471122046,NA,NA
34,47,113.891,148.188333333333,0.0310287906858312,NA,NA
35,36,65.8448,90.6166666666667,1,NA,NA
35,46,99.7784,144.878333333333,0.947141813400308,NA,NA
35,47,78.7116,102.228333333333,0.873575017627666,NA,NA
35,48,114.8665,115.001666666667,1,"115013","8161"
36,37,124.1025,174.758333333333,0.696091782122212,NA,NA
36,47,107.1205,139.586666666667,0.88866266369431,NA,NA
36,48,104.9087,134.33,0.886315434277615,NA,NA
36,49,99.84,149.526666666667,0.994022441884573,NA,NA
37,38,73.0941,169.351666666667,1,NA,NA
37,48,162.1257,168.885,0.426705064832371,NA,NA
37,49,78.2875,150.561666666667,1,NA,NA
37,50,90.6502,152.185,1,NA,NA
38,39,84.9484,135.87,1,NA,NA
38,49,144.805,167.828333333333,1,NA,NA
38,50,72.0841,110.223333333333,1,NA,NA
38,51,113.0035,240.308333333333,1,NA,NA
39,40,230.2172,291.596666666667,1,NA,NA
39,50,87.5568,66.9983333333333,1,NA,NA
39,51,55.262,134.24,1,NA,NA
39,52,112.3703,324.57,1,NA,NA
40,51,284.1651,414.62,0.581256811621132,NA,NA
40,52,74.7562,339.431666666667,1,NA,NA
41,42,98.9085,105.351666666667,0.363963663385857,NA,NA
41,53,69.6332,57.6066666666667,0.305027910496846,NA,NA
41,54,147.5396,129.383333333333,0.404395288593315,NA,NA
42,43,84.6114,125.261666666667,0.574660152178075,NA,NA
42,53,97.5059,116.843333333333,0.832228441795257,NA,NA
42,54,97.8055,134.761666666667,1,NA,NA
42,55,198.7639,243.791666666667,0.257265155928796,NA,NA
43,44,99.2251,127.943333333333,0.326108339632149,NA,NA
43,54,110.5247,183.68,1,NA,NA
43,55,162.9188,235.746666666667,0.3147488196574,NA,NA
43,56,161.9487,204.781666666667,0.587110609717769,NA,NA
44,45,73.4195,93.15,0.290161333160809,NA,NA
44,55,138.2231,193.211666666667,0.248745687225941,NA,NA
44,56,68.5041,111.605,1,NA,NA
44,57,112.6911,159.26,0.784174615386663,NA,NA
45,46,121.2138,143.956666666667,0.343343744689136,NA,NA
45,56,136.1431,170.08,0.61719718649187,NA,NA
45,57,122.3677,172.276666666667,0.77509097580489,NA,NA
45,58,207.7999,237.461666666667,0.22186402489319,NA,NA
46,47,79.4597,113.625,0.463536770304369,NA,NA
46,57,187.3722,210.655,0.564386285692328,NA,NA
46,58,124.8317,193.4,0.524186984705796,NA,NA
46,59,134.1049,197.505,0.610395295026505,NA,NA
47,48,71.7544,81.7166666666667,0.598135868641174,NA,NA
47,58,116.9136,161.045,0.741871996181799,NA,NA
47,59,80.4452,127.313333333333,0.912285848538263,NA,NA
47,60,102.3509,115.716666666667,0.599498392295524,NA,NA
48,49,106.5176,126.785,1,NA,NA
48,59,122.2861,148.915,0.648216233720567,NA,NA
48,60,69.5549,80.2433333333333,1,NA,NA
48,61,110.7044,166.295,1,NA,NA
49,50,72.7188,57.6566666666667,1,NA,NA
49,60,110.1673,106.153333333333,1,NA,NA
49,61,71.1819,96.81,1,NA,NA
49,62,107.2496,123.993333333333,1,NA,NA
50,51,89.7231,165.34,1,NA,NA
50,61,106.5615,100.548333333333,1,NA,NA
50,62,116.6266,119.023333333333,1,NA,NA
50,63,242.9218,449.838333333333,1,NA,NA
51,52,93.6124,277.576666666667,1,NA,NA
51,62,206.3497,284.418333333333,1,NA,NA
51,63,332.6449,615.233333333333,1,NA,NA
52,63,220.7377,488.761666666667,1,NA,NA
53,54,78.2928,72.7716666666667,0.495711616251282,NA,NA
53,64,105.4435,100.456666666667,1,NA,NA
54,55,153.8463,207.721666666667,1,NA,NA
54,64,84.1565,109.958333333333,1,NA,NA
54,65,104.163,110.898333333333,1,NA,NA
55,56,121.1396,187.145,1,NA,NA
55,64,155.2981,194.29,1,NA,NA
55,65,108.803,165.903333333333,1,NA,NA
55,66,130.7497,186.648333333333,1,"154367","13117"
56,57,65.5402,98.3,1,NA,NA
56,65,110.5109,151.156666666667,1,NA,NA
56,66,78.9203,98.26,1,NA,NA
56,67,96.3022,149.98,1,NA,NA
57,58,136.1136,169.623333333333,1,NA,NA
57,66,123.0219,118.846666666667,1,NA,NA
57,67,83.5538,113.961666666667,1,NA,NA
57,68,250.3415,332.74,0.971808920291314,NA,NA
58,59,94.031,154.178333333333,0.990167072561177,NA,NA
58,67,164.2331,201.801666666667,1,NA,NA
58,68,161.5227,290.853333333333,1,NA,NA
58,69,95.8663,156.543333333333,1,NA,NA
59,60,82.3115,109.495,0.416266762562658,NA,NA
59,68,226.2985,308.416666666667,0.787679105252576,NA,NA
59,69,160.6421,174.128333333333,0.7009007606977,NA,NA
59,70,145.5781,164.155,0.669950816744288,NA,NA
60,61,100.734,128.605,1,NA,NA
60,69,100.0377,104.283333333333,1,NA,NA
60,70,68.8397,78.8033333333333,1,NA,NA
60,71,125.2608,226.943333333333,1,NA,NA
61,62,77.2401,86.6566666666667,1,NA,NA
61,70,147.5645,179.381666666667,1,NA,NA
61,71,72.0263,131.715,1,NA,NA
62,63,126.2952,330.815,1,NA,NA
62,71,139.023,202.95,1,NA,NA
64,65,91.0022,88.445,1,NA,NA
65,66,81.7666,88.4583333333333,1,NA,NA
66,67,71.7927,103.75,1,NA,NA
67,68,209.7639,328.121666666667,1,NA,NA
68,69,68.2114,140.663333333333,1,NA,NA
69,70,163.2696,158.82,1,NA,NA
70,71,104.473,178.8,1,NA,NA
