"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,63.7056,69.8466666666667,0.245447039359054,NA,NA
1,6,101.4228,174.683333333333,0.934030612446117,NA,NA
1,7,225.2238,336.733333333333,0.734388639211309,NA,NA
1,8,97.029,95.175,0.383462676107143,NA,NA
2,3,69.6928,69.2183333333333,0.842833119059645,NA,NA
2,7,189.2904,304.075,0.962093653025883,NA,NA
2,8,61.0955,62.5166666666667,0.88255580616544,NA,NA
2,9,90.0177,87.6466666666667,0.900827171575336,NA,NA
3,4,75.834,70.7783333333333,1,NA,NA
3,8,97.2365,97.3,0.826677046867223,NA,NA
3,9,46.7391,44.8083333333333,1,NA,NA
3,10,124.9872,137.52,1,NA,NA
4,5,84.8206,84.4533333333333,1,NA,NA
4,9,92.8637,86.8066666666667,1,NA,NA
4,10,171.1119,179.518333333333,1,NA,NA
4,11,98.5241,129.035,1,NA,NA
5,10,152.3298,194.32,1,NA,NA
5,11,113.7722,140.34,1,NA,NA
5,12,99.6521,112.685,1,NA,NA
6,7,313.2651,499.075,0.830395352177869,NA,NA
6,13,72.4012,188.673333333333,1,NA,NA
6,14,320.0923,500.678333333333,0.834012876910816,NA,NA
7,8,128.2229,241.721666666667,1,NA,NA
7,13,263.9394,592.596666666667,1,NA,NA
7,14,38.3026,127.615,1,NA,NA
7,15,72.6513,197.363333333333,1,NA,NA
8,9,115.6404,108.026666666667,1,NA,NA
8,14,135.0221,243.161666666667,1,NA,NA
8,15,58.7155,47.15,1,NA,NA
8,16,106.2859,150.155,0.835548271219419,NA,NA
9,10,78.2481,92.7116666666667,1,NA,NA
9,15,88.5512,90.2033333333333,1,NA,NA
9,16,52.1629,100.433333333333,0.878732051454096,NA,NA
9,17,140.3489,171.185,1,NA,NA
10,11,92.6308,113.163333333333,1,NA,NA
10,16,113.8063,176.846666666667,0.944417009939687,NA,NA
10,17,78.7908,131.293333333333,1,NA,NA
10,18,191.4085,215.22,1,NA,NA
11,12,81.6627,96.3333333333333,1,NA,NA
11,17,100.3377,141.101666666667,1,NA,NA
11,18,164.2043,182.591666666667,1,NA,NA
11,19,97.6342,104.456666666667,0.977149423921716,NA,NA
12,18,134.6551,153.345,0.737414327418716,NA,NA
12,19,57.8596,66.1816666666667,0.961441210376134,NA,NA
12,20,85.7698,98.1816666666667,0.980783445921525,NA,NA
13,14,238.6602,517.18,1,NA,NA
13,23,84.6454,218.126666666667,1,NA,NA
13,24,204.045,380.693333333333,1,NA,NA
14,15,79.4785,198.988333333333,1,NA,NA
14,23,154.0148,298.983333333333,1,NA,NA
14,24,92.6951,190.071666666667,1,NA,NA
14,25,195.4256,313.973333333333,0.637001638476882,NA,NA
15,16,79.2017,132.423333333333,0.779311276539868,NA,NA
15,24,83.4477,77.1566666666667,1,NA,NA
15,25,119.119,117.871666666667,0.404467640708268,NA,NA
15,26,125.4079,132.346666666667,0.427190674894763,NA,NA
16,17,175.8719,255.053333333333,0.96401697145307,NA,NA
16,25,101.9611,145.446666666667,0.132825035405625,NA,NA
16,26,53.2397,126.343333333333,0.354812958775047,NA,NA
16,27,113.3066,197.74,0.257083674958939,NA,NA
17,18,199.1154,243.225,1,NA,NA
17,26,222.1552,255.315,0.726850868221856,NA,NA
17,27,205.3711,283.118333333333,0.994551324188907,NA,NA
17,28,132.3732,166.676666666667,1,NA,NA
18,19,76.7929,87.1483333333333,1,NA,NA
18,27,181.7684,238.718333333333,0.993843814436393,NA,NA
18,28,104.0309,118.463333333333,1,NA,NA
18,29,128.7779,147,0.970300028188066,NA,NA
19,20,72.0812,73.115,0.73917018469474,NA,NA
19,28,93.4905,104.03,0.645659184623037,NA,NA
19,29,84.0845,87.5433333333333,0.651525188292282,NA,NA
19,30,93.2104,100.338333333333,0.785299709045343,NA,NA
20,21,72.5886,78.51,1,NA,NA
20,29,99.5306,94.9883333333333,0.790837399917814,NA,NA
20,30,65.6661,66.7283333333333,1,NA,NA
20,31,99.1603,90.6016666666667,0.963480270794402,NA,NA
21,22,97.6369,92.55,0.999857636228815,NA,NA
21,30,105.5941,105.921666666667,0.979869178544675,NA,NA
21,31,61.0566,64.5433333333333,0.96518464894753,NA,NA
21,32,118.2866,127.025,0.985168264617637,NA,NA
22,31,112.2653,107.643333333333,0.942112121911223,NA,NA
22,32,55.7778,63.915,1,NA,NA
23,24,119.3995,162.566666666667,1,NA,NA
