"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,58.9995,41.64,0,NA,NA
1,6,220.3787,262.168333333333,0.406445359737579,NA,NA
1,7,69.8424,166.928333333333,0.898553027960093,NA,NA
1,8,145.86,155.995,0.475320495900518,NA,NA
2,3,78.2759,97.3566666666667,0.639809954277115,NA,NA
2,7,114.6147,198.546666666667,0.547510526582128,NA,NA
2,8,86.8605,114.355,0.798179607738394,NA,NA
2,9,79.7555,56.295,0,NA,NA
3,4,205.6369,468.568333333333,0.50178251082369,NA,NA
3,8,122.1664,179.455,0.982584395205552,NA,NA
3,9,101.641,113.921666666667,0.492711602601312,NA,NA
3,10,170.3382,180.28,0.532836439506816,NA,NA
4,5,50.6169,303.701666666667,1,NA,NA
4,9,103.9948,354.616666666667,0.512315038828865,NA,NA
4,10,132.6146,392.766666666667,0.707326342650055,NA,NA
4,11,134.5196,415.215,0.552977742293508,NA,NA
5,10,183.2313,696.468333333333,0.788175928457638,NA,NA
5,11,185.1363,718.916666666667,0.67519461326892,NA,NA
5,12,227.0139,709.478333333333,0.456896931466782,NA,NA
6,7,290.2211,428.915,0.52487273509121,NA,NA
6,14,393.9103,514.09,0.773412292027683,NA,NA
6,15,406.8227,522.676666666667,0.780603987780429,NA,NA
7,8,118.0476,244.661666666667,1,NA,NA
7,14,448.4625,489.185,0.32963469632355,NA,NA
7,15,382.8229,426.061666666667,0.214692280606066,NA,NA
7,16,308.28,348.728333333333,0.218189449973693,NA,NA
8,9,123.6668,138.426666666667,0.565352677802513,NA,NA
8,15,312.1195,309.615,0.286274098950594,NA,NA
8,16,237.5765,232.281666666667,0.313271856968958,NA,NA
8,17,210.8129,200.115,0.341526064107083,NA,NA
9,10,68.6971,66.3583333333333,0.592203175675282,NA,NA
9,16,113.9098,93.855,0.0395989451284176,NA,NA
9,17,87.1461,61.6883333333333,0.0239000942096089,NA,NA
9,18,104.6697,114.02,0.415867247159398,NA,NA
10,11,55.8721,91.685,1,NA,NA
10,17,120.511,103.265,0.355511410171196,NA,NA
10,18,117.766,138.128333333333,0.710817571824757,NA,NA
10,19,93.3771,141.32,1,NA,NA
11,12,84.4397,98.5233333333333,0.252026001987217,NA,NA
11,18,196.8962,218.228333333333,0.329226937455846,NA,NA
11,19,149.2491,233.016666666667,1,NA,NA
11,20,206.577,556.278333333333,1,NA,NA
12,13,76.8379,151.29,0.464559807074374,NA,NA
12,19,213.6019,248.275,0.704315970824243,NA,NA
12,20,270.9298,571.536666666667,0.766881851400731,NA,NA
12,21,131.3371,124.631666666667,0.686744263425947,NA,NA
13,20,347.7677,722.873333333333,0.700085027974117,NA,NA
13,21,89.6684,184.476666666667,1,NA,NA
13,22,176.9575,425.556666666667,0.707853580662023,NA,NA
14,15,94.0379,109.073333333333,1,NA,NA
14,23,112.6165,169.378333333333,1,NA,NA
14,24,121.3957,171.065,1,NA,NA
15,16,79.3266,89.245,0.259719336815991,NA,NA
15,23,142.3866,194.411666666667,1,NA,NA
15,24,83.6458,98.735,1,NA,NA
15,25,287.5967,282.75,0.256997037865873,NA,NA
16,17,60.6036,56.0483333333333,0.0400620426213008,NA,NA
16,24,151.506,160.605,0.606502052723984,NA,NA
16,25,213.1261,205.558333333333,0.272912139808311,NA,NA
16,26,111.6605,92.105,0.0217436082980179,NA,NA
17,18,86.9694,86.7516666666667,0,NA,NA
17,25,152.5225,149.51,0.365433057133828,NA,NA
17,26,51.0569,36.0566666666667,0,NA,NA
17,27,117.5293,140.636666666667,0.487119382145559,NA,NA
18,19,192.1692,258.815,0.415395607306273,NA,NA
18,26,138.0263,122.865,0,NA,NA
18,27,49.7648,64.6966666666667,0.179882165707488,NA,NA
18,28,489.5056,605.466666666667,0.568017403682409,NA,NA
19,20,73.3607,419.55,1,NA,NA
19,27,222.7291,312.786666666667,0.847181103493483,NA,NA
19,28,724.8326,812.848333333333,0.536667086993604,NA,NA
19,29,774.0178,933.258333333333,0.566109719957345,NA,NA
20,21,402.2669,696.121666666667,0.740717548116662,NA,NA
20,28,782.1604,1136.10666666667,0.570626799662371,NA,NA
20,29,831.3456,1256.51666666667,0.596029955284552,NA,NA
20,30,418.3565,734.963333333333,0.750689363720155,NA,NA
21,22,231.4566,398.9,0.776642791780403,NA,NA
