"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,67.6845,86.84,1,NA,NA
1,12,108.3423,138.518333333333,1,NA,NA
1,13,72.2924,115.515,1,NA,NA
1,14,128.4254,173.826666666667,0.796382179849158,NA,NA
2,3,90.3284,95.0816666666667,0.656585304289681,NA,NA
2,13,132.059,168.796666666667,1,NA,NA
2,14,80.4283,106.608333333333,0.674869417854163,NA,NA
2,15,121.0171,174.61,0.98129604717346,NA,NA
3,4,87.0511,95.4333333333333,0.961716694811088,NA,NA
3,14,103.9646,138.268333333333,0.721266661921462,NA,NA
3,15,74.4991,109.52,1,NA,NA
3,16,113.8622,111.706666666667,0.980506243956505,NA,NA
4,5,87.4155,116.326666666667,1,NA,NA
4,15,101.7996,176.725,1,NA,NA
4,16,106.9055,132.926666666667,1,NA,NA
4,17,246.9316,382.871666666667,1,NA,NA
5,16,115.4528,118.273333333333,1,NA,NA
5,17,160.2736,268.443333333333,1,NA,NA
5,18,111.446,129.315,1,NA,NA
6,7,82.2352,119.781666666667,0.912048718737574,NA,NA
6,19,88.083,84.9766666666667,0.24513101832247,NA,NA
6,20,164.5108,166.535,0.378620127067645,NA,NA
7,8,81.3736,117.178333333333,0.501414460182516,NA,NA
7,19,100.2242,139.256666666667,0.310652517056759,NA,NA
7,20,105.9222,166.005,0.372871082981503,NA,NA
7,21,121.0721,194.006666666667,0.327398587455595,NA,NA
8,9,122.145,191.895,1,NA,NA
8,20,128.7546,187.641666666667,0.855261093584229,NA,NA
8,21,135.9288,197.04,0.63268223313806,NA,NA
8,22,132.3785,162.621666666667,0.2903670767792,NA,NA
9,10,95.8433,137.398333333333,1,NA,NA
9,21,145.3552,190.89,0.922171343027288,NA,NA
9,22,83.1496,138.64,0.952758585439479,NA,NA
9,23,118.1884,162.33,0.759120388193437,NA,NA
10,11,115.85,148.155,0.622562796719896,NA,NA
10,22,96.0241,105.008333333333,0.56895567774723,NA,NA
10,23,71.9888,94.1716666666667,0.851013142303883,NA,NA
10,24,129.4301,141.825,0.54505524221587,NA,NA
11,12,134.138,179.371666666667,0.0275134562912821,NA,NA
11,23,107.6364,150.32,0.155941525411919,NA,NA
11,24,81.4895,142.715,0.339323471122046,NA,NA
11,25,113.891,148.188333333333,0.0310287906858312,NA,NA
12,13,65.8448,90.6166666666667,1,NA,NA
12,24,99.7784,144.878333333333,0.947141813400308,NA,NA
12,25,78.7116,102.228333333333,0.873575017627666,NA,NA
12,26,114.8665,115.001666666667,1,NA,NA
13,14,124.1025,174.758333333333,0.696091782122212,NA,NA
13,25,107.1205,139.586666666667,0.88866266369431,NA,NA
13,26,104.9087,134.33,0.886315434277615,NA,NA
13,27,99.84,149.526666666667,0.994022441884573,NA,NA
14,15,73.0941,169.351666666667,1,NA,NA
14,26,162.1257,168.885,0.426705064832371,NA,NA
14,27,78.2875,150.561666666667,1,NA,NA
14,28,90.6502,152.185,1,NA,NA
15,16,84.9484,135.87,1,NA,NA
15,27,144.805,167.828333333333,1,NA,NA
15,28,72.0841,110.223333333333,1,NA,NA
15,29,113.0035,240.308333333333,1,NA,NA
16,17,230.2172,291.596666666667,1,NA,NA
16,28,87.5568,66.9983333333333,1,NA,NA
16,29,55.262,134.24,1,NA,NA
16,30,112.3703,324.57,1,NA,NA
17,18,97.4404,211.97,1,NA,NA
17,29,284.1651,414.62,0.581256811621132,NA,NA
17,30,74.7562,339.431666666667,1,NA,NA
17,31,128.8818,238.101666666667,1,NA,NA
18,30,102.0971,390.666666666667,1,NA,NA
18,31,79.8455,98.88,1,NA,NA
19,20,98.9085,105.351666666667,0.363963663385857,NA,NA
19,32,69.6332,57.6066666666667,0.305027910496846,NA,NA
19,33,147.5396,129.383333333333,0.404395288593315,NA,NA
20,21,84.6114,125.261666666667,0.574660152178075,NA,NA
20,32,97.5059,116.843333333333,0.832228441795257,NA,NA
20,33,97.8055,134.761666666667,1,NA,NA
20,34,198.7639,243.791666666667,0.257265155928796,NA,NA
21,22,99.2251,127.943333333333,0.326108339632149,NA,NA
21,33,110.5247,183.68,1,NA,NA
21,34,162.9188,235.746666666667,0.3147488196574,NA,NA
21,35,161.9487,204.781666666667,0.587110609717769,NA,NA
22,23,73.4195,93.15,0.290161333160809,NA,NA
22,34,138.2231,193.211666666667,0.248745687225941,NA,NA
22,35,68.5041,111.605,1,NA,NA
22,36,112.6911,159.26,0.784174615386663,NA,NA
23,24,121.2138,143.956666666667,0.343343744689136,NA,NA
23,35,136.1431,170.08,0.61719718649187,NA,NA
23,36,122.3677,172.276666666667,0.77509097580489,NA,NA
23,37,207.7999,237.461666666667,0.22186402489319,NA,NA
24,25,79.4597,113.625,0.463536770304369,NA,NA
24,36,187.3722,210.655,0.564386285692328,NA,NA
24,37,124.8317,193.4,0.524186984705796,NA,NA
24,38,134.1049,197.505,0.610395295026505,NA,NA
25,26,71.7544,81.7166666666667,0.598135868641174,NA,NA
25,37,116.9136,161.045,0.741871996181799,NA,NA
25,38,80.4452,127.313333333333,0.912285848538263,"71482","7062"
25,39,102.3509,115.716666666667,0.599498392295524,NA,NA
26,27,106.5176,126.785,1,NA,NA
26,38,122.2861,148.915,0.648216233720567,NA,NA
26,39,69.5549,80.2433333333333,1,NA,NA
26,40,110.7044,166.295,1,NA,NA
27,28,72.7188,57.6566666666667,1,NA,NA
27,39,110.1673,106.153333333333,1,NA,NA
27,40,71.1819,96.81,1,NA,NA
27,41,107.2496,123.993333333333,1,NA,NA
28,29,89.7231,165.34,1,NA,NA
28,40,106.5615,100.548333333333,1,NA,NA
28,41,116.6266,119.023333333333,1,NA,NA
28,42,242.9218,449.838333333333,1,NA,NA
29,30,93.6124,277.576666666667,1,NA,NA
29,41,206.3497,284.418333333333,1,NA,NA
29,42,332.6449,615.233333333333,1,NA,NA
29,43,120.8516,325.205,1,NA,NA
30,31,153.7167,306.19,1,NA,NA
30,42,220.7377,488.761666666667,1,NA,NA
30,43,94.0263,233.505,1,NA,NA
30,44,134.8371,266.638333333333,1,NA,NA
31,43,96.3833,159.801666666667,1,NA,NA
31,44,98.6578,137.116666666667,1,NA,NA
31,45,158.6263,166.271666666667,1,NA,NA
32,33,78.2928,72.7716666666667,0.495711616251282,NA,NA
32,46,105.4435,100.456666666667,1,NA,NA
33,34,153.8463,207.721666666667,1,NA,NA
33,46,84.1565,109.958333333333,1,NA,NA
33,47,104.163,110.898333333333,1,NA,NA
34,35,121.1396,187.145,1,NA,NA
34,46,155.2981,194.29,1,NA,NA
34,47,108.803,165.903333333333,1,NA,NA
34,48,130.7497,186.648333333333,1,NA,NA
35,36,65.5402,98.3,1,NA,NA
35,47,110.5109,151.156666666667,1,NA,NA
35,48,78.9203,98.26,1,NA,NA
35,49,96.3022,149.98,1,NA,NA
36,37,136.1136,169.623333333333,1,NA,NA
36,48,123.0219,118.846666666667,1,NA,NA
36,49,83.5538,113.961666666667,1,NA,NA
36,50,250.3415,332.74,0.971808920291314,NA,NA
37,38,94.031,154.178333333333,0.990167072561177,NA,NA
37,49,164.2331,201.801666666667,1,NA,NA
37,50,161.5227,290.853333333333,1,NA,NA
37,51,95.8663,156.543333333333,1,NA,NA
38,39,82.3115,109.495,0.416266762562658,NA,NA
38,50,226.2985,308.416666666667,0.787679105252576,NA,NA
38,51,160.6421,174.128333333333,0.7009007606977,NA,NA
38,52,145.5781,164.155,0.669950816744288,NA,NA
39,40,100.734,128.605,1,NA,NA
39,51,100.0377,104.283333333333,1,NA,NA
39,52,68.8397,78.8033333333333,1,NA,NA
39,53,125.2608,226.943333333333,1,NA,NA
40,41,77.2401,86.6566666666667,1,NA,NA
40,52,147.5645,179.381666666667,1,NA,NA
40,53,72.0263,131.715,1,NA,NA
40,54,118.8456,141.868333333333,1,NA,NA
41,42,126.2952,330.815,1,NA,NA
41,53,139.023,202.95,1,NA,NA
41,54,63.839,87,1,NA,NA
41,55,98.1046,170.698333333333,1,NA,NA
42,43,138.5027,295.825,1,NA,NA
42,54,139.863,342.393333333333,1,NA,NA
42,55,128.4898,377.956666666667,1,NA,NA
42,56,172.9648,492.585,1,NA,NA
43,44,67.2953,102.696666666667,1,NA,NA
43,55,167.6314,510.961666666667,1,NA,NA
43,56,78.4875,289.733333333333,1,NA,NA
43,57,109.4498,244.563333333333,1,NA,NA
44,45,92.1207,95.9833333333333,1,NA,NA
44,56,83.5251,286.015,1,NA,NA
44,57,114.4874,240.845,1,NA,NA
44,58,126.725,175.845,1,NA,NA
45,57,214.4651,289.838333333333,0.889031362212313,NA,NA
45,58,143.3592,202.088333333333,1,NA,NA
45,59,136.4532,140.823333333333,0.700990009036059,NA,NA
46,47,91.0022,88.445,1,NA,NA
46,60,131.5108,130.878333333333,0.949335758480856,NA,NA
46,61,180.3509,190.02,1,NA,NA
47,48,81.7666,88.4583333333333,1,NA,NA
47,60,123.0448,144.63,1,NA,NA
47,61,98.277,124.561666666667,1,NA,NA
