"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,104.816,194.53,1,NA,NA
1,4,200.108,467.345,1,NA,NA
1,5,155.7763,313.86,1,NA,NA
1,6,132.584,166.833333333333,1,NA,NA
2,3,239.7789,295.58,1,NA,NA
2,5,134.8739,315.635,1,NA,NA
2,6,111.6816,168.608333333333,1,NA,NA
2,7,191.0219,260.075,1,"192845","11710"
3,6,128.5826,132.27,1,NA,NA
3,7,63.8203,115.298333333333,1,NA,NA
3,8,106.2995,187.701666666667,1,NA,NA
4,5,142.9865,494.571666666667,1,NA,NA
4,9,171.5106,227.005,1,NA,NA
4,10,92.8093,171.008333333333,1,NA,NA
4,11,98.0598,208.198333333333,1,NA,NA
5,6,116.5735,238.33,1,NA,NA
5,10,164.1716,497.201666666667,1,NA,NA
5,11,169.422,534.391666666667,1,NA,NA
5,12,294.6062,680.108333333333,1,NA,NA
6,7,79.7605,96.6283333333333,1,NA,NA
6,11,187.3406,431.965,1,NA,NA
6,12,178.4529,446.94,1,NA,NA
6,13,115.1263,141.183333333333,1,NA,NA
7,8,66.9409,150.628333333333,1,NA,NA
7,12,131.2661,427.576666666667,1,NA,NA
7,13,67.9395,121.82,1,NA,NA
7,14,138.759,225.84,1,NA,NA
8,13,99.9212,164.381666666667,1,NA,NA
8,14,81.7219,122.516666666667,1,NA,NA
8,15,141.1038,157.961666666667,1,NA,NA
9,10,98.5755,107.97,1,NA,NA
9,16,82.2941,105.986666666667,1,"111961","5802"
9,17,124.6297,239.98,1,NA,NA
10,11,62.6761,126.095,1,NA,NA
10,16,159.8694,155.608333333333,1,NA,NA
10,17,101.9878,224.303333333333,0.911436465930239,NA,NA
10,18,124.2221,172.538333333333,1,NA,NA
11,12,372.0455,790.555,1,NA,NA
11,17,155.2223,328.018333333333,0.941809944956398,NA,NA
11,18,136.1318,219.748333333333,1,NA,NA
11,19,160.8572,286.005,1,NA,NA
12,13,70.2723,332.785,1,NA,NA
12,18,344.8133,770.46,1,NA,NA
12,19,220.049,557.706666666667,1,NA,NA
12,20,129.8572,408.56,1,NA,NA
13,14,77.7652,130.928333333333,1,NA,NA
13,19,169.4372,276.091666666667,1,NA,NA
13,20,79.2454,126.945,1,NA,NA
13,21,117.4703,189.28,1,NA,NA
14,15,88.959,118.47,0.891319596668128,NA,NA
14,20,120.6012,211.386666666667,1,NA,NA
14,21,63.2704,100.41,1,NA,NA
14,22,121.2881,174.045,0.920288008944009,NA,NA
15,21,106.8955,139.368333333333,1,NA,NA
15,22,78.0364,124.138333333333,1,NA,NA
16,17,137.8191,247.128333333333,1,"159461","14334"
16,24,120.0919,138.686666666667,1,NA,NA
16,25,112.3808,122.761666666667,0.96176749053219,NA,NA
16,26,118.6065,187.471666666667,1,NA,NA
17,18,150.8498,324.305,1,NA,NA
17,25,235.4181,324.141666666667,0.981749043615224,NA,NA
17,26,252.262,428.816666666667,1,NA,NA
17,27,239.1822,438.176666666667,1,NA,NA
18,19,133.6249,265.966666666667,0.981799826529597,NA,NA
18,26,236.2176,379.793333333333,1,NA,NA
18,27,139.7798,237.603333333333,1,NA,NA
18,28,190.0141,332.768333333333,0.987200956560089,NA,NA
19,20,101.5985,179.89,1,NA,NA
19,27,143.4167,242.686666666667,1,NA,NA
19,28,65.2498,120.108333333333,1,NA,NA
19,29,153.4804,209.955,1,NA,NA
20,21,100.0802,186.27,1,NA,NA
20,28,97.6034,155.305,1,NA,NA
20,29,98.2063,132.888333333333,1,NA,NA
20,30,241.732,383.98,1,NA,NA
21,22,79.0736,134.821666666667,1,NA,NA
21,29,103.2339,105.658333333333,1,NA,NA
21,30,237.6183,297.015,1,NA,NA
21,31,184.5217,208.728333333333,1,NA,NA
22,30,174.5233,258.341666666667,1,NA,NA
22,31,121.4267,170.055,1,NA,NA
23,24,95.1141,137,1,NA,NA
23,33,117.0357,109.288333333333,1,NA,NA
23,34,89.5289,112.316666666667,1,NA,NA
23,35,96.2125,148.086666666667,1,NA,NA
24,25,92.1529,183.368333333333,0.943220390481895,NA,NA
24,34,138.125,163.258333333333,1,NA,NA
24,35,101.7607,137.64,1,NA,NA
24,36,109.0323,172.87,0.937486414576231,NA,NA
25,26,93.4758,178.516666666667,0.859266098034035,NA,NA
25,35,127.4623,186.993333333333,0.97035354038573,NA,NA
25,36,108.206,194.536666666667,0.225985620021071,"157671","14551"
25,37,122.3459,179.596666666667,0.668370578826099,NA,NA
26,27,157.5867,243.07,1,NA,NA
26,36,132.7469,209.376666666667,0.571104108645852,NA,NA
26,37,94.9625,169.81,0.912348558641569,NA,NA
26,38,194.7723,329.726666666667,1,NA,NA
27,28,83.0004,134.406666666667,1,NA,NA
27,37,144.233,201.13,0.972211649059751,NA,NA
27,38,163.6022,249.551666666667,1,NA,NA
27,39,115.4114,225.228333333333,1,NA,NA
28,29,93.0641,101.516666666667,1,NA,NA
28,38,195.2405,299.243333333333,1,NA,NA
28,39,90.6538,131.46,1,NA,NA
28,40,207.1142,252.058333333333,1,NA,NA
29,30,198.7314,290.885,1,NA,NA
29,39,129.158,172.37,1,NA,NA
29,40,114.0501,150.541666666667,1,NA,NA
29,41,162.8132,264.94,1,NA,NA
30,31,110.4951,159.526666666667,1,NA,NA
30,40,113.7932,184.045,1,NA,NA
30,41,82.5016,145.225,1,NA,NA
30,42,147.2134,179.101666666667,1,NA,NA
31,41,234.4769,253.136666666667,1,NA,NA
31,42,51.5076,55.1583333333333,1,NA,NA
32,33,82.5222,86.0166666666667,0.828477878100828,NA,NA
32,43,137.9234,149.666666666667,0.482542483726474,NA,NA
33,34,87.5448,84.2933333333333,1,NA,NA
33,43,75.8163,78.0466666666667,0.245345657859853,NA,NA
33,44,101.7991,145.615,1,NA,NA
34,35,139.2079,174.35,1,NA,NA
34,43,163.3849,162.345,0.64981402810174,NA,NA
34,44,97.2862,149.606666666667,1,NA,NA
34,45,116.7719,192.086666666667,1,NA,NA
35,36,73.7408,138.105,0.795617616865584,NA,NA
35,44,202.6577,272.981666666667,1,NA,NA
35,45,124.6106,209.221666666667,1,NA,NA
35,46,171.1485,260.203333333333,1,NA,NA
36,37,85.8693,132.293333333333,0.433895466715112,NA,NA
36,45,129.4629,224.365,1,NA,NA
36,46,136.8101,252.301666666667,1,"106194","7107"
36,47,190.5303,207.793333333333,1,NA,NA
37,38,181.4186,287.866666666667,0.969824499899955,NA,NA
37,46,209.3472,359.355,1,NA,NA
37,47,154.0965,249.261666666667,1,NA,NA
37,48,176.1508,258.701666666667,0.923911827870309,NA,NA
38,39,120.7148,205.496666666667,1,NA,NA
38,47,166.8987,202.198333333333,1,NA,NA
38,48,84.3174,141.028333333333,1,NA,NA
38,49,132.9716,183.305,1,NA,NA
39,40,96.335,150.495,1,NA,NA
39,48,114.1916,153.836666666667,1,NA,NA
39,49,97.555,179.286666666667,1,NA,NA
39,50,120.4643,195.598333333333,1,NA,NA
40,41,77.875,158.156666666667,1,NA,NA
