"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,95.3756,118.976666666667,0.21513304269235,NA,NA
1,6,636.1692,733.63,0.564959536701798,NA,NA
1,7,101.0221,119.415,0.973394930416216,NA,NA
1,8,120.9026,170.923333333333,0.355690742540477,NA,NA
2,3,107.8074,191.126666666667,0.586035678375179,NA,NA
2,7,152.1453,192.476666666667,0.393611895996787,NA,NA
2,8,133.3892,180.686666666667,0.407757593750023,NA,NA
2,9,109.9164,124.898333333333,0.145070253392578,NA,NA
3,4,106.1636,191.496666666667,1,NA,NA
3,8,209.2671,295.16,0.409644985145792,NA,NA
3,9,159.5749,227.358333333333,0.335951120162933,NA,NA
3,10,184.7417,242.931666666667,0.944498784520458,NA,NA
4,9,185.3277,195.053333333333,0.457286201684907,NA,NA
4,10,95.62,92.4916666666667,0.892769295126543,NA,NA
4,11,161.2403,171.148333333333,0.780272053574696,NA,NA
5,6,144.4353,174.83,0.398173854885991,NA,NA
5,12,103.2201,152.373333333333,0.741597090491977,NA,NA
5,13,209.4685,395.566666666667,0.585021136829643,NA,NA
6,7,555.0498,644.478333333333,0.448874876137285,NA,NA
6,12,227.2083,286.936666666667,0.527424394267287,NA,NA
6,13,65.0331,220.736666666667,1,NA,NA
6,14,450.4749,625.653333333333,0.346591708751873,NA,NA
7,8,152.9589,145.636666666667,1,NA,NA
7,13,620.0075,864.83,0.557954450880925,NA,NA
7,14,96.9824,126.178333333333,1,NA,NA
7,15,137.0633,150.286666666667,1,NA,NA
8,9,159.0488,193.733333333333,0.241717007610243,NA,NA
8,14,129.726,170.801666666667,1,NA,NA
8,15,87.2727,144.55,1,NA,NA
8,16,157.8063,223.636666666667,1,NA,NA
9,10,90.9452,105.558333333333,0.381494150879705,NA,NA
9,15,186.587,266.953333333333,0.65605677569004,"379199","24295"
9,16,103.9516,138.416666666667,0.382641905119214,NA,NA
9,17,140.9212,167.271666666667,0.600840184074112,NA,NA
10,11,97.4249,119.051666666667,0.57781164998717,NA,NA
10,16,90.9333,139.77,1,NA,NA
10,17,97.8865,91.5416666666667,0.941741770579426,NA,NA
10,18,139.3804,171.965,0.959085381384053,NA,NA
11,17,104.5584,128.806666666667,0.502207378842829,NA,NA
11,18,146.0523,209.23,0.643631767524373,NA,NA
12,13,292.2585,507.39,0.632463726461335,NA,NA
12,19,73.6073,86.95,1,NA,NA
12,20,117.9991,226.803333333333,0.205104954190329,NA,NA
13,14,515.5081,846.423333333333,0.429021386860847,NA,NA
13,19,356.5202,572.085,0.698830164133803,NA,NA
13,20,400.912,711.938333333333,0.498218935382063,NA,NA
13,21,542.478,731.25,0.788274731878528,NA,NA
14,15,76.5435,149.145,1,NA,NA
14,20,134.8691,256.576666666667,0.486333044411211,NA,NA
14,21,100.4196,136.073333333333,0.566450739149269,NA,NA
14,22,137.2909,256.226666666667,1,NA,NA
15,16,99.0306,181.305,1,NA,NA
15,21,136.8687,144.286666666667,0.681908281440534,NA,NA
15,22,102.6365,230.548333333333,1,NA,NA
15,23,160.9927,273.631666666667,1,NA,NA
16,17,86.524,157.268333333333,0.764566784437595,NA,NA
16,22,116.3539,193.135,1,NA,NA
16,23,126.5192,217.221666666667,1,NA,NA
16,24,152.04,212.556666666667,0.98017165230969,NA,NA
17,18,128.2711,152.608333333333,1,NA,NA
17,23,156.7399,252.691666666667,1,NA,NA
17,24,71.6644,72.2183333333333,1,NA,NA
17,25,162.1036,181.181666666667,1,NA,NA
18,24,119.62,142.4,1,NA,NA
18,25,78.414,150.475,1,NA,NA
19,20,170.7213,274.613333333333,0.450584344533661,NA,NA
19,26,120.5239,131.706666666667,1,NA,NA
19,27,86.8805,95.7433333333333,1,NA,NA
20,21,126.6539,189.82,0.374141952314103,NA,NA
20,26,326.9855,377.095,0.612583619941441,NA,NA
20,27,242.6382,288.146666666667,0.477907632807873,NA,NA
20,28,193.4107,247.62,0.322448200874202,NA,NA
21,22,169.9318,227.46,0.810688170195337,NA,NA
21,27,118.2973,104.155,0.936742374291192,"114906","7403"
21,28,69.0698,63.6283333333333,1,NA,NA
21,29,140.0188,142.343333333333,0.921791272463932,NA,NA
22,23,104.0276,172.513333333333,1,NA,NA
22,28,236.657,285.301666666667,0.597243267682764,NA,NA
22,29,209.6326,343.561666666667,0.987457586531109,NA,NA
22,30,199.506,296.861666666667,1,NA,NA
23,24,154.6755,232.063333333333,1,NA,NA
23,29,133.5987,238.346666666667,0.980319419275786,NA,NA
23,30,123.4721,191.646666666667,1,NA,NA
23,31,171.2432,235.715,1,NA,NA
24,25,98.3333,131.163333333333,1,NA,NA
24,30,176.8381,252.908333333333,1,NA,NA
24,31,69.1654,56.715,1,NA,NA
24,32,101.5675,138.483333333333,1,NA,NA
25,31,151.4497,161.145,1,NA,NA
25,32,72.7375,109.228333333333,1,NA,NA
26,27,91.4408,100.556666666667,1,NA,NA
26,33,206.3153,269.615,1,NA,NA
26,34,178.4649,241.135,1,NA,NA
27,28,104.6367,104.818333333333,0.928484051500046,NA,NA
27,33,116.9841,175.74,1,NA,NA
27,34,90.1195,148.12,1,NA,NA
27,35,208.8357,209.521666666667,0.964167028993141,NA,NA
28,29,103.2188,127.32,0.89390789274822,NA,NA
28,34,192.2203,246.325,0.961069648247166,NA,NA
28,35,136.4688,153.308333333333,1,NA,NA
28,36,115.0499,106.908333333333,1,NA,NA
29,30,133.8267,221.301666666667,0.980352949000461,NA,NA
29,35,145.0929,187.881666666667,0.924525545030491,NA,NA
29,36,123.674,141.481666666667,0.911454378887738,NA,NA
29,37,188.9681,318.105,0.986086011342655,NA,NA
30,31,107.7254,196.111666666667,1,NA,NA
30,36,144.8948,230.038333333333,0.928980149032366,NA,NA
30,37,97.3352,154.636666666667,1,NA,NA
30,38,144.4003,203.381666666667,1,NA,NA
31,32,154.6565,168.245,1,NA,NA
31,37,136.1061,200.476666666667,1,NA,NA
31,38,106.7971,110.065,1,NA,NA
31,39,134.2491,123.218333333333,1,NA,NA
32,38,140.196,205.931666666667,1,NA,NA
32,39,89.1325,133.698333333333,1,NA,NA
33,34,205.269,317.696666666667,1,NA,NA
33,40,71.4016,103.306666666667,1,NA,NA
33,41,121.3915,236.718333333333,1,NA,NA
34,35,169.2296,259.51,1,NA,NA
34,40,220.1077,281.86,1,NA,NA
34,41,269.2217,414.456666666667,1,NA,NA
34,42,166.7986,260.458333333333,1,NA,NA
35,36,81.336,114.105,1,NA,NA
35,41,261.7295,359.231666666667,1,NA,NA
35,42,159.3064,205.233333333333,1,NA,NA
35,43,141.8408,166.183333333333,1,NA,NA
36,37,189.5719,302.965,0.99253527820872,NA,NA
36,42,145.153,192.201666666667,1,NA,NA
36,43,76.049,88.6766666666667,1,NA,NA
36,44,112.6566,113.683333333333,1,NA,NA
37,38,73.3466,111.851666666667,1,NA,NA
37,43,224.2185,336.696666666667,0.993688751205854,NA,NA
37,44,260.8261,361.703333333333,0.994574550189149,NA,NA
37,45,131.0719,135.265,0.928317151362841,NA,NA
38,39,114.4422,143.901666666667,1,NA,NA
38,44,307.9167,410.323333333333,0.995404278038743,NA,NA
38,45,87.8841,85.2166666666667,0.893090892540166,NA,NA
38,46,122.405,130.496666666667,0.686531035063082,NA,NA
39,45,155.0057,141.081666666667,0.43268537866672,NA,NA
39,46,79.6636,94.1033333333333,0.518347149764761,NA,NA
39,47,172.6667,160.648333333333,0.630547389538695,NA,NA
40,41,67.2332,157.303333333333,1,NA,NA
40,51,195.0162,342.193333333333,1,NA,NA
40,52,218.1953,292.713333333333,1,NA,NA
41,42,208.2799,312.831666666667,1,NA,NA
41,51,258.936,491.43,1,NA,NA
41,52,267.3096,425.301666666667,1,NA,NA
41,53,332.1796,439.696666666667,1,NA,NA
42,43,75.7765,113.586666666667,1,NA,NA
42,52,108.1777,196.6,1,NA,NA
42,53,123.8997,126.865,1,NA,NA
42,54,101.6934,211.791666666667,1,NA,NA
43,44,88.262,107.451666666667,1,NA,NA
43,53,162.6825,185.04,1,NA,NA
43,54,63.9199,140.635,1,NA,NA
43,55,109.7062,238.746666666667,1,NA,NA
44,45,365.5875,433.69,0.970429216340178,NA,NA
44,54,150.99,246.633333333333,1,NA,NA
44,55,110.8855,200.696666666667,1,NA,NA
44,56,134.022,137.75,1,NA,NA
45,46,84.6491,73.0516666666667,0.536547303459454,NA,NA
45,55,464.1499,584.536666666667,0.976905756605134,NA,NA
45,56,485.2389,521.123333333333,0.977909456220879,NA,NA
45,57,106.705,106.981666666667,0.866094497826252,NA,NA
46,47,103.3715,92.75,0.758710322757895,NA,NA
46,56,562.7788,585.151666666667,0.907691296228182,NA,NA
46,57,83.5601,96.255,0.701502629242151,NA,NA
46,58,153.3823,137.563333333333,0.83738355900025,NA,NA
47,48,130.8128,156.606666666667,1,NA,NA
47,57,89.7416,101.518333333333,1,NA,NA
47,58,75.8514,83.7333333333333,1,NA,NA
47,59,132.0516,132.713333333333,1,NA,NA
48,49,129.4492,166.248333333333,1,NA,NA
48,58,104.7193,147.598333333333,1,NA,NA
48,59,69.7563,132.311666666667,1,NA,NA
48,60,104.4181,129.698333333333,1,NA,NA
49,50,151.1848,190.528333333333,1,NA,NA
49,59,94.018,116.391666666667,1,NA,NA
49,60,83.0808,81.5783333333333,1,NA,NA
49,61,146.2201,140.611666666667,1,NA,NA
50,60,157.1142,202.005,1,NA,NA
50,61,91.6578,137.293333333333,1,NA,NA
50,62,111.0027,166.486666666667,1,NA,NA
51,52,147.2776,244.926666666667,1,NA,NA
51,64,135.4629,202.11,1,NA,NA
51,65,169.8323,223.683333333333,1,NA,NA
51,66,242.5663,323.318333333333,1,NA,NA
52,53,155.2816,256.938333333333,1,NA,NA
52,65,317.1099,468.72,1,NA,NA
52,66,389.844,568.355,1,NA,NA
52,67,179.1137,251.921666666667,1,NA,NA
53,54,188.5994,283.286666666667,1,NA,NA
53,66,493.967,700.928333333333,1,NA,NA
53,67,78.4598,77.27,1,NA,NA
53,68,425.7233,602.475,0.999285921160529,NA,NA
54,55,106.5176,256.086666666667,1,NA,NA
54,67,241.5912,298.693333333333,1,NA,NA
54,68,452.31,714.49,1,NA,NA
54,69,398.0347,484.481666666667,1,NA,NA
55,56,168.9462,247.54,0.653773804915411,NA,NA
55,68,350.6219,628.171666666667,0.833171858346555,NA,NA
55,69,296.3466,398.163333333333,0.802617610595161,NA,NA
55,70,245.0016,293.613333333333,0.761252171414391,NA,NA
56,57,585.6471,619.615,0.954361244913745,NA,NA
56,69,153.6157,217.511666666667,1,NA,NA
56,70,102.2707,112.961666666667,1,NA,NA
56,71,251.497,252.84,1,NA,NA
57,58,139.7524,146.328333333333,1,NA,NA
57,70,660.9904,665.195,0.959141766658033,NA,NA
57,71,810.2167,805.073333333333,0.966667065736858,NA,NA
57,72,888.4297,904.723333333333,0.969601534032462,NA,NA
58,59,105.958,123.69,1,NA,NA
58,71,880.0388,846.406666666667,0.969311697471555,NA,NA
58,72,958.2518,946.056666666667,0.971816492093572,NA,NA
58,73,1364.6581,1454.71833333333,0.962167444150842,NA,NA
59,60,68.9869,79.8416666666667,1,NA,NA
59,72,1014.4519,995.035,0.973377843407081,NA,NA
59,73,1420.8583,1503.69666666667,0.963663859184812,NA,NA
59,74,1376.9298,1422.965,0.962504616249416,NA,NA
60,61,65.4564,64.7633333333333,1,NA,NA
60,73,1455.52,1500.985,0.964529166830984,NA,NA
60,74,1411.5915,1420.25333333333,0.963425317471517,NA,NA
60,75,94.8571,146.566666666667,1,NA,NA
61,62,115.2425,110.021666666667,1,NA,NA
61,74,1474.7308,1479.33,0.964991232975026,NA,NA
61,75,70.8114,143.983333333333,1,NA,NA
61,76,151.7036,151.906666666667,1,NA,NA
62,75,113.5691,169.993333333333,1,NA,NA
62,76,67.0576,87.8916666666667,1,NA,NA
62,77,193.1727,240.231666666667,1,NA,NA
63,64,72.284,108.615,1,NA,NA
63,78,141.0061,264.261666666667,1,NA,NA
63,79,83.0036,124.596666666667,1,NA,NA
63,80,145.2512,218.056666666667,1,NA,NA
64,65,118.0919,144.818333333333,1,NA,NA
64,79,155.2876,233.241666666667,1,NA,NA
64,80,72.9672,109.441666666667,1,NA,NA
64,81,629.4509,894.938333333333,0.999517039375112,NA,NA
